matrix(560, 1)
( 0.661409 )
( 0.553402 )
( 0.739586 )
( 0.540362 )
( 0.361871 )
( 0.392295 )
( 0.706377 )
( 0.432212 )
( 0.392295 )
( 0.706374 )
( 0.36659 )
( 0.368687 )
( 0.661407 )
( 0.392589 )
( 0.432215 )
( 0.392295 )
( 0.706377 )
( 0.432212 )
( 0.392295 )
( 0.706375 )
( 0.36659 )
( 0.368687 )
( 0.661407 )
( 0.392589 )
( 0.432215 )
( 0.392295 )
( 0.706377 )
( 0.432213 )
( 0.392295 )
( 0.706375 )
( 0.36659 )
( 0.368687 )
( 0.661407 )
( 0.392589 )
( 0.432215 )
( 0.392295 )
( 0.706377 )
( 0.432213 )
( 0.392295 )
( 0.706375 )
( 0.36659 )
( 0.368687 )
( 0.661407 )
( 0.392589 )
( 0.432215 )
( 0.392295 )
( 0.706376 )
( 0.432213 )
( 0.392295 )
( 0.706375 )
( 0.36659 )
( 0.368687 )
( 0.661407 )
( 0.392589 )
( 0.432215 )
( 0.392295 )
( 0.706376 )
( 0.432213 )
( 0.392295 )
( 0.706375 )
( 0.36659 )
( 0.368687 )
( 0.661406 )
( 0.39259 )
( 0.432215 )
( 0.392295 )
( 0.706376 )
( 0.432213 )
( 0.392295 )
( 0.706375 )
( 0.36659 )
( 0.368687 )
( 0.661406 )
( 0.39259 )
( 0.432214 )
( 0.392295 )
( 0.706376 )
( 0.432214 )
( 0.392295 )
( 0.706375 )
( 0.36659 )
( 0.368687 )
( 0.661406 )
( 0.39259 )
( 0.432214 )
( 0.392295 )
( 0.706376 )
( 0.432214 )
( 0.392295 )
( 0.706376 )
( 0.36659 )
( 0.368687 )
( 0.661405 )
( 0.39259 )
( 0.432214 )
( 0.392295 )
( 0.706376 )
( 0.432214 )
( 0.392295 )
( 0.706376 )
( 0.36659 )
( 0.368687 )
( 0.661405 )
( 0.39259 )
( 0.432214 )
( 0.392295 )
( 0.36659 )
( 0.368687 )
( 0.661405 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661405 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661404 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661404 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661404 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661403 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661403 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661403 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661402 )
( 0.39259 )
( 0.36659 )
( 0.368687 )
( 0.661402 )
( 0.39259 )
( 0.331368 )
( 0.773641 )
( 0.331368 )
( 0.773641 )
( 0.331368 )
( 0.773641 )
( 0.331368 )
( 0.77364 )
( 0.331368 )
( 0.77364 )
( 0.331368 )
( 0.77364 )
( 0.331368 )
( 0.77364 )
( 0.331368 )
( 0.77364 )
( 0.331368 )
( 0.77364 )
( 0.331368 )
( 0.773639 )
( 0.331368 )
( 0.773639 )
( 0.331368 )
( 0.773639 )
( 0.331368 )
( 0.773639 )
( 0.331368 )
( 0.773639 )
( 0.331368 )
( 0.773638 )
( 0.331368 )
( 0.773638 )
( 0.331368 )
( 0.773638 )
( 0.331368 )
( 0.773638 )
( 0.331368 )
( 0.773638 )
( 0.331368 )
( 0.773637 )
( 0.331368 )
( 0.331368 )
( 0.331368 )
( 0.331368 )
( 0.331368 )
( 0.331368 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
( 0.331369 )
