time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0.00685705,0.000164572,0.000116868,4.1894e-06,0.000160219,2.35979e-05,5.14093e-07,0.000110362,0.00138435,0.00343349,0.000301931,0.00310532,0.00059089,0.00520566,0.0004059,0.00188102,0.00266912,0.00860335,5.63919e-06,3.4667e-05,5.2296e-06,9.52289e-06,0.0016006,0.00512519,0.000860681,3.64687e-06,9.83545e-06,3.23353e-05,
1,0.00689006,0.000171565,0.000120205,4.35101e-06,0.000165344,2.45269e-05,5.36785e-07,0.000113114,0.00140784,0.00348024,0.000309711,0.00312774,0.000606153,0.00526679,0.00041702,0.00191945,0.0026879,0.00863576,6.09891e-06,3.73507e-05,5.55846e-06,1.02425e-05,0.00162699,0.0051534,0.000875469,3.82124e-06,1.02776e-05,3.36258e-05,
2,0.00690704,0.000174082,0.000121933,4.41118e-06,0.000166488,2.47062e-05,5.40779e-07,0.000113801,0.00141691,0.00349245,0.00031129,0.00313455,0.00060976,0.0052821,0.000421959,0.00193432,0.00269352,0.00864074,6.19547e-06,3.795e-05,5.62135e-06,1.04073e-05,0.00164279,0.00516779,0.000881035,3.85298e-06,1.03549e-05,3.38718e-05,
3,0.00692396,0.000176551,0.000123675,4.47077e-06,0.000167585,2.48739e-05,5.44433e-07,0.000114471,0.00142592,0.00350448,0.000312803,0.00314128,0.000613259,0.0052972,0.00042691,0.00194913,0.00269907,0.00864563,6.27982e-06,3.84849e-05,5.67685e-06,1.05556e-05,0.0016587,0.00518216,0.000886573,3.88192e-06,1.04254e-05,3.41013e-05,
4,0.00694085,0.000179058,0.000125445,4.5313e-06,0.00016869,2.50426e-05,5.48107e-07,0.000115145,0.00143496,0.00351654,0.000314323,0.00314802,0.000616777,0.00531229,0.000431925,0.00196405,0.00270463,0.0086505,6.36512e-06,3.90265e-05,5.73284e-06,1.07059e-05,0.00167475,0.00519654,0.000892144,3.91106e-06,1.04963e-05,3.43321e-05,
5,0.0069577,0.000181605,0.000127244,4.59279e-06,0.000169801,2.52125e-05,5.51808e-07,0.000115823,0.00144405,0.00352862,0.000315851,0.00315477,0.000620315,0.00532739,0.000437007,0.00197907,0.00271021,0.00865537,6.45176e-06,3.95766e-05,5.78953e-06,1.08586e-05,0.00169096,0.00521094,0.000897749,3.94046e-06,1.05678e-05,3.45646e-05,
6,0.00697452,0.000184193,0.000129072,4.65526e-06,0.00017092,2.53836e-05,5.55535e-07,0.000116505,0.00145317,0.00354073,0.000317386,0.00316153,0.000623873,0.00534248,0.000442154,0.00199419,0.00271579,0.00866022,6.53975e-06,4.01356e-05,5.84693e-06,1.10137e-05,0.00170731,0.00522535,0.000903387,3.97012e-06,1.06397e-05,3.47987e-05,
7,0.0069913,0.000186822,0.000130929,4.71872e-06,0.000172047,2.55558e-05,5.59289e-07,0.000117191,0.00146234,0.00355286,0.000318929,0.00316831,0.00062745,0.00535758,0.000447369,0.00200941,0.00272138,0.00866505,6.62913e-06,4.07035e-05,5.90504e-06,1.11713e-05,0.00172382,0.00523978,0.00090906,4.00004e-06,1.07122e-05,3.50345e-05,
8,0.00700806,0.000189493,0.000132817,4.7832e-06,0.000173181,2.57294e-05,5.63069e-07,0.000117881,0.00147154,0.00356503,0.00032048,0.00317509,0.000631049,0.00537268,0.000452653,0.00202474,0.00272699,0.00866988,6.71991e-06,4.12805e-05,5.96387e-06,1.13315e-05,0.00174048,0.00525423,0.000914767,4.03022e-06,1.07851e-05,3.5272e-05,
9,0.00702477,0.000192207,0.000134736,4.84871e-06,0.000174323,2.59041e-05,5.66876e-07,0.000118575,0.00148077,0.00357722,0.000322039,0.00318189,0.000634667,0.00538779,0.000458005,0.00204018,0.0027326,0.00867469,6.81213e-06,4.18667e-05,6.02345e-06,1.14943e-05,0.0017573,0.00526868,0.000920508,4.06067e-06,1.08586e-05,3.55111e-05,
10,0.00704146,0.000194965,0.000136685,4.91527e-06,0.000175472,2.60801e-05,5.70711e-07,0.000119273,0.00149005,0.00358943,0.000323605,0.0031887,0.000638305,0.00540289,0.000463428,0.00205572,0.00273822,0.00867949,6.90579e-06,4.24623e-05,6.08377e-06,1.16597e-05,0.00177427,0.00528316,0.000926284,4.09139e-06,1.09326e-05,3.57519e-05,
11,1.6809e-05,5.50743e-06,1.96381e-06,1.21875e-07,4.42483e-06,8.40142e-07,2.10414e-08,2.26788e-06,1.58695e-05,3.66895e-05,6.74316e-06,1.65546e-05,1.27838e-05,4.80432e-05,7.30325e-06,2.63436e-05,1.39436e-05,2.78789e-05,4.57201e-07,2.62369e-06,3.19631e-07,6.98165e-07,1.22408e-05,1.47508e-05,1.01591e-05,1.61825e-07,4.10899e-07,1.17074e-06,
12,3.36377e-08,1.04703e-07,1.60086e-08,1.75609e-09,6.00134e-08,1.42252e-08,4.08063e-10,2.3459e-08,1.08665e-07,2.2047e-07,7.93314e-08,9.49821e-08,1.3875e-07,2.41671e-07,6.01043e-08,1.79543e-07,7.95109e-08,7.64877e-08,1.66412e-08,8.96104e-08,9.64456e-09,2.30933e-08,4.68254e-08,4.14125e-08,6.77206e-08,3.41489e-09,8.05636e-09,2.01442e-08,
13,5.77094e-11,1.68362e-09,1.02071e-10,1.99368e-11,5.79431e-10,1.67617e-10,5.52296e-12,1.76499e-10,6.18972e-10,1.01865e-09,7.00315e-10,5.19434e-10,1.08863e-09,9.0657e-10,3.45172e-10,8.69204e-10,4.01039e-10,1.84483e-10,4.37575e-10,2.22501e-09,2.21247e-10,5.55537e-10,1.33156e-10,1.09195e-10,3.60378e-10,5.0153e-11,1.08939e-10,2.41047e-10,
14,8.95397e-14,2.44661e-11,6.02539e-13,1.98908e-13,4.4749e-12,1.54593e-12,5.90856e-14,1.09573e-12,3.17613e-12,4.0128e-12,5.20774e-12,2.71472e-12,6.99032e-12,2.82899e-12,1.55888e-12,3.36841e-12,1.82568e-12,4.10291e-13,9.32271e-12,4.50503e-11,4.30843e-12,1.09095e-11,3.23578e-13,2.76779e-13,1.69935e-12,5.72253e-13,1.1419e-12,2.2553e-12,
15,1.31492e-16,3.31093e-13,3.7076e-15,1.80275e-15,2.95282e-14,1.19275e-14,5.42423e-16,6.05739e-15,1.51546e-14,1.42716e-14,3.46577e-14,1.37047e-14,3.95699e-14,7.78383e-15,5.91922e-15,1.11796e-14,7.79422e-15,8.66577e-16,1.71395e-13,7.92048e-13,7.50475e-14,1.86346e-13,7.74956e-16,6.86444e-16,7.48855e-15,5.39601e-15,9.90487e-15,1.76209e-14,
16,1.92075e-19,4.25353e-15,2.53691e-17,1.4949e-17,1.74055e-16,8.05279e-17,4.61397e-18,3.14665e-17,6.84701e-17,4.78782e-17,2.13766e-16,6.7477e-17,2.08181e-16,1.95839e-17,1.97534e-17,3.32786e-17,3.22179e-17,1.77029e-18,2.82824e-15,1.25743e-14,1.20215e-15,2.88041e-15,2.3504e-18,1.68418e-18,3.18704e-17,4.37889e-17,7.41953e-17,1.20065e-16,
17,2.97966e-22,5.26027e-17,1.9393e-19,1.14063e-19,9.48082e-19,4.93158e-19,3.96772e-20,1.59635e-19,2.97302e-19,1.58503e-19,1.24827e-18,3.26425e-19,1.05895e-18,4.62291e-20,5.99286e-20,9.22329e-20,1.3175e-19,3.53852e-21,4.30167e-17,1.85038e-16,1.80135e-17,4.13732e-17,1.16698e-20,4.11424e-21,1.34246e-19,3.14966e-19,4.95079e-19,7.36721e-19,
18,5.30477e-25,6.32693e-19,1.61306e-21,8.10223e-22,4.90628e-21,2.8382e-21,3.74635e-22,8.099e-22,1.25841e-21,5.45164e-22,6.99499e-21,1.55982e-21,5.34993e-21,1.04529e-22,1.70307e-22,2.46749e-22,5.39401e-22,6.97208e-24,6.14539e-19,2.57072e-18,2.55629e-19,5.62537e-19,8.64203e-23,1.00446e-23,5.71334e-22,2.05518e-21,3.01571e-21,4.17767e-21,
19,1.14021e-27,7.45727e-21,1.42199e-23,5.46003e-24,2.46786e-23,1.60509e-23,4.00924e-24,4.14861e-24,5.26659e-24,2.04345e-24,3.79573e-23,7.39044e-24,2.72141e-23,2.30958e-25,4.67523e-25,6.62799e-25,2.2217e-24,1.36071e-26,8.36109e-21,3.41681e-20,3.46966e-21,7.33689e-21,7.58243e-25,2.45614e-26,2.49744e-24,1.24063e-23,1.71209e-23,2.23838e-23,
20,2.91481e-30,8.66065e-23,1.30582e-25,3.58573e-26,1.22783e-25,9.52317e-26,4.70976e-26,2.14379e-26,2.20905e-26,8.52209e-27,2.00731e-25,3.48114e-26,1.39729e-25,5.10624e-28,1.28393e-27,1.86479e-27,9.213e-27,2.63887e-29,1.09469e-22,4.38744e-22,4.54127e-23,9.26832e-23,7.08213e-27,6.02322e-29,1.13191e-26,7.05205e-26,9.2266e-26,1.1553e-25,
