time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1.13342e-05,3.3864e-07,8.30018e-07,2.38297e-07,4.83746e-07,6.166e-08,4.3552e-08,2.39762e-07,1.33752e-07,1.28888e-06,7.24724e-07,3.7322e-06,1.6256e-07,2.54105e-06,9.85216e-07,2.84213e-06,7.35951e-06,8.63743e-06,1.02743e-08,5.71541e-09,3.11006e-08,1.72167e-08,4.09568e-06,6.47364e-06,2.21612e-06,2.10241e-08,1.84782e-08,5.95174e-08,
2,2.26412e-05,6.92313e-07,1.69057e-06,4.88968e-07,9.97201e-07,1.28698e-07,9.10214e-08,4.94714e-07,2.76778e-07,2.61246e-06,1.48059e-06,7.49928e-06,3.3532e-07,5.13308e-06,2.00583e-06,5.75624e-06,1.47384e-05,1.72709e-05,2.1719e-08,1.19868e-08,6.53889e-08,3.60677e-08,8.271e-06,1.29609e-05,4.48373e-06,4.35661e-08,3.89837e-08,1.24273e-07,
3,3.38845e-05,1.04986e-06,2.56008e-06,7.42611e-07,1.51473e-06,1.96421e-07,1.38939e-07,7.51538e-07,4.21266e-07,3.94218e-06,2.2402e-06,1.12615e-05,5.09402e-07,7.73514e-06,3.03533e-06,8.68672e-06,2.20956e-05,2.5866e-05,3.33046e-08,1.83423e-08,1.00054e-07,5.51887e-08,1.24686e-05,1.94268e-05,6.75841e-06,6.63881e-08,5.97381e-08,1.89696e-07,
4,4.50639e-05,1.41107e-06,3.43824e-06,9.99025e-07,2.03529e-06,2.64599e-07,1.87152e-07,1.00982e-06,5.66747e-07,5.27762e-06,3.00299e-06,1.50185e-05,6.84487e-07,1.03468e-05,4.0734e-06,1.1633e-05,2.94308e-05,3.44226e-05,4.49706e-08,2.4759e-08,1.34946e-07,7.45188e-08,1.66875e-05,2.58712e-05,9.0396e-06,8.94324e-08,8.06353e-08,2.55559e-07,
5,5.61794e-05,1.77596e-06,4.32512e-06,1.25823e-06,2.55885e-06,3.33221e-07,2.35658e-07,1.26955e-06,7.13196e-07,6.61877e-06,3.76896e-06,1.87703e-05,8.60567e-07,1.29681e-05,5.12009e-06,1.4595e-05,3.67439e-05,4.29406e-05,5.67148e-08,3.12365e-08,1.70061e-07,9.40579e-08,2.09276e-05,3.22943e-05,1.13273e-05,1.12698e-07,1.01671e-07,3.21852e-07,
6,6.72309e-05,2.14456e-06,5.22077e-06,1.52026e-06,3.08541e-06,4.02292e-07,2.84458e-07,1.53075e-06,8.60612e-07,7.96564e-06,4.53811e-06,2.25168e-05,1.03765e-06,1.55989e-05,6.17547e-06,1.75728e-05,4.40349e-05,5.14201e-05,6.85377e-08,3.77755e-08,2.05399e-07,1.13808e-07,2.51888e-05,3.86959e-05,1.36214e-05,1.36187e-07,1.22846e-07,3.88579e-07,
7,7.82185e-05,2.51691e-06,6.12527e-06,1.78514e-06,3.615e-06,4.71812e-07,3.33554e-07,1.79341e-06,1.009e-06,9.3182e-06,5.31046e-06,2.62581e-05,1.21573e-06,1.82392e-05,7.23961e-06,2.05664e-05,5.13039e-05,5.98611e-05,8.04397e-08,4.43765e-08,2.40962e-07,1.33772e-07,2.9471e-05,4.50761e-05,1.5922e-05,1.59902e-07,1.4416e-07,4.55742e-07,
8,8.91422e-05,2.89304e-06,7.03868e-06,2.05289e-06,4.14762e-06,5.41786e-07,3.82946e-07,2.05754e-06,1.15836e-06,1.06765e-05,6.08601e-06,2.99942e-05,1.39483e-06,2.0889e-05,8.31257e-06,2.35757e-05,5.85506e-05,6.82637e-05,9.24215e-08,5.104e-08,2.7675e-07,1.53951e-07,3.3774e-05,5.14348e-05,1.8229e-05,1.83845e-07,1.65616e-07,5.23343e-07,
9,0.000100002,3.27297e-06,7.96108e-06,2.32356e-06,4.68329e-06,6.12216e-07,4.32638e-07,2.32316e-06,1.30869e-06,1.20404e-05,6.86479e-06,3.37249e-05,1.57494e-06,2.35482e-05,9.39441e-06,2.66009e-05,6.57751e-05,7.66277e-05,1.04483e-07,5.77666e-08,3.12766e-07,1.74347e-07,3.80977e-05,5.77722e-05,2.05424e-05,2.08017e-07,1.87213e-07,5.91385e-07,
10,0.000110798,3.65675e-06,8.89254e-06,2.59715e-06,5.22203e-06,6.83105e-07,4.82629e-07,2.59026e-06,1.45999e-06,1.34101e-05,7.64679e-06,3.74505e-05,1.75606e-06,2.62169e-05,1.04852e-05,2.96419e-05,7.29773e-05,8.49534e-05,1.16626e-07,6.4557e-08,3.49011e-07,1.94963e-07,4.2442e-05,6.40881e-05,2.28623e-05,2.32421e-07,2.08952e-07,6.59872e-07,
11,0.000121529,4.04439e-06,9.83313e-06,2.87372e-06,5.76384e-06,7.54455e-07,5.32923e-07,2.85885e-06,1.61227e-06,1.47855e-05,8.43203e-06,4.11708e-05,1.93821e-06,2.88949e-05,1.1585e-05,3.26986e-05,8.01571e-05,9.32406e-05,1.2885e-07,7.14117e-08,3.85486e-07,2.15801e-07,4.68068e-05,7.03827e-05,2.51885e-05,2.57059e-07,2.30836e-07,7.28805e-07,
12,0.000121565,4.05756e-06,9.85826e-06,2.88491e-06,5.79372e-06,7.60061e-07,5.36987e-07,2.874e-06,1.6218e-06,1.48165e-05,8.46211e-06,4.12118e-05,1.94843e-06,2.89387e-05,1.16151e-05,3.27592e-05,8.01986e-05,9.32744e-05,1.30101e-07,7.19899e-08,3.88854e-07,2.1749e-07,4.68696e-05,7.04173e-05,2.52359e-05,2.58565e-07,2.33003e-07,7.34272e-07,
13,0.000121565,4.05786e-06,9.85871e-06,2.88518e-06,5.79496e-06,7.6034e-07,5.37163e-07,2.87447e-06,1.62237e-06,1.4817e-05,8.46275e-06,4.12122e-05,1.9488e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30173e-07,7.20178e-08,3.89032e-07,2.17566e-07,4.68705e-05,7.04175e-05,2.52365e-05,2.58637e-07,2.33131e-07,7.34547e-07,
14,0.000121565,4.05786e-06,9.85873e-06,2.88519e-06,5.79502e-06,7.60353e-07,5.37168e-07,2.87449e-06,1.62241e-06,1.4817e-05,8.46276e-06,4.12122e-05,1.94882e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30176e-07,7.20189e-08,3.89039e-07,2.17569e-07,4.68705e-05,7.04175e-05,2.52365e-05,2.5864e-07,2.33137e-07,7.3456e-07,
15,0.000121565,4.05786e-06,9.85873e-06,2.88519e-06,5.79503e-06,7.60354e-07,5.37169e-07,2.87449e-06,1.62241e-06,1.4817e-05,8.46276e-06,4.12122e-05,1.94882e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30176e-07,7.20189e-08,3.89039e-07,2.17569e-07,4.68706e-05,7.04175e-05,2.52365e-05,2.5864e-07,2.33138e-07,7.34561e-07,
16,0.000121565,4.05786e-06,9.85873e-06,2.88519e-06,5.79503e-06,7.60354e-07,5.37169e-07,2.87449e-06,1.62241e-06,1.4817e-05,8.46276e-06,4.12122e-05,1.94882e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30176e-07,7.20189e-08,3.89039e-07,2.17569e-07,4.68706e-05,7.04175e-05,2.52365e-05,2.5864e-07,2.33138e-07,7.34561e-07,
17,0.000121565,4.05786e-06,9.85873e-06,2.88519e-06,5.79503e-06,7.60354e-07,5.37169e-07,2.87449e-06,1.62241e-06,1.4817e-05,8.46276e-06,4.12122e-05,1.94882e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30176e-07,7.20189e-08,3.89039e-07,2.17569e-07,4.68706e-05,7.04175e-05,2.52365e-05,2.5864e-07,2.33138e-07,7.34561e-07,
18,0.000121565,4.05786e-06,9.85873e-06,2.88519e-06,5.79503e-06,7.60354e-07,5.37169e-07,2.87449e-06,1.62241e-06,1.4817e-05,8.46276e-06,4.12122e-05,1.94882e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30176e-07,7.20189e-08,3.89039e-07,2.17569e-07,4.68706e-05,7.04175e-05,2.52365e-05,2.5864e-07,2.33138e-07,7.34561e-07,
19,0.000121565,4.05786e-06,9.85873e-06,2.88519e-06,5.79503e-06,7.60354e-07,5.37169e-07,2.87449e-06,1.62241e-06,1.4817e-05,8.46276e-06,4.12122e-05,1.94882e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30176e-07,7.20189e-08,3.89039e-07,2.17569e-07,4.68706e-05,7.04175e-05,2.52365e-05,2.5864e-07,2.33138e-07,7.34561e-07,
20,0.000121565,4.05786e-06,9.85873e-06,2.88519e-06,5.79503e-06,7.60354e-07,5.37169e-07,2.87449e-06,1.62241e-06,1.4817e-05,8.46276e-06,4.12122e-05,1.94882e-06,2.89391e-05,1.16156e-05,3.27599e-05,8.01988e-05,9.32745e-05,1.30176e-07,7.20189e-08,3.89039e-07,2.17569e-07,4.68706e-05,7.04175e-05,2.52365e-05,2.5864e-07,2.33138e-07,7.34561e-07,
