time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,510612,15255.9,37392.7,10735.4,21793,2777.81,1962.04,10801.4,6025.59,58064.5,32649.1,168137,7323.39,114475,44384.4,128039,331549,389120,462.861,257.482,1401.1,775.619,184512,291640,99837.1,947.144,832.449,2681.29,
2,1.02e+06,31189,76160.8,22028.2,44924.4,5797.89,4100.55,22287.1,12469,117692,66701.1,337846,15106.3,231248,90363.4,259321,663973,778063,978.453,540.013,2945.8,1624.86,372612,583892,201994,1962.67,1756.23,5598.54,
3,1.52651e+06,47296.8,115333,33455,68239.2,8848.87,6259.27,33857.1,18978.2,177597,100922,507337,22948.8,348471,136743,391341,995416,1.16528e+06,1500.39,826.329,4507.48,2486.27,561715,875185,304470,2990.81,2691.23,8545.89,
4,2.03015e+06,63569.4,154894,45006.5,91690.7,11920.3,8431.3,45492.8,25532.2,237759,135286,676591,30836.4,466128,183508,524070,1.32587e+06,1.55075e+06,2025.94,1115.4,6079.39,3357.1,751779,1.16551e+06,407238,4028.97,3632.65,11513,
5,2.5309e+06,80007.8,194848,56683.9,115277,15011.8,10616.5,57194,32129.8,298179,169793,845610,38768.9,584217,230662,657511,1.65533e+06,1.93449e+06,2555.03,1407.22,7661.32,4237.35,942798,1.45487e+06,510298,5077.1,4580.32,14499.6,
6,3.02878e+06,96613.5,235198,68488.4,138999,18123.4,12815,68960.9,38771,358855,204444,1.01439e+06,46746.5,702735,278208,791662,1.98379e+06,2.3165e+06,3087.65,1701.8,9253.31,5127.11,1.13477e+06,1.74327e+06,613650,6135.3,5534.25,17505.7,
7,3.52378e+06,113388,275946,80421.2,162857,21255.3,15026.7,80793.9,45455.8,419789,239238,1.18294e+06,54769.4,821683,326148,926524,2.31126e+06,2.69677e+06,3623.85,1999.18,10855.4,6026.47,1.32768e+06,2.0307e+06,717292,7203.66,6494.48,20531.4,
8,4.0159e+06,130333,317096,92483.7,186852,24407.7,17251.9,92693.3,52184.4,480980,274178,1.35125e+06,62837.7,941057,374485,1.0621e+06,2.63773e+06,3.07531e+06,4163.63,2299.37,12467.7,6935.54,1.52153e+06,2.31716e+06,821224,8282.28,7461.06,23576.8,
9,4.50513e+06,147449,358650,104677,210984,27580.6,19490.5,104659,58956.9,542427,309262,1.51932e+06,70951.6,1.06086e+06,423222,1.19838e+06,2.9632e+06,3.45211e+06,4707.02,2602.41,14090.3,7854.41,1.71632e+06,2.60266e+06,925446,9371.25,8434.02,26642.2,
10,4.99148e+06,164738,400613,117003,235255,30774.2,21742.7,116692,65773.3,604131,344491,1.68716e+06,79111.5,1.18108e+06,472363,1.33538e+06,3.28766e+06,3.82719e+06,5254.05,2908.32,15723.1,8783.18,1.91203e+06,2.8872e+06,1.02996e+06,10470.7,9413.4,29727.5,
11,5.47495e+06,182202,442987,129462,259663,33988.5,24008.4,128793,72633.7,666091,379866,1.85476e+06,87317.4,1.30173e+06,521909,1.47309e+06,3.61111e+06,4.20053e+06,5804.74,3217.13,17366.3,9721.95,2.10867e+06,3.17077e+06,1.13475e+06,11580.6,10399.2,32833,
12,5.47654e+06,182795,444119,129966,261010,34241.1,24191.5,129475,73062.7,667491,381222,1.85661e+06,87777.7,1.3037e+06,523267,1.47582e+06,3.61298e+06,4.20205e+06,5861.1,3243.18,17518.1,9798.04,2.11149e+06,3.17233e+06,1.13689e+06,11648.5,10496.9,33079.3,
13,5.47655e+06,182808,444139,129979,261066,34253.7,24199.4,129496,73088.5,667512,381250,1.85663e+06,87794.4,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.34,3244.43,17526,9801.47,2.11154e+06,3.17234e+06,1.13692e+06,11651.7,10502.7,33091.7,
14,5.47655e+06,182809,444140,129979,261068,34254.2,24199.7,129497,73090.1,667512,381251,1.85663e+06,87795,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.48,3244.48,17526.4,9801.58,2.11154e+06,3.17234e+06,1.13692e+06,11651.8,10502.9,33092.3,
15,5.47655e+06,182809,444140,129979,261068,34254.3,24199.7,129497,73090.2,667512,381251,1.85663e+06,87795,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.49,3244.48,17526.4,9801.59,2.11154e+06,3.17234e+06,1.13692e+06,11651.9,10503,33092.3,
16,5.47655e+06,182809,444140,129979,261068,34254.3,24199.7,129497,73090.2,667512,381251,1.85663e+06,87795,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.49,3244.48,17526.4,9801.59,2.11154e+06,3.17234e+06,1.13692e+06,11651.9,10503,33092.3,
17,5.47655e+06,182809,444140,129979,261068,34254.3,24199.7,129497,73090.2,667512,381251,1.85663e+06,87795,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.49,3244.48,17526.4,9801.59,2.11154e+06,3.17234e+06,1.13692e+06,11651.9,10503,33092.3,
18,5.47655e+06,182809,444140,129979,261068,34254.3,24199.7,129497,73090.2,667512,381251,1.85663e+06,87795,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.49,3244.48,17526.4,9801.59,2.11154e+06,3.17234e+06,1.13692e+06,11651.9,10503,33092.3,
19,5.47655e+06,182809,444140,129979,261068,34254.3,24199.7,129497,73090.2,667512,381251,1.85663e+06,87795,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.49,3244.48,17526.4,9801.59,2.11154e+06,3.17234e+06,1.13692e+06,11651.9,10503,33092.3,
20,5.47655e+06,182809,444140,129979,261068,34254.3,24199.7,129497,73090.2,667512,381251,1.85663e+06,87795,1.30372e+06,523287,1.47585e+06,3.61299e+06,4.20206e+06,5864.49,3244.48,17526.4,9801.59,2.11154e+06,3.17234e+06,1.13692e+06,11651.9,10503,33092.3,
