time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0.00502084,6.58213e-06,4.5717e-06,3.65556e-08,1.18882e-05,3.18715e-07,3.6328e-09,1.84684e-05,0.000453362,0.00164373,8.47359e-05,0.00246294,9.42063e-05,0.00276014,1.36087e-05,0.000373389,0.00208531,0.00741761,5.96841e-08,7.5561e-07,5.01202e-08,1.49611e-07,0.000416504,0.00401028,0.000313349,1.13502e-08,4.26601e-08,4.4685e-07,
1,0.00506429,6.88011e-06,4.72867e-06,3.80684e-08,1.22808e-05,3.31473e-07,3.7873e-09,1.89735e-05,0.000463943,0.00167035,8.6918e-05,0.00247927,9.68803e-05,0.00280436,1.40453e-05,0.000383222,0.00209756,0.00745398,6.47321e-08,8.15816e-07,5.40183e-08,1.61103e-07,0.000426436,0.004037,0.0003192,1.18585e-08,4.4594e-08,4.64966e-07,
2,0.0050986,7.03484e-06,4.8338e-06,3.8917e-08,1.2426e-05,3.35465e-07,3.83118e-09,1.91756e-05,0.000470838,0.00168296,8.75451e-05,0.00248645,9.79171e-05,0.00282668,1.42982e-05,0.000388865,0.00210292,0.00746918,6.62826e-08,8.35215e-07,5.5194e-08,1.64913e-07,0.000434146,0.00405548,0.00032233,1.20614e-08,4.5138e-08,4.70572e-07,
3,0.00513297,7.19127e-06,4.94131e-06,3.97805e-08,1.25702e-05,3.39374e-07,3.87375e-09,1.93772e-05,0.000477806,0.00169558,8.81609e-05,0.00249361,9.89499e-05,0.00284903,1.45552e-05,0.000394577,0.00210827,0.00748428,6.77508e-08,8.53792e-07,5.63081e-08,1.68583e-07,0.000441998,0.00407401,0.000325478,1.22635e-08,4.56642e-08,4.76056e-07,
4,0.00516742,7.35178e-06,5.05165e-06,4.06667e-08,1.27162e-05,3.43332e-07,3.91682e-09,1.95812e-05,0.000484868,0.00170829,8.87816e-05,0.00250079,9.99945e-05,0.00287152,1.4818e-05,0.000400387,0.00211364,0.00749934,6.92547e-08,8.72827e-07,5.74476e-08,1.72346e-07,0.000450003,0.00409259,0.000328656,1.24699e-08,4.61968e-08,4.81607e-07,
5,0.00520194,7.51654e-06,5.16492e-06,4.15764e-08,1.2864e-05,3.4734e-07,3.96041e-09,1.97875e-05,0.000492024,0.00172108,8.94074e-05,0.00250798,0.000101051,0.00289415,1.50866e-05,0.000406297,0.00211903,0.00751436,7.07981e-08,8.92366e-07,5.86154e-08,1.76208e-07,0.000458163,0.00411122,0.000331867,1.26807e-08,4.67361e-08,4.87229e-07,
6,0.00523654,7.68568e-06,5.28119e-06,4.25102e-08,1.30137e-05,3.51398e-07,4.00454e-09,1.99962e-05,0.000499275,0.00173396,9.00383e-05,0.00251518,0.00010212,0.00291693,1.53614e-05,0.000412308,0.00212445,0.00752934,7.23824e-08,9.12423e-07,5.98125e-08,1.80172e-07,0.000466483,0.00412991,0.00033511,1.2896e-08,4.72822e-08,4.92922e-07,
7,0.0052712,7.85933e-06,5.40057e-06,4.34689e-08,1.31652e-05,3.55508e-07,4.04922e-09,2.02073e-05,0.000506621,0.00174692,9.06744e-05,0.00252241,0.000103202,0.00293985,1.56423e-05,0.000418422,0.0021299,0.00754427,7.40089e-08,9.33015e-07,6.10397e-08,1.84242e-07,0.000474965,0.00414866,0.000338386,1.31161e-08,4.78353e-08,4.98686e-07,
8,0.00530593,8.03763e-06,5.52314e-06,4.44533e-08,1.33186e-05,3.5967e-07,4.09444e-09,2.04209e-05,0.000514064,0.00175996,9.13158e-05,0.00252965,0.000104296,0.00296291,1.59297e-05,0.000424642,0.00213537,0.00755916,7.56787e-08,9.54157e-07,6.22978e-08,1.88421e-07,0.000483612,0.00416746,0.000341694,1.33409e-08,4.83953e-08,5.04524e-07,
9,0.00534072,8.22072e-06,5.64902e-06,4.54642e-08,1.3474e-05,3.63884e-07,4.14022e-09,2.0637e-05,0.000521605,0.00177309,9.19624e-05,0.00253691,0.000105403,0.0029861,1.62236e-05,0.000430969,0.00214086,0.00757401,7.73934e-08,9.75869e-07,6.35879e-08,1.92713e-07,0.000492427,0.00418632,0.000345035,1.35707e-08,4.89624e-08,5.10435e-07,
