time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,1.50207e+12,6.50452e+10,1.19474e+11,2.14555e+10,8.73906e+10,1.45297e+10,7.92225e+09,4.91964e+10,4.33145e+11,4.35613e+11,1.9103e+11,1.04676e+12,1.16728e+11,5.60948e+11,7.53664e+10,2.73466e+11,1.23958e+12,1.57065e+12,1.1695e+09,3.79801e+09,3.67675e+09,2.6493e+09,4.68393e+11,1.54729e+12,4.97548e+11,4.37447e+09,4.20053e+09,1.39854e+10,
1,1.51347e+12,6.80702e+10,1.24184e+11,2.26109e+10,9.27883e+10,1.5796e+10,8.63453e+09,5.23227e+10,4.63988e+11,4.48147e+11,1.99343e+11,1.06023e+12,1.24099e+11,5.73776e+11,7.82162e+10,2.8132e+11,1.25123e+12,1.58131e+12,1.30245e+09,4.17212e+09,4.05296e+09,2.90415e+09,4.8003e+11,1.55875e+12,5.1015e+11,4.70215e+09,4.66053e+09,1.5215e+10,
2,1.52025e+12,6.89986e+10,1.25849e+11,2.29323e+10,9.36203e+10,1.59668e+10,8.72055e+09,5.27468e+10,4.69627e+11,4.5115e+11,2.00499e+11,1.06281e+12,1.25132e+11,5.77715e+11,7.90783e+10,2.8393e+11,1.25628e+12,1.58589e+12,1.3192e+09,4.23453e+09,4.09955e+09,2.95165e+09,4.85318e+11,1.56206e+12,5.12949e+11,4.76861e+09,4.71945e+09,1.53807e+10,
3,1.52701e+12,6.98907e+10,1.27481e+11,2.32376e+10,9.42702e+10,1.60838e+10,8.77928e+09,5.30879e+10,4.73767e+11,4.54024e+11,2.01509e+11,1.06529e+12,1.25941e+11,5.81587e+11,7.99206e+10,2.86504e+11,1.26131e+12,1.59044e+12,1.32921e+09,4.28209e+09,4.12878e+09,2.99014e+09,4.90557e+11,1.56533e+12,5.15636e+11,4.8229e+09,4.75469e+09,1.54937e+10,
4,1.53375e+12,7.07924e+10,1.2913e+11,2.35462e+10,9.49156e+10,1.61992e+10,8.8375e+09,5.34291e+10,4.77833e+11,4.56907e+11,2.02521e+11,1.06777e+12,1.26746e+11,5.85475e+11,8.0772e+10,2.89098e+11,1.26633e+12,1.59498e+12,1.33899e+09,4.32959e+09,4.15747e+09,3.02878e+09,4.95834e+11,1.56859e+12,5.18333e+11,4.8772e+09,4.789e+09,1.5605e+10,
5,1.54049e+12,7.17049e+10,1.308e+11,2.38588e+10,9.55646e+10,1.63153e+10,8.89605e+09,5.37721e+10,4.8191e+11,4.598e+11,2.03538e+11,1.07025e+12,1.27555e+11,5.8938e+11,8.16329e+10,2.91714e+11,1.27136e+12,1.59951e+12,1.34884e+09,4.37761e+09,4.18632e+09,3.06789e+09,5.01153e+11,1.57185e+12,5.2104e+11,4.93211e+09,4.82348e+09,1.57169e+10,
6,1.54721e+12,7.26284e+10,1.3249e+11,2.41755e+10,9.62176e+10,1.64321e+10,8.95495e+09,5.4117e+10,4.86004e+11,4.62704e+11,2.0456e+11,1.07274e+12,1.28368e+11,5.93301e+11,8.25034e+10,2.94351e+11,1.2764e+12,1.60404e+12,1.35875e+09,4.42617e+09,4.21535e+09,3.10749e+09,5.06514e+11,1.57511e+12,5.23759e+11,4.98764e+09,4.85821e+09,1.58297e+10,
7,1.55391e+12,7.35629e+10,1.342e+11,2.44961e+10,9.68747e+10,1.65498e+10,9.0142e+09,5.44638e+10,4.90115e+11,4.65618e+11,2.05587e+11,1.07523e+12,1.29186e+11,5.97239e+11,8.33836e+10,2.9701e+11,1.28144e+12,1.60856e+12,1.36874e+09,4.47528e+09,4.24458e+09,3.14758e+09,5.11916e+11,1.57836e+12,5.26488e+11,5.0438e+09,4.89318e+09,1.59432e+10,
8,1.56061e+12,7.45085e+10,1.3593e+11,2.48209e+10,9.75359e+10,1.66683e+10,9.0738e+09,5.48125e+10,4.94242e+11,4.68543e+11,2.06619e+11,1.07772e+12,1.30008e+11,6.01193e+11,8.42736e+10,2.9969e+11,1.28648e+12,1.61307e+12,1.37879e+09,4.52494e+09,4.27399e+09,3.18816e+09,5.17361e+11,1.58162e+12,5.29228e+11,5.10062e+09,4.92839e+09,1.60575e+10,
9,1.56728e+12,7.54655e+10,1.37682e+11,2.51498e+10,9.82012e+10,1.67876e+10,9.13375e+09,5.51631e+10,4.98385e+11,4.71477e+11,2.07656e+11,1.08021e+12,1.30834e+11,6.05163e+11,8.51735e+10,3.02393e+11,1.29152e+12,1.61757e+12,1.38892e+09,4.57516e+09,4.3036e+09,3.22925e+09,5.22847e+11,1.58487e+12,5.31978e+11,5.15808e+09,4.96385e+09,1.61726e+10,
