time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1.37716e-06,1.3377e-06,7.10947e-07,6.31287e-07,4.43575e-07,9.25897e-07,3.59642e-07,4.86647e-07,3.54726e-07,1.69749e-06,1.12427e-06,2.02769e-06,5.50275e-07,1.63294e-06,1.16271e-06,1.28722e-06,1.05926e-06,1.02923e-06,1.99385e-07,2.52933e-07,2.44051e-07,4.07136e-07,1.20358e-06,1.72239e-06,1.34903e-06,4.49775e-07,5.60289e-07,9.12287e-07,
2,2.75832e-06,2.73436e-06,1.44314e-06,1.29455e-06,9.1397e-07,1.93193e-06,7.53844e-07,1.0077e-06,7.33451e-07,3.44121e-06,2.2991e-06,4.08388e-06,1.13539e-06,3.29492e-06,2.36082e-06,2.60256e-06,2.1257e-06,2.06274e-06,4.22721e-07,5.33e-07,5.14076e-07,8.56556e-07,2.42556e-06,3.45433e-06,2.72982e-06,9.48724e-07,1.18298e-06,1.90448e-06,
3,4.13811e-06,4.13211e-06,2.17554e-06,1.95885e-06,1.38552e-06,2.94204e-06,1.15015e-06,1.53048e-06,1.11364e-06,5.18437e-06,3.47546e-06,6.13815e-06,1.7221e-06,4.95554e-06,3.55882e-06,3.91726e-06,3.19139e-06,3.0955e-06,6.47786e-07,8.1491e-07,7.85817e-07,1.30877e-06,3.64688e-06,5.18427e-06,4.11014e-06,1.45123e-06,1.80987e-06,2.9008e-06,
4,5.51653e-06,5.5293e-06,2.9077e-06,2.6231e-06,1.85723e-06,3.95237e-06,1.54691e-06,2.05372e-06,1.49392e-06,6.92611e-06,4.65213e-06,8.19012e-06,2.30915e-06,6.61446e-06,4.75612e-06,5.23095e-06,4.25627e-06,4.12749e-06,8.73154e-07,1.09717e-06,1.05789e-06,1.76152e-06,4.86724e-06,6.91214e-06,5.48953e-06,1.95421e-06,2.43734e-06,3.89736e-06,
5,6.89356e-06,6.92586e-06,3.63962e-06,3.28726e-06,2.32904e-06,4.96277e-06,1.94407e-06,2.57739e-06,1.8742e-06,8.6664e-06,5.82909e-06,1.02398e-05,2.89651e-06,8.27168e-06,5.95272e-06,6.54364e-06,5.32035e-06,5.15871e-06,1.09876e-06,1.37972e-06,1.33023e-06,2.21471e-06,6.08664e-06,8.63794e-06,6.86797e-06,2.45749e-06,3.06521e-06,4.894e-06,
6,8.26922e-06,8.3218e-06,4.3713e-06,3.95132e-06,2.80095e-06,5.97324e-06,2.34164e-06,3.1015e-06,2.25447e-06,1.04053e-05,7.00633e-06,1.22871e-05,3.48416e-06,9.92721e-06,7.1486e-06,7.85533e-06,6.38362e-06,6.18915e-06,1.3246e-06,1.66255e-06,1.60284e-06,2.66834e-06,7.30507e-06,1.03617e-05,8.24547e-06,2.96108e-06,3.69349e-06,5.89072e-06,
7,9.6435e-06,9.71712e-06,5.10273e-06,4.61529e-06,3.27297e-06,6.98376e-06,2.73961e-06,3.62603e-06,2.63473e-06,1.21427e-05,8.18385e-06,1.43322e-05,4.07211e-06,1.1581e-05,8.34378e-06,9.16601e-06,7.44609e-06,7.21882e-06,1.55068e-06,1.94567e-06,1.87572e-06,3.1224e-06,8.52254e-06,1.20834e-05,9.62202e-06,3.46497e-06,4.32216e-06,6.88751e-06,
8,1.10164e-05,1.11118e-05,5.83392e-06,5.27916e-06,3.7451e-06,7.99434e-06,3.13797e-06,4.15099e-06,3.01499e-06,1.38786e-05,9.36165e-06,1.6375e-05,4.66036e-06,1.32332e-05,9.53825e-06,1.04757e-05,8.50775e-06,8.24772e-06,1.77699e-06,2.22907e-06,2.14887e-06,3.5769e-06,9.73903e-06,1.3803e-05,1.09976e-05,3.96917e-06,4.95124e-06,7.88437e-06,
9,1.23879e-05,1.25059e-05,6.56487e-06,5.94294e-06,4.21734e-06,9.00498e-06,3.53675e-06,4.67639e-06,3.39524e-06,1.56132e-05,1.05397e-05,1.84154e-05,5.24891e-06,1.48836e-05,1.0732e-05,1.17844e-05,9.56862e-06,9.27586e-06,2.00354e-06,2.51276e-06,2.42229e-06,4.03184e-06,1.09546e-05,1.55206e-05,1.23723e-05,4.47366e-06,5.58072e-06,8.8813e-06,
