time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,62041.6,60263.9,32028.5,28439.8,19983.3,41712.1,16202,21923.6,15980.5,76472.8,50648.7,91348.3,24790.1,73564.7,52380.8,57989.8,47720,46367.1,8982.39,11394.8,10994.6,18341.7,54221.9,77594.4,60774.4,20262.5,25241.3,41098.9,
2,124263,123184,65014.3,58319.9,41174.7,87034.5,33961,45397.5,33042.3,155028,103576,183981,51149.7,148438,106356,117246,95763.9,92927.4,19043.8,24011.9,23159.3,38588.2,109272,155619,122979,42740.4,53294,85797.7,
3,186424,186153,98008.9,88247,62418.4,132540,51814.5,68948.7,50170.1,233558,156571,276526,77581.4,223249,160327,176474,143773,139454,29183,36712,35401.4,58960.7,164293,233554,185164,65378.5,81535.5,130682,
4,248522,249097,130993,118172,83668.8,178056,69688.8,92521,67301.8,312024,209581,368968,104028,297984,214265,235657,191747,185945,39336,49428.1,47658.3,79357.3,219271,311395,247306,88037.8,109803,175578,
5,310558,312013,163966,148092,104924,223575,87581.3,116113,84433.4,390425,262603,461307,130489,372643,268172,294794,239684,232402,49499.6,62157,59927.4,99773.7,274206,389143,309405,110711,138089,220477,
6,372532,374901,196929,178009,126184,269097,105492,139724,101565,468761,315638,553541,156963,447225,322048,353886,287585,278824,59673.9,74898.8,72208.7,120210,329097,466799,371462,133398,166393,265379,
7,434444,437761,229880,207921,147449,314621,123420,163354,118696,547032,368686,645672,183450,521731,375891,412933,335449,325211,69858.7,87653.4,84502,140666,383944,544361,433476,156099,194715,310285,
8,496294,500592,262821,237829,168719,360149,141367,187004,135827,625239,421747,737700,209951,596160,429702,471934,383278,371564,80054.2,100421,96807.5,161141,438748,621831,495448,178813,223056,355194,
9,558081,563396,295750,267732,189993,405678,159332,210673,152957,703380,474820,829624,236466,670514,483482,530891,431070,417881,90260.4,113201,109125,181636,493508,699208,557376,201540,251414,400106,
10,619807,626171,328669,297631,211272,451211,177315,234362,170087,781456,527905,921444,262993,744791,537230,589802,478827,464164,100477,125994,121455,202151,548225,776493,619262,224282,279790,445022,
11,681471,688918,361576,327526,232556,496745,195316,258070,187217,859467,581003,1.01316e+06,289534,818991,590945,648667,526547,510413,110705,138800,133797,222685,602898,853685,681106,247037,308184,489940,
12,681712,691675,362561,329024,233812,500545,196953,259676,188371,861641,583333,1.01455e+06,291162,820375,592588,649985,526906,510640,111857,140098,135037,224704,603777,854205,682590,249415,311179,493732,
13,681713,691754,362581,329077,233862,500734,197034,259737,188442,861682,583389,1.01457e+06,291223,820390,592615,650001,526908,510641,111929,140173,135106,224817,603792,854208,682612,249572,311360,493923,
14,681713,691756,362582,329079,233864,500742,197036,259738,188446,861683,583390,1.01457e+06,291225,820391,592615,650001,526908,510641,111932,140176,135109,224822,603793,854208,682613,249580,311369,493931,
15,681713,691757,362582,329079,233864,500742,197036,259738,188446,861683,583390,1.01457e+06,291225,820391,592615,650001,526908,510641,111932,140176,135109,224822,603793,854208,682613,249580,311369,493931,
16,681713,691757,362582,329079,233864,500742,197036,259738,188446,861683,583390,1.01457e+06,291225,820391,592615,650001,526908,510641,111932,140176,135109,224822,603793,854208,682613,249580,311369,493931,
17,681713,691757,362582,329079,233864,500742,197036,259738,188446,861683,583390,1.01457e+06,291225,820391,592615,650001,526908,510641,111932,140176,135109,224822,603793,854208,682613,249580,311369,493931,
18,681713,691757,362582,329079,233864,500742,197036,259738,188446,861683,583390,1.01457e+06,291225,820391,592615,650001,526908,510641,111932,140176,135109,224822,603793,854208,682613,249580,311369,493931,
19,681713,691757,362582,329079,233864,500742,197036,259738,188446,861683,583390,1.01457e+06,291225,820391,592615,650001,526908,510641,111932,140176,135109,224822,603793,854208,682613,249580,311369,493931,
20,681713,691757,362582,329079,233864,500742,197036,259738,188446,861683,583390,1.01457e+06,291225,820391,592615,650001,526908,510641,111932,140176,135109,224822,603793,854208,682613,249580,311369,493931,
