time,Integral
0,0
1,6.39322e-09
2,1.25283e-08
3,1.86511e-08
4,2.47709e-08
5,3.08882e-08
6,3.70029e-08
7,4.3115e-08
8,4.92246e-08
9,5.53316e-08
10,6.1436e-08
11,6.75378e-08
12,6.727e-08
13,6.72598e-08
14,6.72594e-08
15,6.72594e-08
16,6.72594e-08
17,6.72594e-08
18,6.72594e-08
19,6.72594e-08
20,6.72594e-08
