time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,5.75176e-11,8.45776e-11,1.1474e-10,1.06371e-13,5.19951e-13,1.36938e-11,1.55502e-13,2.28761e-11,2.9222e-10,4.26532e-10,1.22204e-11,2.78391e-10,2.13754e-11,9.52946e-12,1.29279e-11,9.38569e-12,2.53245e-10,8.68384e-12,3.76149e-12,9.39093e-13,6.54866e-13,1.23513e-11,4.98426e-10,3.46981e-10,5.70788e-11,3.38028e-12,2.88409e-12,7.28444e-12,
2,1.05936e-10,1.70901e-10,2.32097e-10,1.15141e-13,5.49993e-13,2.82554e-11,3.22393e-13,4.64918e-11,5.8607e-10,8.55845e-10,2.47599e-11,5.54572e-10,4.32239e-11,9.71454e-12,1.33737e-11,9.64587e-12,5.05236e-10,8.74518e-12,7.97287e-12,1.90361e-12,1.36815e-12,2.61072e-11,9.96882e-10,6.91206e-10,1.14884e-10,6.96367e-12,5.91611e-12,1.48675e-11,
3,1.54286e-10,2.57458e-10,3.49764e-10,1.15978e-13,5.52859e-13,4.28962e-11,4.90328e-13,7.02017e-11,8.79773e-10,1.28472e-09,3.73423e-11,8.30472e-10,6.51516e-11,9.71795e-12,1.33844e-11,9.65166e-12,7.56917e-10,8.74565e-12,1.22251e-11,2.86751e-12,2.08662e-12,3.99888e-11,1.4946e-09,1.03484e-09,1.72901e-10,1.05646e-11,8.96154e-12,2.24807e-11,
4,2.0262e-10,3.44251e-10,4.67716e-10,1.16457e-13,5.54949e-13,5.75919e-11,6.58936e-13,9.39963e-11,1.17334e-09,1.71317e-09,4.99652e-11,1.10611e-09,8.71585e-11,9.71938e-12,1.33873e-11,9.65372e-12,1.0083e-09,8.74575e-12,1.64925e-11,3.83413e-12,2.80775e-12,5.39183e-11,1.99162e-09,1.37789e-09,2.31128e-10,1.41792e-11,1.20184e-11,3.01222e-11,
5,2.5094e-10,4.31279e-10,5.85954e-10,1.16926e-13,5.57031e-13,7.23422e-11,8.28211e-13,1.17876e-10,1.46676e-09,2.14119e-09,6.26287e-11,1.38147e-09,1.09245e-10,9.72078e-12,1.33901e-11,9.65573e-12,1.25938e-09,8.74586e-12,2.07737e-11,4.80384e-12,3.53144e-12,6.78923e-11,2.48795e-09,1.72036e-09,2.89566e-10,1.78074e-11,1.50867e-11,3.77921e-11,
6,2.99243e-10,5.18543e-10,7.04477e-10,1.17396e-13,5.5912e-13,8.71474e-11,9.98156e-13,1.4184e-10,1.76005e-09,2.56878e-09,7.53328e-11,1.65657e-09,1.31411e-10,9.72218e-12,1.33929e-11,9.65774e-12,1.51016e-09,8.74596e-12,2.5069e-11,5.77669e-12,4.25771e-12,8.19108e-11,2.98358e-09,2.06225e-09,3.48215e-10,2.14493e-11,1.81665e-11,4.54906e-11,
7,3.47532e-10,6.06044e-10,8.23286e-10,1.17869e-13,5.61218e-13,1.02008e-10,1.16877e-12,1.6589e-10,2.0532e-09,2.99593e-09,8.80776e-11,1.93141e-09,1.53657e-10,9.72358e-12,1.33957e-11,9.65974e-12,1.76065e-09,8.74606e-12,2.93782e-11,6.75267e-12,4.98657e-12,9.59739e-11,3.47851e-09,2.40357e-09,4.07076e-10,2.5105e-11,2.12579e-11,5.32178e-11,
8,3.95805e-10,6.93781e-10,9.42381e-10,1.18343e-13,5.63323e-13,1.16923e-10,1.34007e-12,1.90026e-10,2.34621e-09,3.42266e-09,1.00863e-10,2.20598e-09,1.75984e-10,9.72497e-12,1.33984e-11,9.66173e-12,2.01084e-09,8.74617e-12,3.37014e-11,7.7318e-12,5.71802e-12,1.10082e-10,3.97274e-09,2.7443e-09,4.6615e-10,2.87746e-11,2.43609e-11,6.09738e-11,
9,4.44063e-10,7.81756e-10,1.06176e-09,1.1882e-13,5.65437e-13,1.31894e-10,1.51204e-12,2.14248e-10,2.63908e-09,3.84896e-09,1.1369e-10,2.48029e-09,1.98391e-10,9.72636e-12,1.34012e-11,9.66372e-12,2.26074e-09,8.74627e-12,3.80387e-11,8.71408e-12,6.45207e-12,1.24234e-10,4.46626e-09,3.08445e-09,5.25438e-10,3.2458e-11,2.74756e-11,6.87587e-11,
10,4.92305e-10,8.69968e-10,1.18143e-09,1.19298e-13,5.67558e-13,1.4692e-10,1.68469e-12,2.38555e-10,2.93182e-09,4.27483e-09,1.26558e-10,2.75433e-09,2.20879e-10,9.72774e-12,1.3404e-11,9.66571e-12,2.51033e-09,8.74637e-12,4.23901e-11,9.69952e-12,7.18873e-12,1.38432e-10,4.95908e-09,3.42403e-09,5.8494e-10,3.61554e-11,3.0602e-11,7.65726e-11,
