time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2.68217e-08,2.68129e-10,7.41088e-10,1.43531e-10,5.93385e-10,3.95266e-11,3.42464e-11,3.11401e-10,1.6708e-10,1.87375e-09,1.12117e-09,7.45755e-09,1.9126e-10,4.03426e-09,8.29258e-10,4.0511e-09,1.61435e-08,2.00032e-08,4.52619e-12,2.52567e-12,1.9965e-11,8.50907e-12,6.29672e-09,1.41713e-08,3.75446e-09,1.14154e-11,1.02805e-11,3.79963e-11,
2,5.205e-08,5.92254e-10,1.6313e-09,3.18805e-10,1.26893e-09,8.57741e-11,7.41523e-11,6.64909e-10,3.65588e-10,3.93542e-09,2.34367e-09,1.4879e-08,4.0893e-10,8.43028e-09,1.7912e-09,8.59178e-09,3.18838e-08,3.90805e-08,9.95556e-12,5.65629e-12,4.3558e-11,1.92187e-11,1.34308e-08,2.79e-08,7.76073e-09,2.53033e-11,2.254e-11,8.2485e-11,
3,7.5549e-08,9.73496e-10,2.67693e-09,5.26031e-10,2.00242e-09,1.36381e-10,1.17505e-10,1.04693e-09,5.88682e-10,6.15293e-09,3.63138e-09,2.21927e-08,6.44636e-10,1.31357e-08,2.88259e-09,1.35826e-08,4.71277e-08,5.71479e-08,1.59313e-11,9.28507e-12,6.93177e-11,3.18641e-11,2.13574e-08,4.11142e-08,1.19527e-08,4.141e-11,3.59806e-11,1.31176e-10,
4,9.72692e-08,1.421e-09,3.90251e-09,7.70727e-10,2.79679e-09,1.9158e-10,1.64442e-10,1.45878e-09,8.37311e-10,8.52934e-09,4.98637e-09,2.93981e-08,8.99227e-10,1.81515e-08,4.12086e-09,1.905e-08,6.18562e-08,7.41978e-08,2.24806e-11,1.34822e-11,9.73282e-11,4.67513e-11,3.00858e-08,5.38136e-08,1.63298e-08,6.00664e-11,5.06486e-11,1.84292e-10,
5,1.17178e-07,1.94519e-09,5.33567e-09,1.05939e-09,3.65612e-09,2.51755e-10,2.15213e-10,1.90226e-09,1.11259e-09,1.10669e-08,6.41156e-09,3.64951e-08,1.17389e-09,2.34754e-08,5.52601e-09,2.5018e-08,7.60485e-08,9.02269e-08,2.9657e-11,1.83371e-11,1.27764e-10,6.42596e-11,3.96035e-08,6.59986e-08,2.08913e-08,8.16814e-11,6.66466e-11,2.42203e-10,
6,1.35264e-07,2.55764e-09,7.00676e-09,1.39948e-09,4.58461e-09,3.17316e-10,2.70077e-10,2.37916e-09,1.41527e-09,1.37661e-08,7.90989e-09,4.34835e-08,1.46984e-09,2.9101e-08,7.12049e-09,3.1506e-08,8.96826e-08,1.05237e-07,3.75191e-11,2.39514e-11,1.60812e-10,8.48223e-11,4.98717e-08,7.76702e-08,2.5635e-08,1.06723e-10,8.40855e-11,3.05307e-10,
7,1.51543e-07,3.27101e-09,8.94858e-09,1.79951e-09,5.58641e-09,3.88695e-10,3.293e-10,2.89126e-09,1.74567e-09,1.66262e-08,9.4843e-09,5.03626e-08,1.78827e-09,3.50173e-08,8.92947e-09,3.85273e-08,1.02736e-07,1.19234e-07,4.61299e-11,3.04402e-11,1.96666e-10,1.08931e-10,6.08237e-08,8.88307e-08,3.05574e-08,1.35723e-10,1.03083e-10,3.7402e-10,
8,1.66056e-07,4.09892e-09,1.11959e-08,2.26912e-09,6.66567e-09,4.66347e-10,3.93155e-10,3.44031e-09,2.10363e-09,1.96445e-08,1.11377e-08,5.71319e-08,2.13036e-09,4.1209e-08,1.0981e-08,4.60873e-08,1.15187e-07,1.32233e-07,5.5557e-11,3.79318e-11,2.3553e-10,1.37136e-10,7.23642e-08,9.94831e-08,3.56536e-08,1.6928e-10,1.23762e-10,4.48783e-10,
9,1.78874e-07,5.05576e-09,1.37845e-08,2.81914e-09,7.82651e-09,5.50752e-10,4.6192e-10,4.02801e-09,2.48855e-09,2.28166e-08,1.28731e-08,6.37903e-08,2.49729e-09,4.76563e-08,1.3306e-08,5.41823e-08,1.27017e-07,1.44253e-07,6.58728e-11,4.65687e-11,2.77616e-10,1.70052e-10,8.43715e-08,1.09632e-07,4.09172e-08,2.08065e-10,1.46255e-10,5.30061e-10,
10,1.90089e-07,6.15634e-09,1.67505e-08,3.46161e-09,9.07303e-09,6.42421e-10,5.35879e-10,4.65603e-09,2.89938e-09,2.61366e-08,1.46931e-08,7.03369e-08,2.89019e-09,5.43351e-08,1.59387e-08,6.27969e-08,1.38207e-07,1.5532e-07,7.71545e-11,5.65076e-11,3.23146e-10,2.08356e-10,9.67017e-08,1.19282e-07,4.63402e-08,2.52825e-10,1.707e-10,6.18348e-10,
