time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,120904,2992.32,5383.14,708.857,4474.63,528.397,301.713,2743.43,29564.3,30176,13017,86582.2,7211.25,37304.8,3110.55,15195.9,96828.9,127707,28.3972,123.059,113.737,81.8083,28951.9,128094,33936.2,152.295,137.153,506.911,
1,129116,3624.51,6489.68,866.232,5111.59,618.357,351.628,3120.38,35153.5,33519.8,14266.5,89771,8213.47,41395.1,3623.67,17355.6,102690,133453,34.0646,152.537,134.417,102.971,33830,132280,36884.6,185.311,163.563,593.633,
2,136937,4273.52,7655.79,1025.01,5571.56,676.79,382.064,3379.37,39544.7,36434,15111.9,92185.3,8902.03,45203.3,4131.73,19486.6,108225,138709,37.4934,176.812,146.777,121.59,38944.6,135840,39364.2,214.963,179.331,649.839,
3,144584,5030.53,9019.27,1211.57,6059.4,738.383,413.736,3651.86,44117.9,39490.5,15995.8,94628.5,9624.63,49242,4714.28,21859.7,113837,143879,41.0935,204.508,159.62,143.16,44639.3,139371,41970.5,249.056,195.718,709.066,
4,151962,5912.3,10610.3,1430.96,6584.97,805.15,447.623,3942.25,48904.9,42686.6,16929.9,97106.1,10394.6,53507.7,5383.93,24498.5,119496,148934,45.0297,236.561,173.463,168.38,50923.3,142867,44712.2,288.64,213.477,773.279,
5,158984,6934.83,12459.1,1688.27,7150.03,877.461,483.821,4250.93,53844.7,46008.9,17916.2,99616.3,11212.7,57988.4,6154.04,27424.1,125170,153844,49.3341,273.577,188.374,197.777,57784.1,146319,47590.4,334.522,232.721,842.838,
6,165576,8114.52,14597.2,1989.11,7755.92,955.62,522.392,4578.1,58861.3,49441.1,18957.1,102157,12079.3,62668,7040,30656.6,130824,158583,54.0344,316.192,204.4,231.91,65189.6,149717,50605.1,387.568,253.535,918.039,
7,171680,9467.68,17056.6,2339.64,8403.96,1039.95,563.395,4923.89,63873.5,52965.1,20054.8,104725,12994.2,67527.1,8059.47,34214.9,136422,163126,59.1593,365.071,221.593,271.365,73087,153052,53755.3,448.713,276.007,999.194,
8,177256,11009.7,19868.3,2746.49,9095.61,1130.81,606.886,5288.38,68801.4,56561.4,21211.5,107318,13957.3,72542.8,9232.6,38115.5,141929,167454,64.7389,420.903,240.006,316.748,81403,156314,57039.2,518.954,300.235,1086.65,
9,182285,12754.4,23061.1,3216.73,9832.52,1228.61,652.923,5671.63,73571.4,60209.3,22429.4,109933,14968.4,77689.5,10582.3,42371.7,147310,171550,70.8049,484.374,259.699,368.665,90045.9,159497,60453.9,599.336,326.332,1180.81,
10,186762,14712.4,26659.6,3757.75,10616.7,1333.82,701.569,6073.67,78122,63888.1,23710.6,112567,16027.4,82939.7,12134.5,46992.5,152533,175403,77.3902,556.151,280.743,427.704,98908.6,162592,63995.3,690.923,354.432,1282.14,
11,190704,16890.8,30681.9,4377.08,11450.5,1447.01,752.895,6494.58,82406.7,67577.4,25057.4,115218,17134.3,88264.1,13918.1,51981.5,157567,179003,84.5291,636.85,303.217,494.405,107873,165592,67658.4,794.777,384.686,1391.18,
12,194136,19291,35137.5,5082.3,12336.6,1568.83,806.984,6934.48,86396.1,71257.9,26472,117882,18289.3,93633,15965.1,57335.6,162384,182348,92.2568,727.007,327.213,569.24,116816,168491,71437,911.921,417.273,1508.56,
13,197095,21908.9,40025.4,5880.76,13278.4,1700.01,863.938,7393.57,90076.9,74911.9,27956.3,120555,19492.8,99016.8,18310.5,63043.9,166963,185438,100.609,827.054,352.838,652.584,125615,171284,75323.9,1043.3,452.399,1635,
14,199624,24733.2,45332.2,6779.44,14279.2,1841.39,923.873,7872.16,93450.7,78523.7,29512.4,123235,20745.5,104387,20991.9,69086.6,171285,188277,109.621,937.29,380.214,744.696,134153,173968,79310.6,1189.73,490.294,1771.31,
15,201768,27745.9,51031.2,7784.76,15343,1993.92,986.931,8370.69,96530.9,82079.7,31142.4,125917,22048.1,109715,24048.5,75434.6,175336,190871,119.328,1057.87,409.476,845.704,142324,176538,83387.8,1351.89,531.219,1918.42,
16,203575,30922.8,57083,8902.42,16473.8,2158.62,1053.28,8889.74,99339.4,85568.9,32848,128597,23401.5,114975,27520.4,82049.1,179108,193231,129.766,1188.81,440.777,955.61,150040,178991,87545.1,1530.25,575.46,2077.32,
17,205087,34234,63435.9,10137.3,17675.7,2336.62,1123.11,9430.01,101903,88982.8,34631.1,131273,24806.6,120146,31447.2,88881.6,182598,195368,140.971,1329.99,474.286,1074.3,157230,181328,91771,1725.08,623.329,2249.11,
18,206347,37646.5,70028.7,11493.6,18952.9,2529.14,1196.64,9992.39,104253,92315,36493.2,133940,26264.6,125205,35865.5,95874.8,185807,197294,152.98,1481.19,510.188,1201.56,163845,183546,96053.6,1936.45,675.168,2434.97,
19,207393,41125.8,76793.8,12974.4,20309.7,2737.49,1274.12,10577.9,106419,95561.4,38435.8,136594,27776.2,130134,40806.7,102964,188739,199025,165.832,1642.13,548.688,1337.13,169857,185646,100380,2164.18,731.345,2636.19,
