time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,3.15452e-09,0,0,0,2.37899e-09,5.20676e-10,6.54599e-10,7.1535e-10,3.84702e-09,2.14884e-09,4.12852e-09,1.22009e-09,2.96615e-09,0,0,0,0,0,6.64631e-10,0,8.06103e-10,0,2.75385e-09,2.23262e-09,1.07526e-09,1.3359e-09,2.34042e-09,
2,0,6.42463e-09,0,0,0,4.95523e-09,1.09716e-09,1.36229e-09,1.47798e-09,7.75983e-09,4.40231e-09,8.26957e-09,2.52111e-09,5.9577e-09,0,0,0,0,0,1.40692e-09,0,1.70436e-09,0,5.49812e-09,4.50497e-09,2.26625e-09,2.82658e-09,4.87781e-09,
3,0,9.67453e-09,0,0,0,7.53437e-09,1.68333e-09,2.07991e-09,2.24262e-09,1.16348e-08,6.66759e-09,1.23623e-08,3.83153e-09,8.91886e-09,0,0,0,0,0,2.16124e-09,0,2.61754e-09,0,8.21423e-09,6.76314e-09,3.46998e-09,4.3353e-09,7.41894e-09,
4,0,1.29003e-08,0,0,0,1.01066e-08,2.27688e-09,2.80582e-09,3.00652e-09,1.547e-08,8.94196e-09,1.64059e-08,5.14863e-09,1.18492e-08,0,0,0,0,0,2.92373e-09,0,3.54125e-09,0,1.09023e-08,9.00631e-09,4.67976e-09,5.85361e-09,9.95388e-09,
5,0,1.61016e-08,0,0,0,1.26711e-08,2.87778e-09,3.53999e-09,3.7695e-09,1.92653e-08,1.12249e-08,2.04007e-08,6.47226e-09,1.4749e-08,0,0,0,0,0,3.69423e-09,0,4.4753e-09,0,1.35627e-08,1.12345e-08,5.89529e-09,7.38104e-09,1.2482e-08,
6,0,1.92783e-08,0,0,0,1.52279e-08,3.48603e-09,4.2824e-09,4.53155e-09,2.30208e-08,1.3516e-08,2.43467e-08,7.80233e-09,1.76183e-08,0,0,0,0,0,4.47274e-09,0,5.41968e-09,0,1.61955e-08,1.34477e-08,7.11662e-09,8.91745e-09,1.50029e-08,
7,0,2.24304e-08,0,0,0,1.77765e-08,4.10165e-09,5.03305e-09,5.29266e-09,2.67364e-08,1.58146e-08,2.8244e-08,9.13878e-09,2.04575e-08,0,0,0,0,0,5.25926e-09,0,6.37439e-09,0,1.88011e-08,1.56459e-08,8.34379e-09,1.04628e-08,1.75166e-08,
8,0,2.55577e-08,0,0,0,2.03168e-08,4.72468e-09,5.79195e-09,6.05283e-09,3.04121e-08,1.81204e-08,3.20927e-08,1.04815e-08,2.32667e-08,0,0,0,0,0,6.05379e-09,0,7.3394e-09,0,2.13796e-08,1.78291e-08,9.57686e-09,1.20169e-08,2.00226e-08,
9,0,2.866e-08,0,0,0,2.28485e-08,5.35512e-09,6.55907e-09,6.81205e-09,3.40479e-08,2.04328e-08,3.58931e-08,1.18305e-08,2.6046e-08,0,0,0,0,0,6.85633e-09,0,8.31472e-09,0,2.39313e-08,1.99973e-08,1.08159e-08,1.35796e-08,2.25208e-08,
