time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1.10491e-05,2.96201e-08,4.01954e-08,1.0567e-09,1.46252e-07,5.22347e-09,3.88448e-11,1.64696e-07,1.53383e-06,4.78522e-06,1.44564e-07,4.7532e-06,2.13079e-07,7.01207e-06,3.87512e-07,4.2406e-06,3.19763e-06,6.63491e-06,1.99002e-09,2.67722e-10,1.80767e-10,4.13713e-09,4.45435e-06,6.07858e-06,9.02335e-07,2.59576e-10,5.6705e-10,6.43734e-09,
2,2.20631e-05,6.05486e-08,8.16879e-08,2.1555e-09,2.97251e-07,1.06544e-08,7.93773e-11,3.33649e-07,3.09715e-06,9.62266e-06,2.92816e-07,9.5161e-06,4.31926e-07,1.40814e-05,7.86966e-07,8.5662e-06,6.40269e-06,1.32578e-05,4.14647e-09,5.56542e-10,3.74617e-10,8.58935e-09,8.97821e-06,1.21498e-05,1.82019e-06,5.31079e-10,1.1597e-09,1.31338e-08,
3,3.30194e-05,9.2091e-08,1.23991e-07,3.27577e-09,4.49741e-07,1.61409e-08,1.20321e-10,5.04052e-07,4.67635e-06,1.44685e-05,4.42055e-07,1.42699e-05,6.52667e-07,2.11493e-05,1.19292e-06,1.29266e-05,9.60367e-06,1.9849e-05,6.34878e-09,8.51481e-10,5.71934e-10,1.31354e-08,1.35448e-05,1.82e-05,2.74517e-06,8.06136e-10,1.75851e-09,1.98988e-08,
4,4.39179e-05,1.24249e-07,1.67119e-07,4.41777e-09,6.03696e-07,2.16811e-08,1.61657e-10,6.7589e-07,6.27145e-06,1.93223e-05,5.92259e-07,1.90146e-05,8.75279e-07,2.82153e-05,1.60545e-06,1.73216e-05,1.28006e-05,2.64085e-05,8.59364e-09,1.15218e-09,7.72478e-10,1.77704e-08,1.81543e-05,2.42292e-05,3.67727e-06,1.08464e-09,2.36319e-09,2.673e-08,
5,5.47586e-05,1.57038e-07,2.11091e-07,5.582e-09,7.59131e-07,2.72755e-08,2.03389e-10,8.49175e-07,7.88255e-06,2.41841e-05,7.43435e-07,2.37503e-05,1.09978e-06,3.5279e-05,2.0247e-06,2.17515e-05,1.59935e-05,3.29364e-05,1.08819e-08,1.45875e-09,9.76308e-10,2.24962e-08,2.2807e-05,3.02375e-05,4.61656e-06,1.36665e-09,2.9738e-09,3.36281e-08,
6,6.55414e-05,1.9047e-07,2.55928e-07,6.76896e-09,9.1606e-07,3.29248e-08,2.45522e-10,1.02392e-06,9.50975e-06,2.90539e-05,8.95589e-07,2.84769e-05,1.32618e-06,4.23403e-05,2.45079e-06,2.62164e-05,1.91823e-05,3.94327e-05,1.32147e-08,1.77135e-09,1.18349e-09,2.7315e-08,2.7503e-05,3.62249e-05,5.56307e-06,1.65223e-09,3.5904e-09,4.05937e-08,
7,7.62662e-05,2.24563e-07,3.01648e-07,7.9792e-09,1.0745e-06,3.86294e-08,2.88059e-10,1.20014e-06,1.11532e-05,3.39315e-05,1.04873e-06,3.31945e-05,1.55451e-06,4.93989e-05,2.88385e-06,3.07165e-05,2.23673e-05,4.58976e-05,1.55928e-08,2.09009e-09,1.3941e-09,3.22289e-08,3.22426e-05,4.21915e-05,6.51686e-06,1.94142e-09,4.21305e-09,4.76277e-08,
8,8.6933e-05,2.5933e-07,3.48273e-07,9.21325e-09,1.23446e-06,4.439e-08,3.31005e-10,1.37785e-06,1.28129e-05,3.88168e-05,1.20286e-06,3.79031e-05,1.78477e-06,5.64545e-05,3.32404e-06,3.52519e-05,2.55483e-05,5.2331e-05,1.80175e-08,2.41514e-09,1.6082e-09,3.72401e-08,3.7026e-05,4.81372e-05,7.47797e-06,2.23428e-09,4.84181e-09,5.47306e-08,
9,9.75416e-05,2.94788e-07,3.95823e-07,1.04717e-08,1.39596e-06,5.02071e-08,3.74363e-10,1.55705e-06,1.4489e-05,4.37099e-05,1.35799e-06,4.26028e-05,2.01699e-06,6.35067e-05,3.77148e-06,3.9823e-05,2.87254e-05,5.87331e-05,2.04898e-08,2.74663e-09,1.82586e-09,4.23509e-08,4.18533e-05,5.40623e-05,8.44645e-06,2.53089e-09,5.47674e-09,6.19033e-08,
10,0.000108092,3.30953e-07,4.4432e-07,1.1755e-08,1.55902e-06,5.60813e-08,4.18139e-10,1.73777e-06,1.61816e-05,4.86106e-05,1.51413e-06,4.72936e-05,2.25118e-06,7.05554e-05,4.22633e-06,4.44297e-05,3.18988e-05,6.5104e-05,2.30107e-08,3.08472e-09,2.04717e-09,4.75636e-08,4.67249e-05,5.99666e-05,9.42236e-06,2.83129e-09,6.11793e-09,6.91463e-08,
