time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0.00495629,4.80047e-06,3.37658e-06,2.22701e-08,7.71138e-06,1.78541e-07,1.73427e-09,1.27321e-05,0.000407872,0.0014697,6.701e-05,0.00237236,6.34341e-05,0.00267687,1.19443e-05,0.000349971,0.00206367,0.00736341,3.4583e-08,4.63973e-07,2.75844e-08,8.646e-08,0.000383934,0.00380461,0.000249881,6.31964e-09,2.29576e-08,2.65759e-07,
1,0.00499174,5.06709e-06,3.49543e-06,2.33656e-08,8.08166e-06,1.89563e-07,1.85053e-09,1.32241e-05,0.000417653,0.00150035,6.97177e-05,0.00239283,6.60081e-05,0.00273086,1.23904e-05,0.000360723,0.00207984,0.00741304,3.92123e-08,5.21453e-07,3.1081e-08,9.66575e-08,0.000391872,0.003829,0.00025547,6.71298e-09,2.46202e-08,2.8247e-07,
2,0.00500912,5.13014e-06,3.53565e-06,2.36438e-08,8.13864e-06,1.91019e-07,1.86477e-09,1.33058e-05,0.000420892,0.00150657,7.00202e-05,0.00239656,6.64218e-05,0.00274231,1.25063e-05,0.000363485,0.0020826,0.00742099,3.9928e-08,5.30465e-07,3.16113e-08,9.82712e-08,0.000395497,0.00383858,0.000256855,6.78256e-09,2.48241e-08,2.84658e-07,
3,0.00502646,5.18784e-06,3.57533e-06,2.39089e-08,8.18888e-06,1.92205e-07,1.87579e-09,1.33807e-05,0.000424085,0.00151258,7.02742e-05,0.00240015,6.6797e-05,0.0027534,1.26185e-05,0.00036617,0.00208525,0.00742872,4.03875e-08,5.3655e-07,3.19536e-08,9.93954e-08,0.000399129,0.00384812,0.000258204,6.8427e-09,2.49786e-08,2.86425e-07,
4,0.00504383,5.24616e-06,3.61553e-06,2.41772e-08,8.23933e-06,1.93392e-07,1.8868e-09,1.3456e-05,0.000427301,0.00151861,7.05285e-05,0.00240374,6.7174e-05,0.00276453,1.27319e-05,0.000368877,0.0020879,0.00743644,4.08404e-08,5.42581e-07,3.22913e-08,1.00513e-07,0.000402798,0.00385767,0.000259561,6.90326e-09,2.51329e-08,2.88195e-07,
5,0.00506122,5.30524e-06,3.65627e-06,2.44492e-08,8.29012e-06,1.94587e-07,1.89789e-09,1.35317e-05,0.000430539,0.00152466,7.07839e-05,0.00240733,6.75534e-05,0.00277569,1.28466e-05,0.000371607,0.00209056,0.00744415,4.1299e-08,5.48688e-07,3.26329e-08,1.01645e-07,0.000406503,0.00386724,0.000260925,6.9645e-09,2.52883e-08,2.89976e-07,
6,0.00507863,5.36511e-06,3.69754e-06,2.47247e-08,8.34125e-06,1.95791e-07,1.90905e-09,1.36079e-05,0.000433799,0.00153073,7.10405e-05,0.00241094,6.79352e-05,0.00278689,1.29626e-05,0.000374361,0.00209322,0.00745186,4.17636e-08,5.54876e-07,3.29789e-08,1.02792e-07,0.000410245,0.00387683,0.000262297,7.02643e-09,2.54447e-08,2.91769e-07,
7,0.00509606,5.42578e-06,3.73937e-06,2.5004e-08,8.39273e-06,1.97002e-07,1.92028e-09,1.36846e-05,0.000437082,0.00153683,7.12981e-05,0.00241454,6.83195e-05,0.00279813,1.30798e-05,0.000377139,0.00209589,0.00745955,4.22344e-08,5.61147e-07,3.33294e-08,1.03954e-07,0.000414023,0.00388643,0.000263676,7.08905e-09,2.56021e-08,2.93575e-07,
8,0.00511351,5.48727e-06,3.78176e-06,2.52869e-08,8.44455e-06,1.98222e-07,1.93159e-09,1.37618e-05,0.000440388,0.00154294,7.15568e-05,0.00241815,6.87061e-05,0.0028094,1.31984e-05,0.000379941,0.00209857,0.00746723,4.27115e-08,5.67502e-07,3.36844e-08,1.05132e-07,0.00041784,0.00389605,0.000265062,7.15237e-09,2.57606e-08,2.95392e-07,
9,0.00513099,5.54958e-06,3.82473e-06,2.55737e-08,8.49671e-06,1.9945e-07,1.94297e-09,1.38395e-05,0.000443716,0.00154908,7.18166e-05,0.00242177,6.90952e-05,0.00282071,1.33183e-05,0.000382767,0.00210125,0.0074749,4.31951e-08,5.73942e-07,3.40439e-08,1.06326e-07,0.000421694,0.00390568,0.000266456,7.21641e-09,2.59202e-08,2.97222e-07,
10,0.00514848,5.61273e-06,3.86826e-06,2.58644e-08,8.54923e-06,2.00686e-07,1.95442e-09,1.39176e-05,0.000447068,0.00155524,7.20775e-05,0.00242539,6.94868e-05,0.00283206,1.34395e-05,0.000385618,0.00210394,0.00748255,4.36851e-08,5.80469e-07,3.44082e-08,1.07536e-07,0.000425587,0.00391533,0.000267857,7.28116e-09,2.60809e-08,2.99064e-07,
11,1.94549e-05,2.46396e-07,9.26187e-08,9.70636e-10,3.52427e-07,1.08915e-08,1.165e-10,4.55031e-07,7.34142e-06,2.62819e-05,2.61781e-06,1.76117e-05,2.4007e-06,4.57196e-05,3.80059e-07,8.98952e-06,1.41348e-05,4.29548e-05,5.07581e-09,6.22662e-08,3.81407e-09,1.09572e-08,4.93731e-06,1.5777e-05,4.58843e-06,3.78216e-10,1.67789e-09,1.65565e-08,
12,6.60278e-08,7.31163e-09,1.24192e-09,1.95043e-11,7.87765e-09,3.12978e-10,3.69747e-12,8.07614e-09,7.4947e-08,2.58531e-07,5.35134e-08,1.52004e-07,4.49692e-08,4.18066e-07,5.64557e-09,1.11825e-07,1.23087e-07,2.15919e-07,3.26843e-10,3.72444e-09,2.38716e-10,6.21953e-10,3.15681e-08,6.80615e-08,4.67059e-08,1.15296e-11,5.6803e-11,4.85351e-10,
13,1.95589e-10,1.86425e-10,1.27511e-11,2.81459e-13,1.25798e-10,6.26757e-12,8.28246e-14,1.03681e-10,6.29267e-10,1.9449e-09,8.13183e-10,1.28335e-09,6.07047e-10,2.85258e-09,5.85525e-11,9.87685e-10,1.02015e-09,9.57795e-10,1.51361e-11,1.61537e-10,1.08929e-11,2.56295e-11,1.48214e-10,2.78941e-10,3.72251e-10,2.63192e-13,1.3284e-12,9.91133e-12,
14,5.24427e-13,4.35821e-12,1.18008e-13,3.35231e-15,1.6102e-12,9.82175e-14,1.49721e-15,1.09193e-12,4.7894e-12,1.24353e-11,1.02896e-11,1.04772e-11,6.68025e-12,1.61974e-11,4.77356e-13,6.97322e-12,7.84882e-12,3.91466e-12,5.64107e-13,5.68474e-12,4.03487e-13,8.58907e-13,5.76921e-13,1.09789e-12,2.59104e-12,4.88923e-15,2.40782e-14,1.58261e-13,
15,1.31302e-15,9.56922e-14,1.11195e-15,3.62694e-17,1.76293e-14,1.28597e-15,2.42047e-17,1.01829e-14,3.43256e-14,7.14233e-14,1.15125e-13,8.29719e-14,6.4503e-14,8.10806e-14,3.26862e-15,4.2056e-14,5.69111e-14,1.51622e-14,1.80134e-14,1.72741e-13,1.28703e-14,2.49308e-14,2.01687e-15,4.20726e-15,1.6701e-14,7.70419e-17,3.60766e-16,2.10825e-15,
16,3.15927e-18,2.00203e-15,1.15837e-17,3.84232e-19,1.72456e-16,1.47013e-17,3.88684e-19,8.87516e-17,2.35533e-16,3.82367e-16,1.18032e-15,6.41123e-16,5.75492e-16,3.70745e-16,1.96317e-17,2.26439e-16,3.97311e-16,5.66625e-17,5.12836e-16,4.71308e-15,3.66991e-16,6.52122e-16,6.97605e-18,1.58581e-17,1.03602e-16,1.05913e-18,4.65914e-18,2.44475e-17,
17,7.54321e-21,4.03592e-17,1.36547e-19,4.19812e-21,1.55786e-18,1.5196e-19,6.80268e-21,7.51224e-19,1.56334e-18,1.97148e-18,1.13428e-17,4.86066e-18,4.92825e-18,1.58652e-18,1.06788e-19,1.12559e-18,2.71926e-18,2.06712e-19,1.33757e-17,1.1856e-16,9.59874e-18,1.57892e-17,2.92069e-20,5.9195e-20,6.37434e-19,1.29944e-20,5.34498e-20,2.54573e-19,
