time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,793538,0,0,0,581058,119593,153465,168870,973780,515231,1.0533e+06,293704,771232,0,0,0,0,0,153856,0,183931,0,719772,572819,250544,309129,570848,
2,0,1.61566e+06,0,0,0,1.21041e+06,252191,319604,348872,1.9635e+06,1.05639e+06,2.10904e+06,607012,1.54845e+06,0,0,0,0,0,325875,0,389140,0,1.43638e+06,1.15566e+06,527157,654360,1.18986e+06,
3,0,2.43268e+06,0,0,0,1.84092e+06,387298,488420,529377,2.9434e+06,1.60145e+06,3.15199e+06,922955,2.31719e+06,0,0,0,0,0,501007,0,598208,0,2.145e+06,1.73475e+06,806751,1.00432e+06,1.81024e+06,
4,0,3.24364e+06,0,0,0,2.4702e+06,524402,659544,709737,3.91301e+06,2.14978e+06,4.18198e+06,1.2409e+06,3.07736e+06,0,0,0,0,0,678380,0,810158,0,2.84568e+06,2.30987e+06,1.08787e+06,1.35709e+06,2.42958e+06,
5,0,4.04845e+06,0,0,0,3.09808e+06,663498,832974,889911,4.87231e+06,2.70124e+06,5.19904e+06,1.56081e+06,3.829e+06,0,0,0,0,0,857965,0,1.02496e+06,0,3.5385e+06,2.88101e+06,1.37045e+06,1.71255e+06,3.04773e+06,
6,0,4.84708e+06,0,0,0,3.72449e+06,804598,1.00872e+06,1.0699e+06,5.82126e+06,3.25569e+06,6.20317e+06,1.88267e+06,4.57217e+06,0,0,0,0,0,1.03977e+06,0,1.24261e+06,0,4.22354e+06,3.44818e+06,1.65452e+06,2.07069e+06,3.6646e+06,
7,0,5.63948e+06,0,0,0,4.34935e+06,947713,1.18677e+06,1.24969e+06,6.75986e+06,3.81303e+06,7.1944e+06,2.20646e+06,5.30694e+06,0,0,0,0,0,1.2238e+06,0,1.46314e+06,0,4.90085e+06,4.01136e+06,1.9401e+06,2.4315e+06,4.28012e+06,
8,0,6.42561e+06,0,0,0,4.9726e+06,1.09285e+06,1.36716e+06,1.4293e+06,7.68808e+06,4.3731e+06,8.17275e+06,2.53218e+06,6.03335e+06,0,0,0,0,0,1.41006e+06,0,1.68653e+06,0,5.57052e+06,4.57056e+06,2.22721e+06,2.79495e+06,4.89422e+06,
9,0,7.20543e+06,0,0,0,5.59415e+06,1.24003e+06,1.54986e+06,1.60871e+06,8.60591e+06,4.93577e+06,9.13825e+06,2.8598e+06,6.75147e+06,0,0,0,0,0,1.59855e+06,0,1.9128e+06,0,6.23262e+06,5.12578e+06,2.51587e+06,3.16103e+06,5.50683e+06,
10,0,7.9789e+06,0,0,0,6.21395e+06,1.38925e+06,1.7349e+06,1.78793e+06,9.51334e+06,5.50091e+06,1.00909e+07,3.1893e+06,7.46135e+06,0,0,0,0,0,1.78929e+06,0,2.14195e+06,0,6.88723e+06,5.677e+06,2.8061e+06,3.52971e+06,6.11788e+06,
11,0,8.74598e+06,0,0,0,6.83192e+06,1.54053e+06,1.92226e+06,1.96696e+06,1.04104e+07,6.06836e+06,1.10308e+07,3.52066e+06,8.16305e+06,0,0,0,0,0,1.98227e+06,0,2.37399e+06,0,7.53441e+06,6.22424e+06,3.09793e+06,3.90097e+06,6.72731e+06,
12,0,9.50664e+06,0,0,0,7.44798e+06,1.69386e+06,2.11196e+06,2.14579e+06,1.1297e+07,6.63799e+06,1.19579e+07,3.85386e+06,8.85664e+06,0,0,0,0,0,2.1775e+06,0,2.60891e+06,0,8.17423e+06,6.76748e+06,3.39137e+06,4.27479e+06,7.33503e+06,
13,0,1.02608e+07,0,0,0,8.06207e+06,1.84927e+06,2.30398e+06,2.32443e+06,1.21731e+07,7.20965e+06,1.28724e+07,4.18888e+06,9.54217e+06,0,0,0,0,0,2.37497e+06,0,2.84672e+06,0,8.80677e+06,7.30673e+06,3.68644e+06,4.65114e+06,7.94097e+06,
