time,Integral
0,0
1,1.13257e-07
2,2.25856e-07
3,3.37922e-07
4,4.49472e-07
5,5.60516e-07
6,6.71062e-07
7,7.81112e-07
8,8.90663e-07
9,9.9971e-07
10,1.10824e-06
11,1.21624e-06
12,1.32369e-06
13,1.43056e-06
14,1.53682e-06
15,1.64245e-06
16,1.7474e-06
17,1.85163e-06
18,1.95509e-06
19,2.05774e-06
20,2.15951e-06
21,2.26035e-06
22,2.36019e-06
23,2.45897e-06
24,2.55663e-06
25,2.65309e-06
26,2.74829e-06
27,2.84218e-06
28,2.93467e-06
29,3.02573e-06
30,3.1153e-06
31,3.20333e-06
32,3.28979e-06
33,3.37466e-06
34,3.45792e-06
35,3.53957e-06
36,3.61962e-06
37,3.69807e-06
38,3.77496e-06
39,3.85033e-06
40,3.92421e-06
41,3.99665e-06
42,4.06772e-06
43,4.13745e-06
44,4.20592e-06
45,4.27318e-06
46,4.33928e-06
47,4.4043e-06
48,4.46828e-06
49,4.53128e-06
50,4.59336e-06
51,4.65455e-06
52,4.71491e-06
53,4.77448e-06
54,4.8333e-06
55,4.89142e-06
56,4.94886e-06
57,5.00567e-06
58,5.06186e-06
59,5.11748e-06
60,5.17255e-06
61,5.22709e-06
62,5.28113e-06
63,5.33469e-06
64,5.38779e-06
65,5.44045e-06
66,5.49269e-06
67,5.54452e-06
68,5.59597e-06
69,5.64703e-06
70,5.69773e-06
71,5.74807e-06
72,5.79807e-06
73,5.84773e-06
74,5.89706e-06
75,5.94606e-06
76,5.99475e-06
77,6.04312e-06
78,6.09118e-06
79,6.13893e-06
80,6.18637e-06
81,6.2335e-06
82,6.28031e-06
83,6.32681e-06
84,6.37299e-06
85,6.41885e-06
86,6.46437e-06
87,6.50956e-06
88,6.5544e-06
89,6.59888e-06
90,6.643e-06
91,6.68674e-06
92,6.73009e-06
93,6.77303e-06
94,6.81556e-06
95,6.85765e-06
96,6.8993e-06
97,6.94048e-06
98,6.98117e-06
99,7.02137e-06
100,7.06104e-06
101,7.10017e-06
102,7.09633e-06
103,7.09618e-06
104,7.09618e-06
105,7.09618e-06
106,7.09618e-06
107,7.09618e-06
108,7.09618e-06
109,7.09618e-06
110,7.09618e-06
111,7.09618e-06
112,7.09618e-06
113,7.09618e-06
114,7.09618e-06
115,7.09618e-06
116,7.09618e-06
117,7.09618e-06
118,7.09618e-06
119,7.09618e-06
120,7.09618e-06
121,7.09618e-06
122,7.09618e-06
123,7.09618e-06
124,7.09618e-06
125,7.09618e-06
126,7.09618e-06
127,7.09618e-06
128,7.09618e-06
129,7.09618e-06
130,7.09618e-06
131,7.09618e-06
132,7.09618e-06
133,7.09618e-06
134,7.09618e-06
135,7.09618e-06
136,7.09618e-06
137,7.09618e-06
138,7.09618e-06
139,7.09618e-06
140,7.09618e-06
141,7.09618e-06
142,7.09618e-06
143,7.09618e-06
144,7.09618e-06
145,7.09618e-06
146,7.09618e-06
147,7.09618e-06
148,7.09618e-06
149,7.09618e-06
150,7.09618e-06
151,7.09618e-06
152,7.09618e-06
153,7.09618e-06
154,7.09618e-06
155,7.09618e-06
156,7.09618e-06
157,7.09618e-06
158,7.09618e-06
159,7.09618e-06
160,7.09618e-06
161,7.09618e-06
162,7.09618e-06
163,7.09618e-06
164,7.09618e-06
165,7.09618e-06
166,7.09618e-06
167,7.09618e-06
168,7.09618e-06
169,7.09618e-06
170,7.09618e-06
171,7.09618e-06
172,7.09618e-06
173,7.09618e-06
174,7.09618e-06
175,7.09618e-06
176,7.09618e-06
177,7.09618e-06
178,7.09618e-06
179,7.09618e-06
180,7.09618e-06
181,7.09618e-06
182,7.09618e-06
183,7.09618e-06
184,7.09618e-06
185,7.09618e-06
186,7.09618e-06
187,7.09618e-06
188,7.09618e-06
189,7.09618e-06
190,7.09618e-06
191,7.09618e-06
192,7.09618e-06
193,7.09618e-06
194,7.09618e-06
195,7.09618e-06
196,7.09618e-06
197,7.09618e-06
198,7.09618e-06
199,7.09618e-06
200,7.09618e-06
