time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,3.73401e-09,0,0,0,2.5e-09,4.25741e-10,5.81843e-10,6.8262e-10,4.66738e-09,2.08613e-09,5.15747e-09,1.21509e-09,3.99012e-09,0,0,0,0,0,5.61634e-10,0,6.41447e-10,0,3.78258e-09,2.8447e-09,9.69915e-10,1.12799e-09,2.44536e-09,
2,0,7.59658e-09,0,0,0,5.21106e-09,8.99869e-10,1.2145e-09,1.40996e-09,9.40268e-09,4.28902e-09,1.03177e-08,2.51314e-09,8.0025e-09,0,0,0,0,0,1.19179e-09,0,1.35998e-09,0,7.53848e-09,5.73785e-09,2.02865e-09,2.3913e-09,5.10028e-09,
3,0,1.1436e-08,0,0,0,7.93423e-09,1.3861e-09,1.86152e-09,2.13966e-09,1.40889e-08,6.5226e-09,1.54106e-08,3.82682e-09,1.1963e-08,0,0,0,0,0,1.83707e-09,0,2.09695e-09,0,1.12429e-08,8.61176e-09,3.09755e-09,3.6781e-09,7.76822e-09,
4,0,1.52478e-08,0,0,0,1.06594e-08,1.88282e-09,2.52171e-09,2.86914e-09,1.8724e-08,8.78446e-09,2.04354e-08,5.15375e-09,1.58711e-08,0,0,0,0,0,2.49457e-09,0,2.8493e-09,0,1.48962e-08,1.14653e-08,4.17211e-09,4.98175e-09,1.04391e-08,
5,0,1.90316e-08,0,0,0,1.33858e-08,2.39011e-09,3.1952e-09,3.59823e-09,2.33075e-08,1.10741e-08,2.53918e-08,6.49388e-09,1.97272e-08,0,0,0,0,0,3.1643e-09,0,3.61711e-09,0,1.84989e-08,1.42983e-08,5.25233e-09,6.30203e-09,1.31121e-08,
6,0,2.27872e-08,0,0,0,1.6113e-08,2.90814e-09,3.88214e-09,4.32693e-09,2.78392e-08,1.33911e-08,3.02798e-08,7.84725e-09,2.35315e-08,0,0,0,0,0,3.84641e-09,0,4.40056e-09,0,2.20516e-08,1.71106e-08,6.3384e-09,7.63901e-09,1.57868e-08,
7,0,2.65141e-08,0,0,0,1.88404e-08,3.43706e-09,4.58269e-09,5.05524e-09,3.23189e-08,1.57348e-08,3.50994e-08,9.21387e-09,2.72845e-08,0,0,0,0,0,4.54102e-09,0,5.19986e-09,0,2.5555e-08,1.99021e-08,7.43054e-09,8.99275e-09,1.84627e-08,
8,0,3.02121e-08,0,0,0,2.15677e-08,3.97702e-09,5.29698e-09,5.78315e-09,3.67462e-08,1.81048e-08,3.98503e-08,1.05937e-08,3.09863e-08,0,0,0,0,0,5.24829e-09,0,6.01518e-09,0,2.90094e-08,2.26726e-08,8.52897e-09,1.03633e-08,2.11395e-08,
9,0,3.38807e-08,0,0,0,2.42944e-08,4.52817e-09,6.02514e-09,6.51065e-09,4.1121e-08,2.05005e-08,4.45327e-08,1.19869e-08,3.46374e-08,0,0,0,0,0,5.96836e-09,0,6.84671e-09,0,3.24155e-08,2.54221e-08,9.63389e-09,1.17508e-08,2.38166e-08,
10,0,3.75198e-08,0,0,0,2.70201e-08,5.09066e-09,6.76733e-09,7.23774e-09,4.5443e-08,2.29211e-08,4.91463e-08,1.33933e-08,3.82381e-08,0,0,0,0,0,6.70135e-09,0,7.69464e-09,0,3.57738e-08,2.81504e-08,1.07455e-08,1.31553e-08,2.64937e-08,
11,0,4.1129e-08,0,0,0,2.97442e-08,5.66463e-09,7.52365e-09,7.96442e-09,4.97119e-08,2.5366e-08,5.36913e-08,1.4813e-08,4.17888e-08,0,0,0,0,0,7.4474e-09,0,8.55913e-09,0,3.90849e-08,3.08574e-08,1.18641e-08,1.45767e-08,2.91704e-08,
12,0,4.47078e-08,0,0,0,3.24664e-08,6.25022e-09,8.29422e-09,8.69069e-09,5.39276e-08,2.78345e-08,5.81676e-08,1.62459e-08,4.52898e-08,0,0,0,0,0,8.20662e-09,0,9.44036e-09,0,4.23493e-08,3.3543e-08,1.29898e-08,1.60152e-08,3.1846e-08,
13,0,4.82562e-08,0,0,0,3.51861e-08,6.84758e-09,9.07917e-09,9.41653e-09,5.80899e-08,3.03258e-08,6.25752e-08,1.7692e-08,4.87415e-08,0,0,0,0,0,8.97915e-09,0,1.03385e-08,0,4.55675e-08,3.62071e-08,1.41229e-08,1.74707e-08,3.45203e-08,
14,0,5.17736e-08,0,0,0,3.79028e-08,7.45683e-09,9.8786e-09,1.01419e-08,6.21984e-08,3.28391e-08,6.69142e-08,1.91512e-08,5.21444e-08,0,0,0,0,0,9.76509e-09,0,1.12536e-08,0,4.874e-08,3.88497e-08,1.52635e-08,1.89434e-08,3.71927e-08,
15,0,5.52597e-08,0,0,0,4.06162e-08,8.0781e-09,1.06926e-08,1.08669e-08,6.62531e-08,3.53736e-08,7.11845e-08,2.06236e-08,5.54988e-08,0,0,0,0,0,1.05645e-08,0,1.2186e-08,0,5.18675e-08,4.14706e-08,1.64119e-08,2.04331e-08,3.98627e-08,
16,0,5.87144e-08,0,0,0,4.33257e-08,8.71152e-09,1.15212e-08,1.15915e-08,7.02538e-08,3.79284e-08,7.53864e-08,2.2109e-08,5.8805e-08,0,0,0,0,0,1.13776e-08,0,1.31356e-08,0,5.49504e-08,4.40698e-08,1.75683e-08,2.194e-08,4.253e-08,
17,0,6.21371e-08,0,0,0,4.60308e-08,9.35722e-09,1.23646e-08,1.23156e-08,7.42004e-08,4.05026e-08,7.95199e-08,2.36073e-08,6.20636e-08,0,0,0,0,0,1.22045e-08,0,1.41028e-08,0,5.79893e-08,4.66471e-08,1.8733e-08,2.3464e-08,4.5194e-08,
18,0,6.55277e-08,0,0,0,4.87311e-08,1.00153e-08,1.32229e-08,1.30393e-08,7.80926e-08,4.30952e-08,8.35851e-08,2.51186e-08,6.52749e-08,0,0,0,0,0,1.30451e-08,0,1.50875e-08,0,6.09846e-08,4.92027e-08,1.9906e-08,2.50051e-08,4.78542e-08,
19,0,6.88858e-08,0,0,0,5.14259e-08,1.06859e-08,1.40959e-08,1.37625e-08,8.19303e-08,4.57052e-08,8.75822e-08,2.66427e-08,6.84393e-08,0,0,0,0,0,1.38996e-08,0,1.60898e-08,0,6.39369e-08,5.17362e-08,2.10877e-08,2.65632e-08,5.05102e-08,
20,0,7.22112e-08,0,0,0,5.4115e-08,1.13691e-08,1.4984e-08,1.44852e-08,8.57135e-08,4.83316e-08,9.15114e-08,2.81794e-08,7.15573e-08,0,0,0,0,0,1.47681e-08,0,1.711e-08,0,6.68468e-08,5.42479e-08,2.22783e-08,2.81384e-08,5.31615e-08,
