time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2.59475e-11,8.73555e-10,3.1604e-11,2.18365e-11,2.63526e-11,2.52898e-10,5.10533e-11,1.41048e-10,1.4531e-10,5.36327e-10,2.24872e-10,7.01721e-10,1.0262e-10,3.28967e-10,3.53908e-11,2.57384e-11,3.80695e-11,2.31546e-11,7.61263e-12,3.76476e-11,4.97792e-12,1.73252e-10,3.28915e-11,2.63679e-10,3.1342e-10,1.18837e-10,8.59835e-11,2.70763e-10,
2,2.60507e-11,1.74693e-09,3.25668e-11,2.28997e-11,2.79396e-11,5.17492e-10,1.0206e-10,2.78404e-10,2.72641e-10,1.06553e-09,4.50478e-10,1.38385e-09,2.04869e-10,6.40958e-10,3.64962e-11,2.63237e-11,3.8364e-11,2.32706e-11,8.52163e-12,7.63289e-11,5.50351e-12,3.54226e-10,3.34247e-11,5.07998e-10,6.0944e-10,2.44959e-10,1.78079e-10,5.54317e-10,
3,2.60511e-11,2.61912e-09,3.25877e-11,2.29365e-11,2.80152e-11,7.82264e-10,1.52914e-10,4.15376e-10,3.98696e-10,1.5939e-09,6.7606e-10,2.06486e-09,3.0701e-10,9.52242e-10,3.65188e-11,2.63342e-11,3.83658e-11,2.32711e-11,8.59022e-12,1.14974e-10,5.54045e-12,5.35397e-10,3.34336e-11,7.51914e-10,9.04772e-10,3.71437e-10,2.70448e-10,8.38088e-10,
4,2.60511e-11,3.49066e-09,3.25896e-11,2.29407e-11,2.80321e-11,1.04699e-09,2.0383e-10,5.52511e-10,5.24661e-10,2.12171e-09,9.0178e-10,2.74504e-09,4.09208e-10,1.26318e-09,3.65233e-11,2.63374e-11,3.83659e-11,2.32712e-11,8.6054e-12,1.53659e-10,5.54974e-12,7.168e-10,3.34342e-11,9.95556e-10,1.1999e-09,4.97986e-10,3.62895e-10,1.12182e-09,
5,2.60511e-11,4.36157e-09,3.2591e-11,2.29438e-11,2.80466e-11,1.31167e-09,2.54819e-10,6.89834e-10,6.50608e-10,2.64899e-09,1.12765e-09,3.4244e-09,5.11472e-10,1.57377e-09,3.65277e-11,2.63405e-11,3.8366e-11,2.32713e-11,8.61816e-12,1.92393e-10,5.5579e-12,8.9845e-10,3.34345e-11,1.23893e-09,1.49483e-09,6.246e-10,4.55414e-10,1.4055e-09,
6,2.60511e-11,5.23185e-09,3.25923e-11,2.29468e-11,2.8061e-11,1.57629e-09,3.05884e-10,8.27346e-10,7.76542e-10,3.17573e-09,1.35365e-09,4.10293e-09,6.138e-10,1.88402e-09,3.6532e-11,2.63436e-11,3.83661e-11,2.32714e-11,8.63084e-12,2.31176e-10,5.56602e-12,1.08035e-09,3.34347e-11,1.48203e-09,1.78955e-09,7.51277e-10,5.48007e-10,1.68914e-09,
7,2.60511e-11,6.1015e-09,3.25937e-11,2.29499e-11,2.80754e-11,1.84087e-09,3.57024e-10,9.65046e-10,9.02463e-10,3.70192e-09,1.57981e-09,4.78063e-09,7.16193e-10,2.19393e-09,3.65363e-11,2.63467e-11,3.83663e-11,2.32715e-11,8.64354e-12,2.70008e-10,5.57415e-12,1.2625e-09,3.3435e-11,1.72485e-09,2.08408e-09,8.78018e-10,6.40672e-10,1.97273e-09,
8,2.60511e-11,6.97051e-09,3.25951e-11,2.29529e-11,2.80898e-11,2.10539e-09,4.08239e-10,1.10293e-09,1.02837e-09,4.22758e-09,1.8061e-09,5.45752e-09,8.18651e-10,2.50349e-09,3.65406e-11,2.63498e-11,3.83664e-11,2.32715e-11,8.65625e-12,3.0889e-10,5.58229e-12,1.44489e-09,3.34352e-11,1.96741e-09,2.37841e-09,1.00482e-09,7.33409e-10,2.25628e-09,
9,2.60511e-11,7.83889e-09,3.25964e-11,2.2956e-11,2.81042e-11,2.36987e-09,4.59529e-10,1.24101e-09,1.15427e-09,4.7527e-09,2.03254e-09,6.13358e-09,9.21174e-10,2.81272e-09,3.65449e-11,2.63529e-11,3.83665e-11,2.32716e-11,8.66897e-12,3.4782e-10,5.59044e-12,1.62754e-09,3.34355e-11,2.2097e-09,2.67255e-09,1.13169e-09,8.2622e-10,2.53978e-09,
10,2.60511e-11,8.70664e-09,3.25978e-11,2.2959e-11,2.81186e-11,2.63429e-09,5.10894e-10,1.37928e-09,1.28015e-09,5.27728e-09,2.25912e-09,6.80881e-09,1.02376e-09,3.12159e-09,3.65492e-11,2.6356e-11,3.83666e-11,2.32717e-11,8.68171e-12,3.86799e-10,5.5986e-12,1.81043e-09,3.34357e-11,2.45171e-09,2.96648e-09,1.25862e-09,9.19103e-10,2.82323e-09,
