time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,8.70485e-10,2.55783e-11,3.63176e-11,3.93725e-12,8.30152e-11,1.23541e-11,2.85053e-13,5.60428e-11,2.74632e-10,5.75517e-10,4.70706e-11,4.53999e-10,6.11306e-11,6.74234e-10,2.90119e-10,8.07874e-10,3.13755e-10,4.47015e-10,5.87382e-12,4.5883e-13,6.58173e-13,1.01289e-11,8.11896e-10,5.31768e-10,1.85544e-10,2.02896e-12,2.86375e-12,1.38461e-11,
2,1.73229e-09,5.15043e-11,7.33695e-11,8.01118e-12,1.68093e-10,2.51374e-11,5.80708e-13,1.13103e-10,5.50245e-10,1.15154e-09,9.47625e-11,9.04218e-10,1.23124e-10,1.34723e-09,5.86569e-10,1.62441e-09,6.2445e-10,8.86459e-10,1.22086e-11,9.09916e-13,1.34438e-12,2.0983e-11,1.62901e-09,1.05879e-09,3.72226e-10,4.14325e-12,5.83921e-12,2.8161e-11,
3,2.5903e-09,7.77505e-11,1.10887e-10,1.21349e-11,2.53635e-10,3.80002e-11,8.78214e-13,1.70423e-10,8.26863e-10,1.72718e-09,1.42614e-10,1.3539e-09,1.85387e-10,2.01855e-09,8.85703e-10,2.44164e-09,9.34943e-10,1.32454e-09,1.86331e-11,1.36486e-12,2.03672e-12,3.1994e-11,2.44816e-09,1.58434e-09,5.59565e-10,6.27269e-12,8.83387e-12,4.25643e-11,
4,3.44453e-09,1.04328e-10,1.48876e-10,1.6308e-11,3.39628e-10,5.09378e-11,1.17744e-12,2.27999e-10,1.1045e-09,2.30246e-09,1.90625e-10,1.80306e-09,2.47921e-10,2.68821e-09,1.18752e-09,3.2595e-09,1.24525e-09,1.76128e-09,2.51347e-11,1.82544e-12,2.73485e-12,4.31453e-11,3.26932e-09,2.10846e-09,7.47565e-10,8.41604e-12,1.18463e-11,5.70512e-11,
5,4.29498e-09,1.31243e-10,1.87343e-10,2.0531e-11,4.26074e-10,6.39505e-11,1.47839e-12,2.85832e-10,1.38315e-09,2.87737e-09,2.38796e-10,2.2517e-09,3.10726e-10,3.35621e-09,1.49204e-09,4.07797e-09,1.55538e-09,2.19669e-09,3.17141e-11,2.2918e-12,3.43884e-12,5.44384e-11,4.09249e-09,2.63112e-09,9.36229e-10,1.05734e-11,1.48766e-11,7.16221e-11,
6,5.14167e-09,1.58498e-10,2.26293e-10,2.48047e-11,5.12974e-10,7.70387e-11,1.78109e-12,3.43923e-10,1.66282e-09,3.45191e-09,2.87129e-10,2.69982e-09,3.73805e-10,4.02254e-09,1.79928e-09,4.897e-09,1.86532e-09,2.63076e-09,3.83723e-11,2.76403e-12,4.14875e-12,6.58752e-11,4.91763e-09,3.15234e-09,1.12556e-09,1.27449e-11,1.79248e-11,8.62775e-11,
7,5.98458e-09,1.86099e-10,2.65735e-10,2.91298e-11,6.00331e-10,9.02029e-11,2.08553e-12,4.02274e-10,1.94349e-09,4.02607e-09,3.35623e-10,3.14743e-09,4.37157e-10,4.6872e-09,2.10927e-09,5.71659e-09,2.17508e-09,3.0635e-09,4.51104e-11,3.2422e-12,4.86463e-12,7.74577e-11,5.74473e-09,3.67211e-09,1.31555e-09,1.49306e-11,2.0991e-11,1.01018e-10,
8,6.82373e-09,2.1405e-10,3.05674e-10,3.3507e-11,6.88148e-10,1.03444e-10,2.39173e-12,4.60884e-10,2.22519e-09,4.59985e-09,3.84279e-10,3.59452e-09,5.00783e-10,5.35018e-09,2.42202e-09,6.53669e-09,2.48466e-09,3.49491e-09,5.19296e-11,3.72641e-12,5.58655e-12,8.91881e-11,6.57376e-09,4.19044e-09,1.50621e-09,1.71306e-11,2.40755e-11,1.15844e-10,
9,7.65913e-09,2.42357e-10,3.46118e-10,3.79369e-11,7.76426e-10,1.16761e-10,2.6997e-12,5.19755e-10,2.50789e-09,5.17324e-09,4.33098e-10,4.0411e-09,5.64685e-10,6.01147e-09,2.73757e-09,7.35728e-09,2.79405e-09,3.925e-09,5.88308e-11,4.21673e-12,6.31458e-12,1.01068e-10,7.40471e-09,4.70733e-09,1.69753e-09,1.93451e-11,2.71782e-11,1.30755e-10,
10,8.49076e-09,2.71024e-10,3.87072e-10,4.24204e-11,8.65168e-10,1.30156e-10,3.00945e-12,5.78887e-10,2.7916e-09,5.74624e-09,4.82079e-10,4.48715e-09,6.28864e-10,6.67107e-09,3.05593e-09,8.17833e-09,3.10327e-09,4.35377e-09,6.58151e-11,4.71325e-12,7.04877e-12,1.131e-10,8.23756e-09,5.22277e-09,1.88953e-09,2.15741e-11,3.02993e-11,1.45754e-10,
11,9.31865e-09,3.00056e-10,4.28545e-10,4.69581e-11,9.54375e-10,1.43628e-10,3.321e-12,6.38283e-10,3.07632e-09,6.31884e-09,5.31224e-10,4.9327e-09,6.9332e-10,7.32898e-09,3.37712e-09,8.9998e-09,3.4123e-09,4.78122e-09,7.28838e-11,5.21606e-12,7.78919e-12,1.25286e-10,9.07228e-09,5.73677e-09,2.08219e-09,2.38178e-11,3.34389e-11,1.60839e-10,
12,9.31353e-09,3.00079e-10,4.28866e-10,4.70602e-11,9.56112e-10,1.44015e-10,3.33068e-12,6.39093e-10,3.07624e-09,6.31953e-09,5.31706e-10,4.92935e-09,6.93944e-10,7.32906e-09,3.38124e-09,9.00775e-09,3.40936e-09,4.7749e-09,7.33424e-11,5.19876e-12,7.81458e-12,1.25987e-10,9.07544e-09,5.73335e-09,2.08268e-09,2.38962e-11,3.35415e-11,1.61258e-10,
13,9.31351e-09,3.00071e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33083e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33589e-11,5.19663e-12,7.81503e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38976e-11,3.35432e-11,1.61264e-10,
14,9.31351e-09,3.0007e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33084e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33593e-11,5.19655e-12,7.81504e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38977e-11,3.35432e-11,1.61264e-10,
15,9.31351e-09,3.0007e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33084e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33593e-11,5.19654e-12,7.81504e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38977e-11,3.35432e-11,1.61264e-10,
16,9.31351e-09,3.0007e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33084e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33593e-11,5.19654e-12,7.81504e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38977e-11,3.35432e-11,1.61264e-10,
17,9.31351e-09,3.0007e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33084e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33593e-11,5.19654e-12,7.81504e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38977e-11,3.35432e-11,1.61264e-10,
18,9.31351e-09,3.0007e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33084e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33593e-11,5.19654e-12,7.81504e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38977e-11,3.35432e-11,1.61264e-10,
19,9.31351e-09,3.0007e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33084e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33593e-11,5.19654e-12,7.81504e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38977e-11,3.35432e-11,1.61264e-10,
20,9.31351e-09,3.0007e-10,4.28867e-10,4.70616e-11,9.56129e-10,1.4402e-10,3.33084e-12,6.39099e-10,3.07623e-09,6.31951e-09,5.31705e-10,4.92933e-09,6.93944e-10,7.32904e-09,3.38127e-09,9.00779e-09,3.40934e-09,4.77487e-09,7.33593e-11,5.19654e-12,7.81504e-12,1.2601e-10,9.07544e-09,5.73334e-09,2.08267e-09,2.38977e-11,3.35432e-11,1.61264e-10,
