time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0.0704694,0.00103636,0.000723518,1.3915e-05,0.0005122,5.79523e-05,4.89732e-07,0.0003702,0.0108233,0.0259159,0.00107747,0.024731,0.00214851,0.0540302,0.00440158,0.0200833,0.0232626,0.0869444,1.78692e-05,0.00012731,1.01093e-05,2.6341e-05,0.0155881,0.041464,0.00364028,1.06064e-05,2.99668e-05,0.00010555,
1,0.0715597,0.00116711,0.000799028,1.56172e-05,0.000559883,6.41409e-05,5.46771e-07,0.000399511,0.0113733,0.0270457,0.0011554,0.0252721,0.00232348,0.0557014,0.00480235,0.0213494,0.0237468,0.0877119,2.15504e-05,0.000152185,1.19532e-05,3.1344e-05,0.0165827,0.0425465,0.00387852,1.19424e-05,3.35242e-05,0.000117018,
2,0.0723126,0.00125983,0.000862234,1.68229e-05,0.000585717,6.71643e-05,5.73007e-07,0.000417588,0.0117441,0.027726,0.00119702,0.0256373,0.00242795,0.0564328,0.00509316,0.0221546,0.0240334,0.0879222,2.33816e-05,0.000165027,1.28509e-05,3.39783e-05,0.0174202,0.0434696,0.00406173,1.25585e-05,3.51282e-05,0.00012254,
3,0.0730556,0.00135918,0.000930868,1.81187e-05,0.000612168,7.0223e-05,5.99283e-07,0.000436297,0.0121217,0.0284152,0.00123944,0.0260051,0.00253578,0.0571533,0.00540081,0.0229785,0.0243202,0.0881268,2.52225e-05,0.000178092,1.37515e-05,3.6675e-05,0.0182972,0.044404,0.00425295,1.31762e-05,3.6729e-05,0.000128113,
4,0.0737896,0.00146736,0.00100573,1.9531e-05,0.00063988,7.34286e-05,6.26826e-07,0.000455904,0.0125082,0.0291185,0.0012835,0.0263773,0.00264869,0.0578719,0.00572868,0.0238278,0.0246093,0.0883286,2.72206e-05,0.000192288,1.47231e-05,3.96069e-05,0.0192167,0.0453501,0.00445329,1.38277e-05,3.84059e-05,0.000133953,
5,0.0745142,0.00158523,0.00108743,2.10716e-05,0.000668927,7.67909e-05,6.55735e-07,0.000476453,0.0129037,0.0298359,0.00132929,0.0267539,0.00276694,0.0585885,0.00607806,0.0247025,0.0249007,0.0885278,2.93978e-05,0.000207761,1.57753e-05,4.28036e-05,0.0201799,0.0463074,0.00466315,1.4516e-05,4.01648e-05,0.000140078,
6,0.075229,0.0017137,0.00117662,2.27531e-05,0.000699371,8.03176e-05,6.86078e-07,0.000497988,0.0133081,0.0305673,0.00137686,0.0271348,0.00289075,0.0593025,0.00645029,0.0256026,0.0251943,0.0887243,3.17712e-05,0.000224633,1.69153e-05,4.62903e-05,0.021188,0.0472755,0.00488294,1.52436e-05,4.20097e-05,0.000146502,
7,0.0759337,0.00185371,0.00127398,2.4589e-05,0.00073128,8.4017e-05,7.17929e-07,0.000520556,0.0137214,0.0313128,0.00142629,0.02752,0.00302039,0.0600136,0.00684676,0.0265278,0.0254902,0.0889181,3.43589e-05,0.000243032,1.81509e-05,5.00937e-05,0.0222421,0.0482539,0.00511308,1.6013e-05,4.3945e-05,0.000153239,
8,0.0766278,0.00200632,0.00138031,2.65946e-05,0.000764724,8.78976e-05,7.51363e-07,0.000544202,0.0141436,0.0320721,0.00147764,0.0279096,0.00315609,0.0607216,0.00726891,0.0274779,0.0257882,0.0891092,3.71805e-05,0.000263098,1.94904e-05,5.4243e-05,0.0233431,0.0492419,0.005354,1.68269e-05,4.59751e-05,0.000160305,
9,0.0773111,0.00217263,0.00149642,2.87863e-05,0.000799776,9.19682e-05,7.86462e-07,0.000568975,0.0145747,0.0328453,0.00153098,0.0283036,0.00329813,0.0614259,0.00771822,0.0284524,0.0260883,0.0892977,4.0257e-05,0.000284981,2.09428e-05,5.87697e-05,0.0244918,0.0502391,0.00560614,1.76881e-05,4.81047e-05,0.000167716,
