time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,9.11886e-06,5.3692e-07,1.17531e-06,4.6532e-07,7.11292e-07,1.4416e-07,1.11656e-07,3.93842e-07,1.7638e-07,1.41263e-06,9.32423e-07,3.30405e-06,2.37247e-07,2.6244e-06,1.53569e-06,3.36278e-06,6.17225e-06,6.90898e-06,3.9821e-08,1.75296e-08,9.34904e-08,5.36859e-08,4.24926e-06,5.27661e-06,2.32342e-06,5.04809e-08,5.61233e-08,1.40142e-07,
2,1.82228e-05,1.0973e-06,2.39042e-06,9.5396e-07,1.46544e-06,3.00832e-07,2.33563e-07,8.13395e-07,3.6474e-07,2.863e-06,1.90536e-06,6.64371e-06,4.89409e-07,5.29773e-06,3.12336e-06,6.80347e-06,1.23644e-05,1.38203e-05,8.42422e-08,3.68042e-08,1.96649e-07,1.12559e-07,8.56979e-06,1.05683e-05,4.69969e-06,1.05221e-07,1.18421e-07,2.92572e-07,
3,2.72808e-05,1.66185e-06,3.6136e-06,1.44665e-06,2.22403e-06,4.58819e-07,3.56449e-07,1.23536e-06,5.54535e-07,4.31723e-06,2.88178e-06,9.97927e-06,7.43048e-07,7.97573e-06,4.72004e-06,1.02534e-05,1.85387e-05,2.07045e-05,1.2914e-07,5.62866e-08,3.00779e-07,1.72101e-07,1.28998e-05,1.58445e-05,7.07964e-06,1.60518e-07,1.8137e-07,4.46296e-07,
4,3.62928e-05,2.23013e-06,4.84428e-06,1.94292e-06,2.98551e-06,6.17567e-07,4.79888e-07,1.65895e-06,7.45126e-07,5.77477e-06,3.86086e-06,1.33103e-05,9.97675e-07,1.06579e-05,6.32508e-06,1.37118e-05,2.46949e-05,2.75617e-05,1.74266e-07,7.58973e-08,4.05409e-07,2.32093e-07,1.72383e-05,2.11052e-05,9.46261e-06,2.16167e-07,2.44639e-07,6.00762e-07,
5,4.52589e-05,2.80212e-06,6.08249e-06,2.44275e-06,3.74983e-06,7.77055e-07,6.03866e-07,2.08416e-06,9.36476e-07,7.23561e-06,4.8426e-06,1.66368e-05,1.25328e-06,1.33442e-05,7.93851e-06,1.71785e-05,3.08332e-05,3.43918e-05,2.19611e-07,9.56339e-08,5.10522e-07,2.9253e-07,2.15851e-05,2.63504e-05,1.18486e-05,2.72158e-07,3.08214e-07,7.55951e-07,
6,5.41792e-05,3.37786e-06,7.32824e-06,2.94619e-06,4.517e-06,9.37284e-07,7.28386e-07,2.51099e-06,1.12858e-06,8.69973e-06,5.827e-06,1.99588e-05,1.50985e-06,1.60347e-05,9.56036e-06,2.06535e-05,3.69534e-05,4.11949e-05,2.65176e-07,1.15497e-07,6.16119e-07,3.53415e-07,2.59401e-05,3.15801e-05,1.42375e-05,3.28493e-07,3.72094e-07,9.11863e-07,
7,6.30536e-05,3.95735e-06,8.58156e-06,3.45324e-06,5.28702e-06,1.09826e-06,8.5345e-07,2.93944e-06,1.32144e-06,1.01671e-05,6.81405e-06,2.32762e-05,1.76741e-06,1.87292e-05,1.11906e-05,2.41367e-05,4.30555e-05,4.7971e-05,3.10961e-07,1.35487e-07,7.22202e-07,4.14751e-07,3.03031e-05,3.67943e-05,1.66294e-05,3.85174e-07,4.36281e-07,1.0685e-06,
8,7.18822e-05,4.54062e-06,9.84246e-06,3.96392e-06,6.05989e-06,1.25998e-06,9.7906e-07,3.36952e-06,1.51506e-06,1.16378e-05,7.80377e-06,2.65891e-05,2.02594e-06,2.14278e-05,1.28294e-05,2.76282e-05,4.91395e-05,5.47202e-05,3.56966e-07,1.55605e-07,8.28773e-07,4.76539e-07,3.46741e-05,4.1993e-05,1.90242e-05,4.42202e-07,5.00776e-07,1.22587e-06,
9,8.06652e-05,5.12767e-06,1.1111e-05,4.47827e-06,6.83563e-06,1.42245e-06,1.10522e-06,3.80123e-06,1.70943e-06,1.31117e-05,8.79615e-06,2.98975e-05,2.28546e-06,2.41304e-05,1.44767e-05,3.11278e-05,5.52055e-05,6.14425e-05,4.03195e-07,1.75852e-07,9.35835e-07,5.38785e-07,3.90528e-05,4.71763e-05,2.14219e-05,4.9958e-07,5.65582e-07,1.38397e-06,
