matrix(560, 1)
( 0 )
( 0.77098 )
( 0 )
( 0.645896 )
( 0.345414 )
( 0.863384 )
( 0.309129 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.770981 )
( 0 )
( 0.645896 )
( 0.345413 )
( 0.863384 )
( 0.30913 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.770982 )
( 0 )
( 0.645895 )
( 0.345413 )
( 0.863384 )
( 0.309131 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.770983 )
( 0 )
( 0.645895 )
( 0.345412 )
( 0.863385 )
( 0.309131 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.770983 )
( 0 )
( 0.645894 )
( 0.345412 )
( 0.863385 )
( 0.309132 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.770984 )
( 0 )
( 0.645894 )
( 0.345411 )
( 0.863385 )
( 0.309133 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0.770984 )
( 0 )
( 0.645893 )
( 0.345411 )
( 0.863385 )
( 0.309134 )
( 0 )
( 0 )
( 0.770995 )
( 0.00825357 )
( 0 )
( 0.770988 )
( 0 )
( 0 )
( 0.645888 )
( 0 )
( 0.00826175 )
( 0 )
( 0.770995 )
( 0.00825407 )
( 0 )
( 0.770989 )
( 0 )
( 0 )
( 0.645887 )
( 0 )
( 0.00826142 )
( 0 )
( 0.770995 )
( 0.00825456 )
( 0 )
( 0.770989 )
( 0 )
( 0 )
( 0.645887 )
( 0 )
( 0.00826108 )
( 0 )
( 0.770994 )
( 0.00825505 )
( 0 )
( 0.77099 )
( 0 )
( 0 )
( 0.645886 )
( 0 )
( 0.00826072 )
( 0 )
( 0.770994 )
( 0.00825554 )
( 0 )
( 0.77099 )
( 0 )
( 0 )
( 0.645885 )
( 0 )
( 0.00826034 )
( 0 )
( 0.770994 )
( 0.00825602 )
( 0 )
( 0.770991 )
( 0 )
( 0 )
( 0.645885 )
( 0 )
( 0.00825996 )
( 0 )
( 0.770994 )
( 0.00825649 )
( 0 )
( 0.770991 )
( 0 )
( 0 )
( 0.645884 )
( 0 )
( 0.00825956 )
( 0 )
( 0.770993 )
( 0.00825696 )
( 0 )
( 0.770991 )
( 0 )
( 0 )
( 0.645883 )
( 0 )
( 0.00825915 )
( 0 )
( 0.770993 )
( 0.00825741 )
( 0 )
( 0.770992 )
( 0 )
( 0 )
( 0.645882 )
( 0 )
( 0.00825873 )
( 0 )
( 0.770992 )
( 0.00825786 )
( 0 )
( 0.770992 )
( 0 )
( 0 )
( 0.645882 )
( 0 )
( 0.0082583 )
( 0 )
( 0 )
( 0 )
( 0.645881 )
( 0 )
( 0 )
( 0 )
( 0.64588 )
( 0 )
( 0 )
( 0 )
( 0.645879 )
( 0 )
( 0 )
( 0 )
( 0.645878 )
( 0 )
( 0 )
( 0 )
( 0.645877 )
( 0 )
( 0 )
( 0 )
( 0.645876 )
( 0 )
( 0 )
( 0 )
( 0.645875 )
( 0 )
( 0 )
( 0 )
( 0.645874 )
( 0 )
( 0 )
( 0 )
( 0.645873 )
( 0 )
( 0 )
( 0 )
( 0.645872 )
( 0 )
( 0 )
( 0.958128 )
( 0 )
( 0.958128 )
( 0 )
( 0.958127 )
( 0 )
( 0.958127 )
( 0 )
( 0.958126 )
( 0 )
( 0.958126 )
( 0 )
( 0.958125 )
( 0 )
( 0.958125 )
( 0 )
( 0.958124 )
( 0 )
( 0.958124 )
( 0 )
( 0.958123 )
( 0 )
( 0.958123 )
( 0 )
( 0.958122 )
( 0 )
( 0.958122 )
( 0 )
( 0.958121 )
( 0 )
( 0.95812 )
( 0 )
( 0.95812 )
( 0 )
( 0.958119 )
( 0 )
( 0.958119 )
( 0 )
( 0.958118 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
( 0 )
