time,Integral
0,0
1,1.14357e-07
2,2.28033e-07
3,3.41152e-07
4,4.53747e-07
5,5.65845e-07
6,6.77467e-07
7,7.88627e-07
8,8.99335e-07
9,1.00959e-06
10,1.1194e-06
11,1.22875e-06
12,1.33762e-06
13,1.446e-06
14,1.55386e-06
15,1.66117e-06
16,1.76789e-06
17,1.87398e-06
18,1.97937e-06
19,2.08402e-06
20,2.18785e-06
21,2.29079e-06
22,2.39276e-06
23,2.49367e-06
24,2.59344e-06
25,2.69195e-06
26,2.78913e-06
27,2.88486e-06
28,2.97905e-06
29,3.07162e-06
30,3.16249e-06
31,3.25157e-06
32,3.33883e-06
33,3.42423e-06
34,3.50774e-06
35,3.58937e-06
36,3.66914e-06
37,3.74709e-06
38,3.82326e-06
39,3.89773e-06
40,3.97058e-06
41,4.04187e-06
42,4.1117e-06
43,4.18016e-06
44,4.24732e-06
45,4.31326e-06
46,4.37807e-06
47,4.44182e-06
48,4.50456e-06
49,4.56636e-06
50,4.62729e-06
51,4.68738e-06
52,4.74669e-06
53,4.80525e-06
54,4.86312e-06
55,4.92032e-06
56,4.97689e-06
57,5.03287e-06
58,5.08827e-06
59,5.14314e-06
60,5.19749e-06
61,5.25135e-06
62,5.30474e-06
63,5.35769e-06
64,5.41021e-06
65,5.46233e-06
66,5.51406e-06
67,5.56542e-06
68,5.61642e-06
69,5.66708e-06
70,5.71741e-06
71,5.76743e-06
72,5.81713e-06
73,5.86653e-06
74,5.91565e-06
75,5.96447e-06
76,6.01302e-06
77,6.06129e-06
78,6.10928e-06
79,6.15701e-06
80,6.20446e-06
81,6.25163e-06
82,6.29854e-06
83,6.34516e-06
84,6.3915e-06
85,6.43755e-06
86,6.4833e-06
87,6.52875e-06
88,6.57389e-06
89,6.6187e-06
90,6.66317e-06
91,6.7073e-06
92,6.75106e-06
93,6.79445e-06
94,6.83744e-06
95,6.88001e-06
96,6.92216e-06
97,6.96385e-06
98,7.00507e-06
99,7.0458e-06
100,7.08601e-06
101,7.12568e-06
102,7.12192e-06
103,7.12177e-06
104,7.12177e-06
105,7.12177e-06
106,7.12177e-06
107,7.12177e-06
108,7.12177e-06
109,7.12177e-06
110,7.12177e-06
111,7.12177e-06
112,7.12177e-06
113,7.12177e-06
114,7.12177e-06
115,7.12177e-06
116,7.12177e-06
117,7.12177e-06
118,7.12177e-06
119,7.12177e-06
120,7.12177e-06
121,7.12177e-06
122,7.12177e-06
123,7.12177e-06
124,7.12177e-06
125,7.12177e-06
126,7.12177e-06
127,7.12177e-06
128,7.12177e-06
129,7.12177e-06
130,7.12177e-06
131,7.12177e-06
132,7.12177e-06
133,7.12177e-06
134,7.12177e-06
135,7.12177e-06
136,7.12177e-06
137,7.12177e-06
138,7.12177e-06
139,7.12177e-06
140,7.12177e-06
141,7.12177e-06
142,7.12177e-06
143,7.12177e-06
144,7.12177e-06
145,7.12177e-06
146,7.12177e-06
147,7.12177e-06
148,7.12177e-06
149,7.12177e-06
150,7.12177e-06
151,7.12177e-06
152,7.12177e-06
153,7.12177e-06
154,7.12177e-06
155,7.12177e-06
156,7.12177e-06
157,7.12177e-06
158,7.12177e-06
159,7.12177e-06
160,7.12177e-06
161,7.12177e-06
162,7.12177e-06
163,7.12177e-06
164,7.12177e-06
165,7.12177e-06
166,7.12177e-06
167,7.12177e-06
168,7.12177e-06
169,7.12177e-06
170,7.12177e-06
171,7.12177e-06
172,7.12177e-06
173,7.12177e-06
174,7.12177e-06
175,7.12177e-06
176,7.12177e-06
177,7.12177e-06
178,7.12177e-06
179,7.12177e-06
180,7.12177e-06
181,7.12177e-06
182,7.12177e-06
183,7.12177e-06
184,7.12177e-06
185,7.12177e-06
186,7.12177e-06
187,7.12177e-06
188,7.12177e-06
189,7.12177e-06
190,7.12177e-06
191,7.12177e-06
192,7.12177e-06
193,7.12177e-06
194,7.12177e-06
195,7.12177e-06
196,7.12177e-06
197,7.12177e-06
198,7.12177e-06
199,7.12177e-06
200,7.12177e-06
