time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1.55461e-08,1.11441e-09,2.44389e-09,1.1003e-09,1.67368e-09,3.58804e-10,3.78081e-10,1.08642e-09,3.75248e-10,2.40434e-09,2.02467e-09,5.40394e-09,4.82489e-10,4.66624e-09,3.34762e-09,6.66421e-09,1.0692e-08,1.17589e-08,1.60095e-10,4.95074e-11,3.4216e-10,1.87602e-10,7.91155e-09,8.6299e-09,4.33279e-09,1.40054e-10,1.74917e-10,3.50893e-10,
2,3.03986e-08,2.33392e-09,5.07784e-09,2.31691e-09,3.49e-09,7.61559e-10,8.03411e-10,2.27268e-09,7.86845e-10,4.91237e-09,4.16801e-09,1.08078e-08,1.00866e-09,9.45846e-09,6.93255e-09,1.35644e-08,2.11447e-08,2.31339e-08,3.44787e-10,1.06461e-10,7.31795e-10,4.04417e-10,1.60233e-08,1.7079e-08,8.78515e-09,3.0021e-10,3.75708e-10,7.45162e-10,
3,4.45157e-08,3.6199e-09,7.83971e-09,3.60755e-09,5.35933e-09,1.18122e-09,1.2451e-09,3.49368e-09,1.2125e-09,7.46157e-09,6.34763e-09,1.614e-08,1.55091e-09,1.42915e-08,1.06649e-08,2.05521e-08,3.12895e-08,3.40799e-08,5.37991e-10,1.66696e-10,1.13789e-09,6.3559e-10,2.4199e-08,2.52976e-08,1.32603e-08,4.68956e-10,5.85686e-10,1.15608e-09,
4,5.79127e-08,4.97298e-09,1.07296e-08,4.9738e-09,7.27841e-09,1.6169e-09,1.70204e-09,4.74744e-09,1.65069e-09,1.00491e-08,8.56132e-09,2.13995e-08,2.10838e-09,1.91589e-08,1.45445e-08,2.76136e-08,4.11258e-08,4.46043e-08,7.38974e-10,2.30118e-10,1.55916e-09,8.80991e-10,3.24147e-08,3.32883e-08,1.77537e-08,6.45862e-10,8.04102e-10,1.58277e-09,
5,7.06067e-08,6.39466e-09,1.37479e-08,6.41848e-09,9.24734e-09,2.06905e-09,2.17462e-09,6.03421e-09,2.10115e-09,1.26731e-08,1.08087e-08,2.65861e-08,2.68122e-09,2.40547e-08,1.8572e-08,3.47354e-08,5.0654e-08,5.47151e-08,9.47973e-10,2.96859e-10,1.99603e-09,1.14127e-09,4.06473e-08,4.1054e-08,2.22619e-08,8.31216e-10,1.03121e-09,2.02567e-09,
6,8.26166e-08,7.88626e-09,1.68949e-08,7.94437e-09,1.12663e-08,2.5382e-09,2.66324e-09,7.35428e-09,2.56364e-09,1.53315e-08,1.30894e-08,3.16997e-08,3.26962e-09,2.89729e-08,2.27475e-08,4.19038e-08,5.98748e-08,6.44208e-08,1.16528e-09,3.67062e-10,2.44899e-09,1.4171e-09,4.88738e-08,4.85978e-08,2.67814e-08,1.02535e-09,1.26732e-09,2.48531e-09,
7,9.39622e-08,9.44887e-09,2.01697e-08,9.5541e-09,1.33354e-08,3.02488e-09,3.16833e-09,8.70789e-09,3.03791e-09,1.80225e-08,1.54029e-08,3.674e-08,3.87374e-09,3.39075e-08,2.70702e-08,4.91043e-08,6.87896e-08,7.37302e-08,1.39118e-09,4.40876e-10,2.91854e-09,1.70917e-09,5.7071e-08,5.5923e-08,3.13086e-08,1.22859e-09,1.51276e-09,2.9622e-09,
8,1.04665e-07,1.10834e-08,2.3571e-08,1.12502e-08,1.54546e-08,3.52964e-09,3.69033e-09,1.00953e-08,3.52369e-09,2.07438e-08,1.77488e-08,4.17068e-08,4.49372e-09,3.88523e-08,3.15386e-08,5.63217e-08,7.74e-08,8.26525e-08,1.626e-09,5.18447e-10,3.40521e-09,2.0182e-09,6.52158e-08,6.30328e-08,3.58401e-08,1.44127e-09,1.76785e-09,3.45691e-09,
9,1.14747e-07,1.27904e-08,2.70966e-08,1.3035e-08,1.76239e-08,4.05302e-09,4.22968e-09,1.15166e-08,4.02068e-09,2.34934e-08,2.01265e-08,4.66001e-08,5.12971e-09,4.38012e-08,3.61502e-08,6.35406e-08,8.57084e-08,9.11973e-08,1.87005e-09,5.99928e-10,3.90951e-09,2.34486e-09,7.32857e-08,6.99307e-08,4.03722e-08,1.66374e-09,2.03294e-09,3.96997e-09,
