time,Integral
0,0
1,1.07427e-07
2,2.14064e-07
3,3.2017e-07
4,4.25736e-07
5,5.30751e-07
6,6.35197e-07
7,7.39057e-07
8,8.42314e-07
9,9.44947e-07
10,1.04694e-06
11,1.14826e-06
12,1.24889e-06
13,1.34881e-06
14,1.44799e-06
15,1.54641e-06
16,1.64404e-06
17,1.74086e-06
18,1.83683e-06
19,1.93193e-06
20,2.02615e-06
21,2.11944e-06
22,2.21179e-06
23,2.30317e-06
24,2.39356e-06
25,2.48294e-06
26,2.57128e-06
27,2.65858e-06
28,2.74481e-06
29,2.82995e-06
30,2.91401e-06
31,2.99696e-06
32,3.0788e-06
33,3.15953e-06
34,3.23914e-06
35,3.31764e-06
36,3.39502e-06
37,3.4713e-06
38,3.54648e-06
39,3.62057e-06
40,3.69359e-06
41,3.76555e-06
42,3.83646e-06
43,3.90634e-06
44,3.97521e-06
45,4.0431e-06
46,4.11002e-06
47,4.17599e-06
48,4.24104e-06
49,4.30519e-06
50,4.36846e-06
51,4.43087e-06
52,4.49245e-06
53,4.55322e-06
54,4.61321e-06
55,4.67242e-06
56,4.7309e-06
57,4.78864e-06
58,4.84568e-06
59,4.90204e-06
60,4.95772e-06
61,5.01276e-06
62,5.06716e-06
63,5.12095e-06
64,5.17413e-06
65,5.22672e-06
66,5.27873e-06
67,5.33018e-06
68,5.38108e-06
69,5.43144e-06
70,5.48127e-06
71,5.53058e-06
72,5.57937e-06
73,5.62766e-06
74,5.67544e-06
75,5.72274e-06
76,5.76955e-06
77,5.81588e-06
78,5.86173e-06
79,5.90711e-06
80,5.95202e-06
81,5.99646e-06
82,6.04044e-06
83,6.08395e-06
84,6.127e-06
85,6.16959e-06
86,6.21172e-06
87,6.25339e-06
88,6.29459e-06
89,6.33534e-06
90,6.37561e-06
91,6.41543e-06
92,6.45477e-06
93,6.49365e-06
94,6.53205e-06
95,6.56998e-06
96,6.60743e-06
97,6.64441e-06
98,6.6809e-06
99,6.71691e-06
100,6.75242e-06
101,6.78745e-06
102,6.78301e-06
103,6.78282e-06
104,6.78281e-06
105,6.78281e-06
106,6.78281e-06
107,6.78281e-06
108,6.78281e-06
109,6.78281e-06
110,6.78281e-06
111,6.78281e-06
112,6.78281e-06
113,6.78281e-06
114,6.78281e-06
115,6.78281e-06
116,6.78281e-06
117,6.78281e-06
118,6.78281e-06
119,6.78281e-06
120,6.78281e-06
121,6.78281e-06
122,6.78281e-06
123,6.78281e-06
124,6.78281e-06
125,6.78281e-06
126,6.78281e-06
127,6.78281e-06
128,6.78281e-06
129,6.78281e-06
130,6.78281e-06
131,6.78281e-06
132,6.78281e-06
133,6.78281e-06
134,6.78281e-06
135,6.78281e-06
136,6.78281e-06
137,6.78281e-06
138,6.78281e-06
139,6.78281e-06
140,6.78281e-06
141,6.78281e-06
142,6.78281e-06
143,6.78281e-06
144,6.78281e-06
145,6.78281e-06
146,6.78281e-06
147,6.78281e-06
148,6.78281e-06
149,6.78281e-06
150,6.78281e-06
151,6.78281e-06
152,6.78281e-06
153,6.78281e-06
154,6.78281e-06
155,6.78281e-06
156,6.78281e-06
157,6.78281e-06
158,6.78281e-06
159,6.78281e-06
160,6.78281e-06
161,6.78281e-06
162,6.78281e-06
163,6.78281e-06
164,6.78281e-06
165,6.78281e-06
166,6.78281e-06
167,6.78281e-06
168,6.78281e-06
169,6.78281e-06
170,6.78281e-06
171,6.78281e-06
172,6.78281e-06
173,6.78281e-06
174,6.78281e-06
175,6.78281e-06
176,6.78281e-06
177,6.78281e-06
178,6.78281e-06
179,6.78281e-06
180,6.78281e-06
181,6.78281e-06
182,6.78281e-06
183,6.78281e-06
184,6.78281e-06
185,6.78281e-06
186,6.78281e-06
187,6.78281e-06
188,6.78281e-06
189,6.78281e-06
190,6.78281e-06
191,6.78281e-06
192,6.78281e-06
193,6.78281e-06
194,6.78281e-06
195,6.78281e-06
196,6.78281e-06
197,6.78281e-06
198,6.78281e-06
199,6.78281e-06
200,6.78281e-06
