time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,21131.7,11715.7,19671.7,13636.7,11552.9,7913.58,4592.35,5773.71,12658,12936.2,7662.83,14722.4,6982.15,18299.9,18933.1,19094.6,21019.4,21086.3,4763.76,4726.34,4916.53,4162.06,20441.6,19584.5,15877.8,3578.21,4445.56,7788.33,
1,21215.8,12240.5,20271.8,14313.3,12251.3,8597.55,5033.5,6183.05,13513.3,13297.8,8012.74,14949.6,7417.04,18648.8,19525.5,19530,21182.1,21191.9,5334.91,5234.36,5437.96,4596.39,20773.3,19719.3,16268.8,3951.82,4938.53,8469.34,
2,21216.1,12264.2,20284.8,14337.5,12283.8,8638.04,5062.46,6207.1,13568.2,13313.4,8031.87,14961,7440.71,18655.9,19537.3,19537.4,21183.1,21192.4,5377.29,5270.59,5473.85,4627.47,20778.9,19721.6,16278.9,3979.94,4974.1,8510.1,
3,21216.1,12273.6,20285.8,14340.2,12290.4,8646.43,5070.74,6216.49,13574,13322.8,8042.9,14969.7,7449.06,18659.3,19539.4,19539.4,21183.2,21192.4,5385.9,5279.06,5482.12,4635.5,20779.2,19723.2,16283.2,3985.39,4981.59,8518.49,
4,21216.1,12282.6,20286.6,14342.1,12295.9,8653.48,5078.29,6225.49,13576.9,13332.1,8053.79,14978.4,7456.92,18662.6,19541.4,19541.4,21183.2,21192.5,5392.97,5286.33,5489.25,4642.55,20779.4,19724.8,16287.5,3989.67,4987.77,8525.52,
5,21216.1,12291.5,20287.3,14344,12301.4,8660.48,5085.84,6234.49,13579.6,13341.3,8064.69,14987,7464.78,18665.9,19543.3,19543.4,21183.3,21192.6,5399.99,5293.55,5496.34,4649.57,20779.6,19726.4,16291.8,3993.9,4993.89,8532.5,
6,21216.1,12300.5,20288.1,14345.9,12306.9,8667.48,5093.39,6243.49,13582.3,13350.6,8075.6,14995.7,7472.64,18669.2,19545.3,19545.3,21183.3,21192.7,5407.01,5300.79,5503.44,4656.6,20779.7,19728,16296.1,3998.14,5000.02,8539.48,
7,21216.1,12309.5,20288.8,14347.8,12312.4,8674.49,5100.95,6252.5,13585,13359.9,8086.51,15004.4,7480.51,18672.6,19547.3,19547.3,21183.4,21192.7,5414.04,5308.03,5510.55,4663.64,20779.9,19729.6,16300.4,4002.38,5006.16,8546.46,
8,21216.1,12318.4,20289.5,14349.7,12317.9,8681.5,5108.51,6261.52,13587.7,13369.1,8097.43,15013,7488.38,18675.9,19549.2,19549.2,21183.4,21192.8,5421.07,5315.27,5517.66,4670.68,20780,19731.2,16304.7,4006.63,5012.3,8553.44,
9,21216.1,12327.4,20290.3,14351.6,12323.4,8688.51,5116.09,6270.55,13590.4,13378.4,8108.36,15021.7,7496.26,18679.2,19551.2,19551.2,21183.5,21192.9,5428.12,5322.53,5524.78,4677.74,20780.2,19732.7,16309,4010.88,5018.45,8560.43,
