time,Integral
0,0
1,1.07332e-08
2,2.14326e-08
3,3.21264e-08
4,4.2815e-08
5,5.34984e-08
6,6.41767e-08
7,7.48498e-08
8,8.55177e-08
9,9.61804e-08
10,1.06838e-07
11,1.1749e-07
12,1.17459e-07
13,1.17459e-07
14,1.17459e-07
15,1.17459e-07
16,1.17459e-07
17,1.17459e-07
18,1.17459e-07
19,1.17459e-07
20,1.17459e-07
