time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,6.8834e-11,9.14835e-12,1.75079e-11,5.8602e-12,1.02966e-11,3.26137e-12,1.62312e-12,4.81877e-12,2.74779e-11,2.66434e-11,1.20976e-11,4.52694e-11,9.01833e-12,3.74754e-11,1.32815e-11,2.63622e-11,6.12381e-11,7.04073e-11,6.05981e-13,1.10719e-12,1.14631e-12,8.43024e-13,3.65957e-11,6.66803e-11,3.18406e-11,1.08963e-12,1.16642e-12,3.16218e-12,
1,6.91799e-11,9.53949e-12,1.80978e-11,6.14774e-12,1.09151e-11,3.53986e-12,1.77147e-12,5.13337e-12,2.93232e-11,2.73505e-11,1.2631e-11,4.58853e-11,9.56856e-12,3.82247e-11,1.37351e-11,2.70166e-11,6.17234e-11,7.07859e-11,6.75664e-13,1.21765e-12,1.2639e-12,9.24042e-13,3.72945e-11,6.71413e-11,3.26215e-11,1.17567e-12,1.2928e-12,3.43486e-12,
2,6.9286e-11,9.60268e-12,1.82068e-11,6.19106e-12,1.09786e-11,3.56728e-12,1.78526e-12,5.16343e-12,2.9522e-11,2.74377e-11,1.26882e-11,4.59683e-11,9.62208e-12,3.83356e-11,1.38136e-11,2.7129e-11,6.1818e-11,7.08564e-11,6.8256e-13,1.22963e-12,1.27523e-12,9.33497e-13,3.74561e-11,6.72103e-11,3.27196e-11,1.18603e-12,1.30539e-12,3.46174e-12,
3,6.93911e-11,9.65812e-12,1.83073e-11,6.22823e-12,1.10204e-11,3.58244e-12,1.79286e-12,5.18399e-12,2.96214e-11,2.75153e-11,1.2735e-11,4.60457e-11,9.65783e-12,3.84401e-11,1.38866e-11,2.72353e-11,6.19104e-11,7.09256e-11,6.85683e-13,1.23643e-12,1.28083e-12,9.39436e-13,3.76099e-11,6.72772e-11,3.28087e-11,1.19234e-12,1.31123e-12,3.4765e-12,
4,6.94957e-11,9.7136e-12,1.84079e-11,6.26541e-12,1.10613e-11,3.59713e-12,1.80029e-12,5.20438e-12,2.97148e-11,2.75929e-11,1.27817e-11,4.61231e-11,9.69308e-12,3.85447e-11,1.39599e-11,2.73418e-11,6.20028e-11,7.09946e-11,6.88649e-13,1.24306e-12,1.28622e-12,9.45276e-13,3.77635e-11,6.73439e-11,3.28978e-11,1.19848e-12,1.31677e-12,3.49077e-12,
5,6.96e-11,9.76931e-12,1.85089e-11,6.30276e-12,1.11023e-11,3.61185e-12,1.80775e-12,5.22484e-12,2.98077e-11,2.76706e-11,1.28286e-11,4.62005e-11,9.7284e-12,3.86494e-11,1.40335e-11,2.74486e-11,6.2095e-11,7.10635e-11,6.91621e-13,1.2497e-12,1.29161e-12,9.51143e-13,3.79173e-11,6.74106e-11,3.2987e-11,1.20464e-12,1.32231e-12,3.50507e-12,
6,6.9704e-11,9.82526e-12,1.86103e-11,6.34028e-12,1.11435e-11,3.62662e-12,1.81523e-12,5.24538e-12,2.99006e-11,2.77483e-11,1.28757e-11,4.62779e-11,9.76384e-12,3.87541e-11,1.41075e-11,2.75556e-11,6.2187e-11,7.11322e-11,6.94605e-13,1.25638e-12,1.29703e-12,9.57044e-13,3.80713e-11,6.74771e-11,3.30763e-11,1.21082e-12,1.32788e-12,3.51943e-12,
7,6.98076e-11,9.88146e-12,1.8712e-11,6.37799e-12,1.11848e-11,3.64145e-12,1.82275e-12,5.26599e-12,2.99935e-11,2.78262e-11,1.29228e-11,4.63554e-11,9.79937e-12,3.88589e-11,1.41818e-11,2.76629e-11,6.2279e-11,7.12007e-11,6.97602e-13,1.2631e-12,1.30247e-12,9.62976e-13,3.82254e-11,6.75436e-11,3.31657e-11,1.21703e-12,1.33346e-12,3.53383e-12,
8,6.99109e-11,9.93789e-12,1.88141e-11,6.41587e-12,1.12261e-11,3.65633e-12,1.83029e-12,5.28667e-12,3.00863e-11,2.79041e-11,1.29702e-11,4.64329e-11,9.83501e-12,3.89638e-11,1.42565e-11,2.77705e-11,6.23708e-11,7.12691e-11,7.00611e-13,1.26984e-12,1.30793e-12,9.68942e-13,3.83796e-11,6.76099e-11,3.32553e-11,1.22327e-12,1.33907e-12,3.5483e-12,
9,7.00138e-11,9.99456e-12,1.89166e-11,6.45394e-12,1.12676e-11,3.67127e-12,1.83786e-12,5.30743e-12,3.01791e-11,2.79821e-11,1.30177e-11,4.65105e-11,9.87075e-12,3.90687e-11,1.43316e-11,2.78783e-11,6.24624e-11,7.13373e-11,7.03633e-13,1.27662e-12,1.31341e-12,9.7494e-13,3.8534e-11,6.76761e-11,3.33449e-11,1.22953e-12,1.34471e-12,3.56281e-12,
