time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4.01197e+06,250585,543172,221351,332219,69818,55324.1,187244,81534.7,636284,430379,1.4627e+06,110195,1.17799e+06,716315,1.53147e+06,2.72616e+06,3.03825e+06,20476.9,8731.18,46997.4,27027.4,1.91127e+06,2.31971e+06,1.04695e+06,24689.3,28033.2,67929.6,
2,7.83469e+06,526732,1.13395e+06,468027,695212,148570,117878,392994,171443,1.30188e+06,889482,2.92319e+06,231019,2.39283e+06,1.48959e+06,3.12876e+06,5.38893e+06,5.97083e+06,44203.5,18835,100779,58472.8,3.884e+06,4.58516e+06,2.12829e+06,52859.2,60350,144621,
3,1.14572e+07,820566,1.75933e+06,732290,1.07185e+06,231192,183329,606670,265003,1.98128e+06,1.36067e+06,4.36358e+06,356523,3.62331e+06,2.30168e+06,4.75866e+06,7.97093e+06,8.78622e+06,69195.2,29619.1,157242,92334.8,5.88506e+06,6.78335e+06,3.22119e+06,82830.9,94372.6,225099,
4,1.48832e+07,1.13251e+06,2.41983e+06,1.01482e+06,1.46169e+06,317572,251569,828084,361902,2.67372e+06,1.84367e+06,5.78358e+06,486590,4.86752e+06,3.1532e+06,6.41795e+06,1.04717e+07,1.14863e+07,95379.6,41081.5,216256,128650,7.90773e+06,8.91494e+06,4.32441e+06,114590,130009,309248,
5,1.8117e+07,1.46317e+06,3.11606e+06,1.31653e+06,1.8649e+06,407846,322694,1.0574e+06,462082,3.37864e+06,2.33853e+06,7.18308e+06,621312,6.12367e+06,4.04495e+06,8.10341e+06,1.28911e+07,1.40732e+07,122804,53258.4,277915,167563,9.94536e+06,1.09807e+07,5.43695e+06,148220,167322,397206,
6,2.11637e+07,1.81308e+06,3.84844e+06,1.63831e+06,2.2817e+06,502170,396808,1.29479e+06,565489,4.09542e+06,2.8453e+06,8.56196e+06,760786,7.3899e+06,4.97756e+06,9.81155e+06,1.5229e+07,1.6549e+07,151522,66188.8,342327,209226,1.19911e+07,1.29815e+07,6.55775e+06,183813,206385,489123,
7,2.40286e+07,2.18274e+06,4.61722e+06,1.98107e+06,2.71226e+06,600701,474018,1.54042e+06,672063,4.82342e+06,3.36403e+06,9.92012e+06,905109,8.66431e+06,5.9515e+06,1.15386e+07,1.74855e+07,1.89163e+07,181591,79912.9,409601,253795,1.40379e+07,1.49182e+07,7.68573e+06,221461,247273,585155,
8,2.67177e+07,2.57257e+06,5.42242e+06,2.34566e+06,3.15674e+06,703602,554434,1.79446e+06,781735,5.56198e+06,3.89473e+06,1.12574e+07,1.05437e+06,9.94494e+06,6.96701e+06,1.32805e+07,1.96608e+07,2.11776e+07,213070,94472,479852,301432,1.60787e+07,1.67917e+07,8.81977e+06,261256,290065,685462,
9,2.92371e+07,2.98293e+06,6.26382e+06,2.73294e+06,3.61531e+06,811040,638171,2.05707e+06,894428,6.31041e+06,4.43739e+06,1.25738e+07,1.20867e+06,1.12298e+07,8.02411e+06,1.50331e+07,2.17554e+07,2.33354e+07,246020,109909,553199,352302,1.81066e+07,1.86031e+07,9.95872e+06,303294,334843,790210,
10,3.15936e+07,3.41408e+06,7.14096e+06,3.14369e+06,4.08807e+06,923187,725344,2.3284e+06,1.01006e+06,7.06797e+06,4.99199e+06,1.38691e+07,1.36808e+06,1.25169e+07,9.12258e+06,1.67919e+07,2.37697e+07,2.53926e+07,280503,126267,629762,406572,2.01145e+07,2.03532e+07,1.11014e+07,347668,381692,899567,
11,3.37938e+07,3.86621e+06,8.05313e+06,3.57866e+06,4.57512e+06,1.04022e+06,816074,2.6086e+06,1.12854e+06,7.83392e+06,5.55848e+06,1.51433e+07,1.53269e+06,1.38043e+07,1.02619e+07,1.85522e+07,2.57047e+07,2.73519e+07,316587,143591,709668,464413,2.2096e+07,2.20433e+07,1.22466e+07,394471,430700,1.01371e+06,
12,3.58449e+07,4.33942e+06,8.99935e+06,4.03855e+06,5.07655e+06,1.16231e+06,910483,2.89782e+06,1.24978e+06,8.60753e+06,6.13678e+06,1.63961e+07,1.70259e+06,1.50899e+07,1.14413e+07,2.03094e+07,2.7561e+07,2.92165e+07,354338,161926,793049,525998,2.40445e+07,2.36744e+07,1.33931e+07,443798,481956,1.13281e+06,
13,3.77539e+07,4.83369e+06,9.97837e+06,4.52396e+06,5.59241e+06,1.28966e+06,1.0087e+06,3.19621e+06,1.37368e+06,9.388e+06,6.72681e+06,1.76276e+07,1.87784e+06,1.63717e+07,1.26595e+07,2.20587e+07,2.93399e+07,3.09891e+07,393828,181319,880037,591503,2.59542e+07,2.52476e+07,1.45396e+07,495741,535557,1.25705e+06,
14,3.95281e+07,5.34894e+06,1.09887e+07,5.03544e+06,6.12271e+06,1.42244e+06,1.11085e+06,3.5039e+06,1.50015e+06,1.01746e+07,7.32843e+06,1.88377e+07,2.05852e+06,1.76479e+07,1.39151e+07,2.37952e+07,3.10424e+07,3.2673e+07,435129,201816,970774,661104,2.78196e+07,2.67642e+07,1.5685e+07,550390,591600,1.38663e+06,
15,4.11746e+07,5.88495e+06,1.20285e+07,5.57343e+06,6.66746e+06,1.56086e+06,1.21707e+06,3.82101e+06,1.62909e+06,1.09665e+07,7.9415e+06,2.00262e+07,2.24469e+06,1.89165e+07,1.52063e+07,2.55143e+07,3.26699e+07,3.42711e+07,478319,223466,1.0654e+06,734978,2.96357e+07,2.82252e+07,1.6828e+07,607834,650186,1.52172e+06,
16,4.27006e+07,6.44142e+06,1.30959e+07,6.13827e+06,7.22663e+06,1.7051e+06,1.3275e+06,4.14768e+06,1.76039e+06,1.17629e+07,8.56586e+06,2.1193e+07,2.43643e+06,2.01757e+07,1.65308e+07,2.72112e+07,3.4224e+07,3.57867e+07,523475,246317,1.16407e+06,813305,3.13981e+07,2.96321e+07,1.79673e+07,668159,711421,1.66253e+06,
17,4.4113e+07,7.01794e+06,1.41886e+07,6.7302e+06,7.80013e+06,1.85537e+06,1.44229e+06,4.48402e+06,1.89396e+06,1.25631e+07,9.20129e+06,2.23382e+07,2.63378e+06,2.14237e+07,1.78859e+07,2.88814e+07,3.57062e+07,3.72227e+07,570679,270419,1.26693e+06,896263,3.31029e+07,3.0986e+07,1.91016e+07,731449,775412,1.80926e+06,
18,4.54188e+07,7.61403e+06,1.5304e+07,7.34934e+06,8.38789e+06,2.01187e+06,1.56156e+06,4.83013e+06,2.02971e+06,1.33663e+07,9.84757e+06,2.34616e+07,2.8368e+06,2.26588e+07,1.92689e+07,3.05205e+07,3.71182e+07,3.85824e+07,620017,295820,1.37415e+06,984030,3.47469e+07,3.22883e+07,2.02299e+07,797785,842272,1.9621e+06,
