time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0.00995235,0.00571495,0.00428448,0.00305951,0.00373246,0.00364479,0.000267412,0.000864636,0.00490353,0.00963513,0.00121437,0.00370728,0.00581088,0.00986648,0.00912196,0.00915285,0.00338897,0.00996452,0.00265877,0.00289433,0.0026084,0.00114372,0.009585,0.00685304,0.00276947,0.00363748,0.00368329,0.00370245,
1,0.00998192,0.00592069,0.00437334,0.00321704,0.0038521,0.00379108,0.000279734,0.000885615,0.00497848,0.00975942,0.00124339,0.00373662,0.00594967,0.00996242,0.00928008,0.00928055,0.00341693,0.00999991,0.00284311,0.00309656,0.00274703,0.0012274,0.00966678,0.00688511,0.0028167,0.00382046,0.00385022,0.00385103,
2,0.00998204,0.00592948,0.00438437,0.00322667,0.00385832,0.00379823,0.000280425,0.000888037,0.00498535,0.00976055,0.00124569,0.00374298,0.00595447,0.00996299,0.00928236,0.00928235,0.00342148,0.01,0.00285317,0.00310754,0.0027542,0.00123306,0.00966814,0.00689256,0.00282429,0.00382936,0.00385825,0.00385828,
3,0.00998209,0.00593364,0.00439449,0.00323231,0.00386267,0.00380255,0.000280846,0.000890245,0.00499159,0.00976074,0.00124766,0.00374918,0.00595758,0.00996304,0.00928323,0.00928321,0.00342587,0.01,0.00285679,0.00311132,0.0027577,0.00123569,0.00966912,0.00689992,0.00283153,0.00383382,0.00386264,0.00386265,
4,0.00998215,0.0059377,0.00440461,0.0032379,0.003867,0.00380684,0.000281263,0.000892456,0.00499784,0.00976092,0.00124963,0.0037554,0.00596067,0.00996309,0.00928409,0.00928408,0.00343026,0.01,0.00286023,0.00311491,0.00276114,0.00123824,0.0096701,0.00690728,0.00283879,0.00383821,0.00386697,0.00386698,
5,0.0099822,0.00594176,0.00441474,0.0032435,0.00387134,0.00381113,0.00028168,0.000894672,0.00500409,0.00976111,0.0012516,0.00376162,0.00596375,0.00996313,0.00928495,0.00928494,0.00343466,0.01,0.00286368,0.00311849,0.00276458,0.00124079,0.00967108,0.00691463,0.00284605,0.00384261,0.00387131,0.00387132,
6,0.00998225,0.00594582,0.00442489,0.00324911,0.00387568,0.00381542,0.000282098,0.000896893,0.00501034,0.00976129,0.00125358,0.00376785,0.00596683,0.00996317,0.00928581,0.00928579,0.00343906,0.01,0.00286713,0.00312208,0.00276803,0.00124334,0.00967205,0.00692198,0.00285333,0.00384701,0.00387565,0.00387566,
7,0.0099823,0.00594986,0.00443504,0.00325474,0.00388003,0.00381972,0.000282517,0.00089912,0.00501659,0.00976148,0.00125557,0.00377409,0.0059699,0.00996322,0.00928667,0.00928665,0.00344346,0.01,0.00287058,0.00312566,0.00277148,0.0012459,0.00967302,0.00692932,0.00286063,0.00385142,0.00388,0.00388001,
8,0.00998236,0.00595391,0.00444521,0.00326037,0.00388438,0.00382403,0.000282936,0.000901352,0.00502285,0.00976166,0.00125756,0.00378034,0.00597297,0.00996326,0.00928752,0.0092875,0.00344787,0.01,0.00287403,0.00312925,0.00277493,0.00124847,0.00967398,0.00693666,0.00286793,0.00385583,0.00388435,0.00388436,
9,0.00998241,0.00595795,0.0044554,0.00326603,0.00388874,0.00382834,0.000283356,0.000903589,0.00502911,0.00976184,0.00125955,0.00378659,0.00597604,0.00996331,0.00928837,0.00928836,0.00345228,0.01,0.00287749,0.00313284,0.00277839,0.00125103,0.00967495,0.00694399,0.00287526,0.00386025,0.00388871,0.00388872,
10,0.00998246,0.00596199,0.00446559,0.00327169,0.0038931,0.00383266,0.000283777,0.000905832,0.00503537,0.00976203,0.00126155,0.00379285,0.0059791,0.00996335,0.00928922,0.00928921,0.0034567,0.01,0.00288095,0.00313643,0.00278185,0.00125361,0.00967591,0.00695131,0.00288259,0.00386467,0.00389308,0.00389309,
11,2.95854e-05,0.000208533,8.21777e-05,0.000158816,0.000118784,0.000146841,1.24009e-05,1.96433e-05,7.07149e-05,0.0001251,2.79918e-05,2.4139e-05,0.000138384,9.64384e-05,0.000158863,0.000127934,2.42214e-05,3.549e-05,0.000190368,0.000209135,0.000141031,8.65322e-05,8.13141e-05,2.53443e-05,4.16892e-05,0.000185602,0.000168541,0.000149153,
12,6.91378e-08,4.87833e-06,9.67149e-07,4.21285e-06,1.94103e-06,2.96031e-06,2.84809e-07,2.31929e-07,6.50133e-07,9.46509e-07,3.47379e-07,1.62679e-07,1.73918e-06,5.28804e-07,1.42734e-06,9.41585e-07,1.62169e-07,1.05474e-07,6.90784e-06,7.71648e-06,3.87221e-06,3.30723e-06,3.82606e-07,8.89177e-08,3.79207e-07,4.65745e-06,3.81313e-06,3.00455e-06,
13,1.37046e-10,9.5223e-08,1.02691e-08,7.84416e-08,2.24406e-08,4.14885e-08,4.54312e-09,1.98389e-09,4.93497e-09,5.49092e-09,3.2131e-09,1.03213e-09,1.57473e-08,2.16281e-09,8.95441e-09,4.92634e-09,8.94806e-10,2.75181e-10,1.8229e-07,2.07653e-07,7.6969e-08,9.19684e-08,1.36598e-09,2.92468e-10,2.80108e-09,8.03922e-08,5.94921e-08,4.20356e-08,
14,2.47852e-13,1.66352e-09,1.07944e-10,1.13559e-09,2.05979e-10,4.54149e-10,5.6654e-11,1.38529e-11,3.31689e-11,2.70136e-11,2.49865e-11,6.23532e-12,1.15595e-10,7.3615e-12,4.41455e-11,2.06289e-11,4.30173e-12,6.63662e-13,3.95398e-09,4.58525e-09,1.26872e-09,2.08821e-09,4.46086e-12,9.30751e-13,1.8308e-11,1.07104e-09,7.18883e-10,4.5878e-10,
15,4.37931e-16,2.69306e-11,1.09983e-12,1.35424e-11,1.60026e-12,4.14409e-12,5.91629e-13,8.45259e-14,2.03768e-13,1.19076e-13,1.7454e-13,3.63913e-14,7.35543e-13,2.21119e-14,1.82702e-13,7.3895e-14,1.89965e-14,1.52577e-15,7.55177e-11,8.86905e-11,1.89342e-11,4.12668e-11,1.71081e-14,2.92152e-15,1.09887e-13,1.17413e-11,7.17648e-12,4.16677e-12,
16,8.2451e-19,4.13098e-13,1.05354e-14,1.38214e-13,1.09705e-14,3.29024e-14,5.44052e-15,4.72022e-16,1.16802e-15,4.88677e-16,1.14e-15,2.07488e-16,4.24448e-15,6.08125e-17,6.62774e-16,2.36667e-16,8.01845e-17,3.40697e-18,1.32477e-12,1.56497e-12,2.71962e-13,7.38933e-13,1.00447e-16,9.14031e-18,6.18407e-16,1.10354e-13,6.1699e-14,3.28349e-14,
17,1.83628e-21,6.09775e-15,9.44634e-17,1.24102e-15,6.84029e-17,2.34792e-16,4.62041e-17,2.49934e-18,6.34955e-18,1.93019e-18,7.13611e-18,1.16471e-18,2.29899e-17,1.57129e-19,2.17544e-18,7.00887e-19,3.32487e-19,7.47619e-21,2.19146e-14,2.58687e-14,3.89701e-15,1.23198e-14,8.73541e-19,2.86629e-20,3.31491e-18,9.15378e-16,4.70514e-16,2.313e-16,
18,5.15241e-24,8.75728e-17,8.07387e-19,1.00147e-17,3.97343e-19,1.55113e-18,3.83963e-19,1.29125e-20,3.3194e-20,7.58941e-21,4.34512e-20,6.47069e-21,1.20223e-19,3.89097e-22,6.63165e-21,1.97648e-21,1.37698e-21,1.62448e-23,3.47447e-16,4.07769e-16,5.6391e-17,1.94927e-16,9.15546e-21,9.03706e-23,1.71737e-20,6.84954e-18,3.25529e-18,1.49057e-18,
19,1.76372e-26,1.23323e-18,6.80732e-21,7.39234e-20,2.1945e-21,9.82991e-21,3.36359e-21,6.65778e-23,1.68936e-22,3.07666e-23,2.59567e-22,3.57033e-23,6.21187e-22,9.39554e-25,1.92359e-23,5.4654e-24,5.7419e-24,3.51303e-26,5.33369e-18,6.20439e-18,8.21581e-19,2.96695e-18,1.03321e-22,2.87051e-25,8.72279e-23,4.7054e-20,2.08116e-20,8.95706e-21,
20,6.81828e-29,1.71233e-20,5.91663e-23,5.07102e-22,1.17316e-23,6.31396e-23,3.33569e-23,3.48035e-25,8.46123e-25,1.32588e-25,1.52868e-24,1.9611e-25,3.22687e-24,2.25145e-27,5.44539e-26,1.52995e-26,2.41663e-26,7.5883e-29,7.98089e-20,9.18972e-20,1.19605e-20,4.38688e-20,1.20865e-24,9.20243e-28,4.40283e-25,3.01211e-22,1.24906e-22,5.10359e-23,
