time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,8.8417e-11,4.6837e-11,8.21704e-11,5.63899e-11,4.62805e-11,3.07176e-11,1.67634e-11,2.15118e-11,5.2312e-11,5.20391e-11,2.91995e-11,5.9693e-11,2.67112e-11,7.56184e-11,7.86186e-11,7.92894e-11,8.79307e-11,8.8213e-11,1.75832e-11,1.73879e-11,1.81795e-11,1.50925e-11,8.5518e-11,8.13493e-11,6.47411e-11,1.32502e-11,1.63485e-11,3.01897e-11,
1,8.87686e-11,4.89105e-11,8.46738e-11,5.91355e-11,4.90676e-11,3.33583e-11,1.83666e-11,2.30271e-11,5.58298e-11,5.34725e-11,3.05273e-11,6.06018e-11,2.83569e-11,7.70578e-11,8.10741e-11,8.10925e-11,8.8611e-11,8.86547e-11,1.96828e-11,1.92466e-11,2.0099e-11,1.66569e-11,8.69042e-11,8.19079e-11,6.63316e-11,1.4583e-11,1.81521e-11,3.28151e-11,
2,8.877e-11,4.90089e-11,8.4728e-11,5.92306e-11,4.92005e-11,3.35175e-11,1.8475e-11,2.31203e-11,5.60559e-11,5.35399e-11,3.06059e-11,6.06533e-11,2.84498e-11,7.70896e-11,8.11244e-11,8.11247e-11,8.86152e-11,8.86568e-11,1.98412e-11,1.93819e-11,2.02339e-11,1.67716e-11,8.69274e-11,8.19189e-11,6.63758e-11,1.46829e-11,1.82842e-11,3.2975e-11,
3,8.877e-11,4.90516e-11,8.47329e-11,5.92415e-11,4.923e-11,3.35536e-11,1.8509e-11,2.31601e-11,5.60809e-11,5.35831e-11,3.06543e-11,6.06943e-11,2.84855e-11,7.71061e-11,8.11345e-11,8.11346e-11,8.86155e-11,8.86572e-11,1.98763e-11,1.94166e-11,2.02678e-11,1.68041e-11,8.69289e-11,8.19269e-11,6.6397e-11,1.47036e-11,1.83143e-11,3.3011e-11,
4,8.877e-11,4.90928e-11,8.47365e-11,5.92495e-11,4.92555e-11,3.35846e-11,1.85404e-11,2.31984e-11,5.60937e-11,5.36259e-11,3.07022e-11,6.07352e-11,2.85193e-11,7.71225e-11,8.11441e-11,8.11442e-11,8.86158e-11,8.86575e-11,1.99058e-11,1.94469e-11,2.02976e-11,1.68332e-11,8.69296e-11,8.19348e-11,6.64178e-11,1.47203e-11,1.83397e-11,3.30419e-11,
5,8.877e-11,4.9134e-11,8.47401e-11,5.92573e-11,4.92808e-11,3.36154e-11,1.85718e-11,2.32367e-11,5.61057e-11,5.36687e-11,3.07501e-11,6.0776e-11,2.85531e-11,7.71388e-11,8.11537e-11,8.11537e-11,8.8616e-11,8.86578e-11,1.9935e-11,1.94772e-11,2.03273e-11,1.68622e-11,8.69303e-11,8.19427e-11,6.64387e-11,1.47368e-11,1.83649e-11,3.30725e-11,
6,8.877e-11,4.91751e-11,8.47436e-11,5.92652e-11,4.93061e-11,3.36462e-11,1.86032e-11,2.32751e-11,5.61177e-11,5.37115e-11,3.0798e-11,6.08169e-11,2.85869e-11,7.71551e-11,8.11633e-11,8.11633e-11,8.86163e-11,8.86582e-11,1.99644e-11,1.95074e-11,2.03569e-11,1.68912e-11,8.69309e-11,8.19507e-11,6.64595e-11,1.47534e-11,1.83902e-11,3.31031e-11,
7,8.87701e-11,4.92162e-11,8.47472e-11,5.9273e-11,4.93314e-11,3.3677e-11,1.86347e-11,2.33135e-11,5.61297e-11,5.37543e-11,3.0846e-11,6.08577e-11,2.86208e-11,7.71714e-11,8.11728e-11,8.11729e-11,8.86165e-11,8.86585e-11,1.99937e-11,1.95377e-11,2.03867e-11,1.69203e-11,8.69316e-11,8.19586e-11,6.64803e-11,1.47699e-11,1.84155e-11,3.31338e-11,
8,8.87701e-11,4.92574e-11,8.47507e-11,5.92809e-11,4.93567e-11,3.37078e-11,1.86662e-11,2.33519e-11,5.61417e-11,5.37971e-11,3.08941e-11,6.08985e-11,2.86546e-11,7.71876e-11,8.11824e-11,8.11825e-11,8.86168e-11,8.86589e-11,2.00231e-11,1.9568e-11,2.04164e-11,1.69494e-11,8.69322e-11,8.19665e-11,6.65011e-11,1.47865e-11,1.84408e-11,3.31645e-11,
9,8.87701e-11,4.92985e-11,8.47542e-11,5.92888e-11,4.9382e-11,3.37387e-11,1.86977e-11,2.33904e-11,5.61537e-11,5.38398e-11,3.09421e-11,6.09393e-11,2.86886e-11,7.72039e-11,8.11919e-11,8.1192e-11,8.86171e-11,8.86592e-11,2.00525e-11,1.95984e-11,2.04462e-11,1.69786e-11,8.69329e-11,8.19744e-11,6.65219e-11,1.48032e-11,1.84661e-11,3.31952e-11,
