time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,6.63122e-11,7.87816e-12,1.34548e-11,3.93922e-12,8.50814e-12,2.4913e-12,1.54212e-12,5.21926e-12,2.52576e-11,2.63026e-11,1.38861e-11,4.71934e-11,9.78783e-12,3.34382e-11,1.02761e-11,2.19705e-11,5.71229e-11,6.71903e-11,4.46045e-13,9.90287e-13,9.42366e-13,7.80777e-13,3.20957e-11,6.52508e-11,2.94492e-11,8.79646e-13,9.98783e-13,2.42022e-12,
1,6.66698e-11,8.22755e-12,1.39206e-11,4.13799e-12,9.02607e-12,2.70801e-12,1.68424e-12,5.56335e-12,2.69759e-11,2.704e-11,1.45013e-11,4.78458e-11,1.04064e-11,3.41283e-11,1.06357e-11,2.25355e-11,5.75922e-11,6.75706e-11,4.97697e-13,1.08921e-12,1.04006e-12,8.56485e-13,3.27376e-11,6.57053e-11,3.0175e-11,9.55539e-13,1.10886e-12,2.63291e-12,
2,6.68013e-11,8.29146e-12,1.40226e-11,4.17276e-12,9.08338e-12,2.73066e-12,1.69772e-12,5.59668e-12,2.71803e-11,2.71417e-11,1.45627e-11,4.79246e-11,1.04677e-11,3.42536e-11,1.07072e-11,2.2652e-11,5.77114e-11,6.76651e-11,5.02988e-13,1.10075e-12,1.0498e-12,8.66062e-13,3.29144e-11,6.57821e-11,3.02761e-11,9.6525e-13,1.12035e-12,2.65517e-12,
3,6.69315e-11,8.34865e-12,1.41183e-11,4.20336e-12,9.12245e-12,2.7437e-12,1.70525e-12,5.61953e-12,2.72931e-11,2.72332e-11,1.46117e-11,4.79972e-11,1.05087e-11,3.43735e-11,1.07746e-11,2.27636e-11,5.78288e-11,6.77583e-11,5.05486e-13,1.10773e-12,1.05476e-12,8.72409e-13,3.30846e-11,6.58569e-11,3.03689e-11,9.7119e-13,1.12591e-12,2.66789e-12,
4,6.70614e-11,8.40596e-12,1.42144e-11,4.23404e-12,9.16087e-12,2.75637e-12,1.7126e-12,5.64219e-12,2.74004e-11,2.73246e-11,1.46607e-11,4.80698e-11,1.05491e-11,3.44934e-11,1.08423e-11,2.28756e-11,5.7946e-11,6.78513e-11,5.0787e-13,1.11456e-12,1.05954e-12,8.78674e-13,3.32549e-11,6.59315e-11,3.04618e-11,9.76972e-13,1.13121e-12,2.68025e-12,
5,6.71908e-11,8.46358e-12,1.4311e-11,4.2649e-12,9.19939e-12,2.76908e-12,1.71999e-12,5.66492e-12,2.75074e-11,2.74161e-11,1.47098e-11,4.81424e-11,1.05897e-11,3.46135e-11,1.09105e-11,2.29879e-11,5.80631e-11,6.79441e-11,5.10259e-13,1.12142e-12,1.06434e-12,8.84975e-13,3.34256e-11,6.60061e-11,3.05549e-11,9.82775e-13,1.13652e-12,2.69263e-12,
6,6.73198e-11,8.52151e-12,1.4408e-11,4.29596e-12,9.23804e-12,2.78184e-12,1.72739e-12,5.68772e-12,2.76143e-11,2.75076e-11,1.4759e-11,4.82151e-11,1.06303e-11,3.47337e-11,1.09791e-11,2.31007e-11,5.818e-11,6.80367e-11,5.12659e-13,1.12833e-12,1.06915e-12,8.91316e-13,3.35966e-11,6.60805e-11,3.0648e-11,9.8861e-13,1.14185e-12,2.70507e-12,
7,6.74483e-11,8.57975e-12,1.45056e-11,4.32722e-12,9.27682e-12,2.79465e-12,1.73483e-12,5.7106e-12,2.77212e-11,2.75993e-11,1.48084e-11,4.82877e-11,1.06711e-11,3.48541e-11,1.1048e-11,2.32138e-11,5.82969e-11,6.8129e-11,5.1507e-13,1.13527e-12,1.07399e-12,8.97697e-13,3.37679e-11,6.61548e-11,3.07414e-11,9.94477e-13,1.14721e-12,2.71757e-12,
8,6.75765e-11,8.6383e-12,1.46037e-11,4.35867e-12,9.31574e-12,2.80752e-12,1.7423e-12,5.73356e-12,2.78281e-11,2.76911e-11,1.48579e-11,4.83604e-11,1.0712e-11,3.49746e-11,1.11174e-11,2.33273e-11,5.84136e-11,6.82211e-11,5.17492e-13,1.14225e-12,1.07884e-12,9.04118e-13,3.39396e-11,6.6229e-11,3.08349e-11,1.00037e-12,1.15258e-12,2.73011e-12,
9,6.77041e-11,8.69716e-12,1.47023e-11,4.39032e-12,9.3548e-12,2.82045e-12,1.7498e-12,5.75659e-12,2.79351e-11,2.7783e-11,1.49075e-11,4.84331e-11,1.0753e-11,3.50952e-11,1.11872e-11,2.34412e-11,5.85301e-11,6.8313e-11,5.19925e-13,1.14927e-12,1.08372e-12,9.10579e-13,3.41116e-11,6.63031e-11,3.09285e-11,1.0063e-12,1.15799e-12,2.74271e-12,
10,6.78314e-11,8.75633e-12,1.48014e-11,4.42216e-12,9.39399e-12,2.83343e-12,1.75732e-12,5.7797e-12,2.8042e-11,2.78749e-11,1.49573e-11,4.85058e-11,1.07941e-11,3.52159e-11,1.12574e-11,2.35554e-11,5.86466e-11,6.84046e-11,5.22368e-13,1.15633e-12,1.08862e-12,9.1708e-13,3.4284e-11,6.6377e-11,3.10223e-11,1.01227e-12,1.16341e-12,2.75537e-12,
11,2.35052e-13,3.25178e-13,4.09323e-13,1.88114e-13,5.25265e-13,2.26465e-13,1.48406e-13,3.48812e-13,1.79256e-12,6.84957e-13,6.03781e-13,6.02989e-13,6.27757e-13,6.0178e-13,3.20294e-13,4.8732e-13,3.66048e-13,2.94825e-13,5.52349e-14,1.03918e-13,1.03407e-13,7.91328e-14,5.10902e-13,3.89731e-13,6.67443e-13,7.90542e-14,1.17547e-13,2.22517e-13,
12,8.09226e-16,8.03872e-15,7.64709e-15,5.00169e-15,2.1105e-14,1.11554e-14,6.7315e-15,1.16595e-14,1.08555e-13,1.11735e-14,1.35024e-14,6.54814e-15,2.2894e-14,5.98041e-15,4.89488e-15,5.63799e-15,1.82473e-15,1.03949e-15,3.23977e-15,5.32213e-15,5.50209e-15,3.81463e-15,7.91749e-15,1.95398e-15,8.95082e-15,4.45871e-15,6.93999e-15,1.10905e-14,
