time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,7.96721e-06,6.88323e-07,1.26019e-06,6.19396e-07,7.13993e-07,2.30919e-07,1.15752e-07,3.43649e-07,1.96895e-07,1.70025e-06,9.02482e-07,3.37713e-06,2.91171e-07,2.75976e-06,1.84525e-06,3.66254e-06,5.33425e-06,5.76328e-06,5.04722e-08,2.82924e-08,1.05107e-07,6.30673e-08,4.15309e-06,4.84639e-06,2.31422e-06,7.72231e-08,8.26651e-08,2.24108e-07,
2,1.59254e-05,1.40554e-06,2.56155e-06,1.26887e-06,1.47043e-06,4.81508e-07,2.42072e-07,7.09625e-07,4.06978e-07,3.44297e-06,1.84407e-06,6.78989e-06,6.00035e-07,5.56866e-06,3.75074e-06,7.40537e-06,1.06881e-05,1.1532e-05,1.06746e-07,5.94068e-08,2.20987e-07,1.32192e-07,8.37174e-06,9.70797e-06,4.68078e-06,1.60532e-07,1.74281e-07,4.67495e-07,
3,2.38467e-05,2.12694e-06,3.86941e-06,1.92259e-06,2.2308e-06,7.33985e-07,3.69363e-07,1.07763e-06,6.18448e-07,5.18853e-06,2.78921e-06,1.01984e-05,9.10551e-07,8.37954e-06,5.66421e-06,1.11529e-05,1.60273e-05,1.72807e-05,1.63592e-07,9.08266e-08,3.37895e-07,2.02019e-07,1.25947e-05,1.45562e-05,7.04995e-06,2.44562e-07,2.66783e-07,7.12736e-07,
4,3.17311e-05,2.85194e-06,5.18313e-06,2.57989e-06,2.99359e-06,9.87482e-07,4.97183e-07,1.44697e-06,8.30593e-07,6.93629e-06,3.7371e-06,1.36023e-05,1.22214e-06,1.11919e-05,7.58488e-06,1.49041e-05,2.13518e-05,2.30096e-05,2.20695e-07,1.22419e-07,4.55306e-07,2.72285e-07,1.68208e-05,1.93909e-05,9.42104e-06,3.29026e-07,3.59691e-07,9.58973e-07,
5,3.95788e-05,3.58053e-06,6.5027e-06,3.24078e-06,3.75874e-06,1.24196e-06,6.25521e-07,1.81766e-06,1.04337e-06,8.68624e-06,4.68775e-06,1.70016e-05,1.53479e-06,1.40057e-05,9.51274e-06,1.8659e-05,2.66616e-05,2.87185e-05,2.78042e-07,1.54181e-07,5.732e-07,3.42984e-07,2.10502e-05,2.42122e-05,1.1794e-05,4.13912e-07,4.52985e-07,1.20617e-06,
6,4.73896e-05,4.31272e-06,7.82813e-06,3.90527e-06,4.52624e-06,1.49744e-06,7.54377e-07,2.18968e-06,1.25677e-06,1.04384e-05,5.64116e-06,2.03962e-05,1.84851e-06,1.68209e-05,1.14478e-05,2.24176e-05,3.19567e-05,3.44076e-05,3.35635e-07,1.86111e-07,6.91578e-07,4.14117e-07,2.52825e-05,2.90199e-05,1.41689e-05,4.9922e-07,5.46665e-07,1.45433e-06,
7,5.51638e-05,5.04851e-06,9.15943e-06,4.57336e-06,5.2961e-06,1.7539e-06,8.83754e-07,2.56304e-06,1.4708e-06,1.21927e-05,6.59733e-06,2.37861e-05,2.16328e-06,1.96375e-05,1.33901e-05,2.61796e-05,3.7237e-05,4.00768e-05,3.93473e-07,2.18211e-07,8.10441e-07,4.85687e-07,2.95178e-05,3.38142e-05,1.65456e-05,5.84953e-07,6.40733e-07,1.70345e-06,
8,6.29014e-05,5.78793e-06,1.04966e-05,5.24507e-06,6.06833e-06,2.01135e-06,1.01365e-06,2.93775e-06,1.68546e-06,1.39491e-05,7.55626e-06,2.71714e-05,2.47913e-06,2.24555e-05,1.53395e-05,2.99452e-05,4.25025e-05,4.57262e-05,4.51559e-07,2.50482e-07,9.29793e-07,5.57696e-07,3.37559e-05,3.85951e-05,1.89241e-05,6.71112e-07,7.3519e-07,1.95354e-06,
9,7.06025e-05,6.53096e-06,1.18396e-05,5.92042e-06,6.84292e-06,2.2698e-06,1.14408e-06,3.3138e-06,1.90074e-06,1.57077e-05,8.51795e-06,3.05521e-05,2.79604e-06,2.52748e-05,1.72962e-05,3.37142e-05,4.77534e-05,5.13558e-05,5.09892e-07,2.82924e-07,1.04963e-06,6.30145e-07,3.79968e-05,4.33625e-05,2.13045e-05,7.57699e-07,8.30036e-07,2.2046e-06,
10,7.82671e-05,7.27764e-06,1.31886e-05,6.59942e-06,7.61989e-06,2.52925e-06,1.27503e-06,3.69121e-06,2.11665e-06,1.74684e-05,9.48242e-06,3.3928e-05,3.11402e-06,2.80954e-05,1.92601e-05,3.74866e-05,5.29895e-05,5.69657e-05,5.68474e-07,3.15539e-07,1.16996e-06,7.03039e-07,4.22402e-05,4.81165e-05,2.36867e-05,8.44715e-07,9.25275e-07,2.45663e-06,
11,8.58953e-05,8.02795e-06,1.45434e-05,7.28207e-06,8.39923e-06,2.7897e-06,1.40651e-06,4.06998e-06,2.33318e-06,1.92313e-05,1.04497e-05,3.72993e-05,3.43308e-06,3.09173e-05,2.12313e-05,4.12623e-05,5.82108e-05,6.25559e-05,6.27306e-07,3.48327e-07,1.29079e-06,7.76378e-07,4.64862e-05,5.28572e-05,2.60706e-05,9.32162e-07,1.02091e-06,2.70965e-06,
12,8.59222e-05,8.05549e-06,1.45813e-05,7.31104e-06,8.44251e-06,2.81025e-06,1.41754e-06,4.09265e-06,2.347e-06,1.9273e-05,1.04882e-05,3.73402e-05,3.45104e-06,3.09658e-05,2.12876e-05,4.13407e-05,5.82447e-05,6.25806e-05,6.33504e-07,3.51296e-07,1.30218e-06,7.82715e-07,4.655e-05,5.28854e-05,2.61224e-05,9.38473e-07,1.03045e-06,2.7298e-06,
13,8.59223e-05,8.05617e-06,1.4582e-05,7.31179e-06,8.44423e-06,2.81124e-06,1.41804e-06,4.0934e-06,2.34784e-06,1.92736e-05,1.04891e-05,3.73406e-05,3.45168e-06,3.09663e-05,2.12885e-05,4.13416e-05,5.82449e-05,6.25807e-05,6.33867e-07,3.5145e-07,1.30278e-06,7.83021e-07,4.6551e-05,5.28856e-05,2.61231e-05,9.38808e-07,1.031e-06,2.73079e-06,
14,8.59223e-05,8.05619e-06,1.4582e-05,7.31181e-06,8.4443e-06,2.81129e-06,1.41805e-06,4.09342e-06,2.34789e-06,1.92737e-05,1.04891e-05,3.73407e-05,3.4517e-06,3.09663e-05,2.12885e-05,4.13416e-05,5.82449e-05,6.25807e-05,6.33883e-07,3.51456e-07,1.30281e-06,7.83033e-07,4.6551e-05,5.28856e-05,2.61231e-05,9.38824e-07,1.03103e-06,2.73083e-06,
15,8.59223e-05,8.05619e-06,1.4582e-05,7.31181e-06,8.44431e-06,2.81129e-06,1.41805e-06,4.09342e-06,2.34789e-06,1.92737e-05,1.04891e-05,3.73407e-05,3.45171e-06,3.09663e-05,2.12885e-05,4.13416e-05,5.82449e-05,6.25807e-05,6.33884e-07,3.51456e-07,1.30281e-06,7.83033e-07,4.6551e-05,5.28856e-05,2.61231e-05,9.38825e-07,1.03103e-06,2.73083e-06,
16,8.59223e-05,8.05619e-06,1.4582e-05,7.31181e-06,8.44431e-06,2.81129e-06,1.41805e-06,4.09342e-06,2.34789e-06,1.92737e-05,1.04891e-05,3.73407e-05,3.45171e-06,3.09663e-05,2.12885e-05,4.13416e-05,5.82449e-05,6.25807e-05,6.33884e-07,3.51456e-07,1.30281e-06,7.83033e-07,4.6551e-05,5.28856e-05,2.61231e-05,9.38825e-07,1.03103e-06,2.73083e-06,
