time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,74285.8,0,0,0,56459.2,12556.7,15702.1,17153.9,90444.9,51238,96855.4,29070.1,69235.8,0,0,0,0,0,15996.2,0,19473.8,0,64192.2,52295.9,25860.9,32156.6,55563.7,
2,0,151804,0,0,0,117746,26318.3,32514.9,35463,183277,104772,195045,59940.6,139711,0,0,0,0,0,33709.5,0,40976.2,0,128757,105833,54432.2,67864.7,115935,
3,0,229359,0,0,0,179255,40155.2,49387.6,53840.7,276062,158382,293139,90892.4,210129,0,0,0,0,0,51539.8,0,62615.3,0,193259,159355,83191.9,103808,176533,
4,0,306861,0,0,0,240756,54010.9,66280.2,72220.4,368756,212015,391119,121861,280476,0,0,0,0,0,69392.4,0,84282.8,0,257697,212843,111973,139781,237126,
5,0,384307,0,0,0,302241,67883.2,83191.5,90598,461357,265668,488986,152845,350751,0,0,0,0,0,87263.4,0,105974,0,322070,266295,140768,175776,297703,
6,0,461697,0,0,0,363708,81772.2,100122,108973,553866,319341,586738,183844,420956,0,0,0,0,0,105153,0,127689,0,386379,319713,169577,211792,358264,
7,0,539030,0,0,0,425157,95677.8,117070,127346,646283,373036,684378,214857,491090,0,0,0,0,0,123060,0,149427,0,450622,373097,198398,247829,418810,
8,0,616306,0,0,0,486589,109600,134038,145717,738607,426751,781903,245886,561152,0,0,0,0,0,140986,0,171189,0,514802,426445,227232,283886,479339,
9,0,693526,0,0,0,548003,123539,151024,164086,830839,480486,879315,276929,631144,0,0,0,0,0,158930,0,192974,0,578916,479759,256079,319965,539853,
10,0,770690,0,0,0,609399,137494,168029,182452,922979,534242,976614,307987,701064,0,0,0,0,0,176892,0,214783,0,642967,533038,284939,356064,600351,
11,0,847797,0,0,0,670778,151467,185052,200816,1.01503e+06,588018,1.0738e+06,339060,770914,0,0,0,0,0,194872,0,236616,0,706953,586282,313812,392183,660832,
12,0,851165,0,0,0,675859,152734,186202,202049,1.01753e+06,590361,1.07525e+06,340927,772224,0,0,0,0,0,196696,0,238766,0,707388,587569,316720,395966,665897,
13,0,851262,0,0,0,676109,152795,186245,202124,1.01758e+06,590418,1.07527e+06,340996,772238,0,0,0,0,0,196800,0,238886,0,707390,587588,316907,396192,666149,
14,0,851265,0,0,0,676119,152798,186246,202129,1.01758e+06,590419,1.07527e+06,340998,772238,0,0,0,0,0,196805,0,238891,0,707390,587588,316917,396202,666160,
15,0,851265,0,0,0,676120,152798,186246,202129,1.01758e+06,590419,1.07527e+06,340998,772238,0,0,0,0,0,196805,0,238892,0,707390,587588,316917,396203,666160,
16,0,851265,0,0,0,676120,152798,186246,202129,1.01758e+06,590419,1.07527e+06,340998,772238,0,0,0,0,0,196805,0,238892,0,707390,587588,316917,396203,666160,
17,0,851265,0,0,0,676120,152798,186246,202129,1.01758e+06,590419,1.07527e+06,340998,772238,0,0,0,0,0,196805,0,238892,0,707390,587588,316917,396203,666160,
18,0,851265,0,0,0,676120,152798,186246,202129,1.01758e+06,590419,1.07527e+06,340998,772238,0,0,0,0,0,196805,0,238892,0,707390,587588,316917,396203,666160,
19,0,851265,0,0,0,676120,152798,186246,202129,1.01758e+06,590419,1.07527e+06,340998,772238,0,0,0,0,0,196805,0,238892,0,707390,587588,316917,396203,666160,
20,0,851265,0,0,0,676120,152798,186246,202129,1.01758e+06,590419,1.07527e+06,340998,772238,0,0,0,0,0,196805,0,238892,0,707390,587588,316917,396203,666160,
