time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2.59588e-09,2.5215e-09,1.3401e-09,1.18995e-09,8.3612e-10,1.74528e-09,6.7791e-10,9.17307e-10,6.68642e-10,3.1997e-09,2.11919e-09,3.82211e-09,1.03724e-09,3.07802e-09,2.19167e-09,2.42635e-09,1.99665e-09,1.94005e-09,3.75832e-10,4.76768e-10,4.60025e-10,7.67434e-10,2.2687e-09,3.24663e-09,2.54286e-09,8.47805e-10,1.05612e-09,1.71962e-09,
2,5.1759e-09,5.14377e-09,2.71625e-09,2.43855e-09,1.72448e-09,3.6425e-09,1.42715e-09,1.90627e-09,1.38238e-09,6.46238e-09,4.3383e-09,7.65901e-09,2.14487e-09,6.18238e-09,4.43837e-09,4.88896e-09,3.99327e-09,3.8751e-09,8.00347e-10,1.00901e-09,9.73105e-10,1.62123e-09,4.55585e-09,6.47631e-09,5.12983e-09,1.79269e-09,2.23591e-09,3.59094e-09,
3,7.73009e-09,7.75735e-09,4.08862e-09,3.68747e-09,2.61679e-09,5.54823e-09,2.18716e-09,2.90575e-09,2.09877e-09,9.6994e-09,6.56479e-09,1.14531e-08,3.26054e-09,9.25543e-09,6.6728e-09,7.33329e-09,5.97488e-09,5.7957e-09,1.23212e-09,1.54956e-09,1.49399e-09,2.4877e-09,6.82541e-09,9.66743e-09,7.69976e-09,2.74939e-09,3.43034e-09,5.4711e-09,
4,1.02586e-08,1.03589e-08,5.45638e-09,4.93462e-09,3.5111e-09,7.4551e-09,2.9549e-09,3.91338e-09,2.81519e-09,1.29091e-08,8.79598e-09,1.52039e-08,4.38183e-09,1.22967e-08,8.89381e-09,9.75871e-09,7.94148e-09,7.7019e-09,1.66852e-09,2.09565e-09,2.02012e-09,3.36262e-09,9.07688e-09,1.28202e-08,1.02517e-08,3.71214e-09,4.63259e-09,7.35265e-09,
5,1.27618e-08,1.29483e-08,6.81949e-09,6.17989e-09,4.40731e-09,9.36263e-09,3.73027e-09,4.92903e-09,3.53149e-09,1.60913e-08,1.10314e-08,1.89114e-08,5.50859e-09,1.53064e-08,1.11014e-08,1.21653e-08,9.89319e-09,9.5938e-09,2.10944e-09,2.64718e-09,2.5514e-09,4.24583e-09,1.13103e-08,1.59351e-08,1.27856e-08,4.68065e-09,5.8423e-09,9.2351e-09,
6,1.52398e-08,1.55252e-08,8.17791e-09,7.42324e-09,5.30535e-09,1.12706e-08,4.51326e-09,5.95267e-09,4.24762e-09,1.92461e-08,1.32707e-08,2.25759e-08,6.64076e-09,1.82847e-08,1.32954e-08,1.4553e-08,1.18301e-08,1.14715e-08,2.55491e-09,3.20416e-09,3.08783e-09,5.13731e-09,1.35259e-08,1.90125e-08,1.53014e-08,5.65495e-09,7.0594e-09,1.11183e-08,
7,1.76929e-08,1.80896e-08,9.53164e-09,8.66465e-09,6.20518e-09,1.31789e-08,5.30388e-09,6.98423e-09,4.96359e-09,2.23734e-08,1.55134e-08,2.61974e-08,7.77826e-09,2.12317e-08,1.54759e-08,1.6922e-08,1.37523e-08,1.33351e-08,3.00493e-09,3.76661e-09,3.62944e-09,6.03707e-09,1.57236e-08,2.20526e-08,1.77991e-08,6.63502e-09,8.28385e-09,1.3002e-08,
8,2.01214e-08,2.06412e-08,1.08806e-08,9.90407e-09,7.10676e-09,1.50872e-08,6.10213e-09,8.02365e-09,5.67938e-09,2.54732e-08,1.77591e-08,2.9776e-08,8.92103e-09,2.41477e-08,1.76429e-08,1.92722e-08,1.56599e-08,1.51847e-08,3.45954e-09,4.33453e-09,4.17623e-09,6.9451e-09,1.79036e-08,2.5056e-08,2.02786e-08,7.62089e-09,9.51559e-09,1.48861e-08,
9,2.25253e-08,2.31799e-08,1.22249e-08,1.11415e-08,8.01003e-09,1.69955e-08,6.908e-09,9.07089e-09,6.39498e-09,2.85454e-08,2.00074e-08,3.3312e-08,1.0069e-08,2.70329e-08,1.97962e-08,2.16038e-08,1.7553e-08,1.70204e-08,3.91874e-09,4.90795e-09,4.72823e-09,7.8614e-09,2.0066e-08,2.80229e-08,2.27399e-08,8.61256e-09,1.07546e-08,1.67703e-08,
