time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,21132.7,19771.1,20157.5,19030.5,18964.5,18475.1,19139.1,19641.6,14997.5,20517,20215.5,20842.6,19479.1,20816.2,20559.7,20735.2,21064.6,21122.8,18363.3,18551.8,18624.5,18576.4,20481,21078.4,20644,17680.9,17953.6,18400.7,
1,21216.9,20790.7,20802.2,20547.1,20223.2,20234,21088.7,21153.3,16095.9,21212.4,21201.6,21224,20877,21224.8,21218,21223,21228.6,21229.1,20700.3,20709.5,20733.1,20693.7,20818.8,21228.6,21174.5,20113.1,20126.6,20176,
2,21217.3,20824.4,20818,20642.2,20277.6,20330.7,21192.8,21216.5,16167.2,21228.2,21228.1,21229.5,20935.9,21229.5,21229.4,21229.5,21229.5,21229.5,20857.3,20846.4,20860.3,20827.1,20825,21229.5,21183.2,20300.4,20272.1,20275.2,
3,21217.3,20825.6,20818.7,20647.8,20280,20335.1,21196.7,21218.4,16172.8,21228.5,21228.6,21229.5,20938,21229.5,21229.5,21229.5,21229.5,21229.5,20864.9,20852.9,20865.9,20833.5,20825.4,21229.5,21183.3,20311.3,20279.7,20279.9,
4,21217.3,20825.8,20818.9,20648.2,20280.4,20335.6,21196.8,21218.5,16174.3,21228.5,21228.6,21229.5,20938.1,21229.5,21229.5,21229.5,21229.5,21229.5,20865.3,20853.2,20866.2,20833.9,20825.5,21229.5,21183.3,20312.1,20280.3,20280.3,
5,21217.3,20825.9,20819,20648.4,20280.6,20335.8,21196.8,21218.5,16175.7,21228.5,21228.6,21229.5,20938.2,21229.5,21229.5,21229.5,21229.5,21229.5,20865.4,20853.3,20866.3,20834,20825.6,21229.5,21183.3,20312.3,20280.6,20280.6,
6,21217.3,20826,20819.1,20648.6,20280.9,20336.1,21196.9,21218.5,16177,21228.5,21228.6,21229.5,20938.3,21229.5,21229.5,21229.5,21229.5,21229.5,20865.5,20853.4,20866.4,20834.1,20825.8,21229.5,21183.4,20312.6,20280.9,20280.9,
7,21217.3,20826.2,20819.3,20648.7,20281.1,20336.3,21196.9,21218.5,16178.3,21228.5,21228.6,21229.5,20938.4,21229.5,21229.5,21229.5,21229.5,21229.5,20865.6,20853.5,20866.5,20834.2,20825.9,21229.5,21183.4,20312.9,20281.1,20281.1,
8,21217.3,20826.3,20819.4,20648.9,20281.4,20336.6,21196.9,21218.5,16179.6,21228.5,21228.6,21229.5,20938.5,21229.5,21229.5,21229.5,21229.5,21229.5,20865.7,20853.7,20866.6,20834.4,20826,21229.5,21183.4,20313.1,20281.4,20281.4,
9,21217.3,20826.4,20819.5,20649.1,20281.7,20336.8,21196.9,21218.5,16180.9,21228.5,21228.6,21229.5,20938.5,21229.5,21229.5,21229.5,21229.5,21229.5,20865.9,20853.8,20866.7,20834.5,20826.1,21229.5,21183.4,20313.4,20281.7,20281.7,
