time,Integral
0,0
1,1.0304e-09
2,1.23415e-09
3,1.38876e-09
4,1.54083e-09
5,1.69276e-09
6,1.84463e-09
7,1.99646e-09
8,2.14825e-09
9,2.29999e-09
10,2.45169e-09
11,2.60334e-09
12,1.72495e-09
13,1.67323e-09
14,1.67063e-09
15,1.67052e-09
16,1.67051e-09
17,1.67051e-09
18,1.67051e-09
19,1.67051e-09
20,1.67051e-09
