time,branch0,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,branch21,branch22,branch23,branch24,branch25,branch26,branch27,
0,0.0970432,0.019699,0.0144742,0.00298677,0.00686725,0.00290939,7.43069e-05,0.00198407,0.0309092,0.0500544,0.00431996,0.0327747,0.0112212,0.0953642,0.0867858,0.0873744,0.0286665,0.0990896,0.00166795,0.0045024,0.000802826,0.0013192,0.0649402,0.0535935,0.0104558,0.00322201,0.0041929,0.00551475,
1,0.0976219,0.0212398,0.0152853,0.00331822,0.00743009,0.00319204,8.24478e-05,0.0021161,0.0319886,0.0517532,0.00460062,0.0334538,0.011971,0.0972795,0.0898864,0.0899053,0.0292695,0.0997954,0.00193933,0.00518194,0.000910572,0.00151581,0.0665349,0.0545647,0.0109952,0.00360064,0.00464697,0.00605403,
2,0.0976371,0.0216766,0.0156691,0.00342515,0.00763326,0.0032878,8.51259e-05,0.00217479,0.0323905,0.0524083,0.004708,0.0337906,0.0122791,0.0973732,0.0900652,0.090066,0.0295209,0.0998057,0.0019993,0.00533088,0.000939728,0.00156145,0.0671079,0.0552418,0.0113121,0.00370997,0.00478371,0.00622672,
3,0.0976496,0.0220726,0.0160526,0.00352412,0.00783006,0.00337909,8.76458e-05,0.00223325,0.032786,0.0530519,0.00481326,0.0341258,0.0125831,0.097445,0.0901889,0.0901894,0.0297689,0.0998118,0.00204352,0.00544299,0.000964636,0.00159707,0.0676675,0.0559194,0.011634,0.00380878,0.00490978,0.00638933,
4,0.0976619,0.0224703,0.0164439,0.00362561,0.00803132,0.00347274,9.02373e-05,0.0022931,0.0331848,0.0536968,0.00492061,0.0344635,0.0128929,0.0975149,0.0903093,0.0903098,0.030018,0.0998176,0.00208754,0.00555466,0.000989967,0.00163278,0.0682227,0.0565989,0.0119644,0.00390967,0.00503859,0.00655555,
5,0.0976741,0.0228712,0.0168432,0.00373004,0.00823736,0.00356898,9.29095e-05,0.0023544,0.0335872,0.0543431,0.00503012,0.0348037,0.0132088,0.0975829,0.0904273,0.0904277,0.0302682,0.0998233,0.00213225,0.00566778,0.00101595,0.00166911,0.0687733,0.05728,0.0123035,0.00401311,0.00517058,0.00672582,
6,0.0976861,0.0232751,0.0172506,0.00383752,0.00844826,0.00366789,9.56653e-05,0.00241716,0.033993,0.0549905,0.00514184,0.0351465,0.0135309,0.0976491,0.0905427,0.0905432,0.0305196,0.0998289,0.00217769,0.00578243,0.00104262,0.00170607,0.0693192,0.0579626,0.0126514,0.00411916,0.00530583,0.00690021,
7,0.097698,0.0236819,0.0176661,0.00394812,0.00866409,0.00376952,9.85073e-05,0.00248141,0.0344023,0.0556388,0.00525579,0.0354918,0.013859,0.0977136,0.0906558,0.0906563,0.0307721,0.0998342,0.00222386,0.00589861,0.00106999,0.00174368,0.0698601,0.0586463,0.0130082,0.00422786,0.0054444,0.0070788,
8,0.0977097,0.0240915,0.0180899,0.00406192,0.00888494,0.00387396,0.000101438,0.00254717,0.0348151,0.0562876,0.00537199,0.0358396,0.0141932,0.0977763,0.0907666,0.090767,0.0310258,0.0998395,0.00227076,0.0060163,0.00109809,0.00178194,0.0703959,0.0593309,0.0133742,0.00433927,0.00558635,0.00726165,
9,0.0977213,0.0245038,0.0185219,0.00417902,0.00911088,0.00398126,0.000104461,0.00261446,0.0352312,0.0569369,0.00549046,0.0361898,0.0145336,0.0978373,0.090875,0.0908754,0.0312806,0.0998446,0.0023184,0.00613551,0.00112692,0.00182086,0.0709266,0.060016,0.0137495,0.00445344,0.00573174,0.00744885,
10,0.0977328,0.0249186,0.0189624,0.0042995,0.00934198,0.0040915,0.000107578,0.00268329,0.0356508,0.0575862,0.00561123,0.0365426,0.0148801,0.0978967,0.0909811,0.0909815,0.0315366,0.0998495,0.0023668,0.00625622,0.00115651,0.00186043,0.0714519,0.0607014,0.0141342,0.00457043,0.00588062,0.00764045,
11,0.0977441,0.0253357,0.0194112,0.00442344,0.00957833,0.00420475,0.000110793,0.0027537,0.0360737,0.0582354,0.00573432,0.0368979,0.0152327,0.0979545,0.091085,0.0910854,0.0317937,0.0998544,0.00241594,0.00637842,0.00118688,0.00190068,0.0719717,0.0613869,0.0145284,0.00469028,0.00603307,0.00783654,
12,0.0977553,0.0257552,0.0198686,0.00455095,0.00981998,0.00432108,0.000114109,0.0028257,0.0365,0.0588842,0.00585976,0.0372556,0.0155913,0.0980106,0.0911867,0.0911871,0.0320519,0.099859,0.00246584,0.00650211,0.00121805,0.00194159,0.0724858,0.0620721,0.0149323,0.00481305,0.00618915,0.00803719,
13,0.0977663,0.0261767,0.0203345,0.00468212,0.010067,0.00444057,0.00011753,0.0028993,0.0369295,0.0595323,0.00598756,0.0376158,0.0159561,0.0980652,0.0912863,0.0912866,0.0323114,0.0998636,0.0025165,0.00662728,0.00125005,0.00198319,0.0729943,0.0627567,0.015346,0.0049388,0.0063489,0.00824246,
14,0.0977772,0.0266002,0.020809,0.00481703,0.0103195,0.0045633,0.000121057,0.00297454,0.0373624,0.0601796,0.00611775,0.0379784,0.0163268,0.0981183,0.0913838,0.0913841,0.0325719,0.099868,0.00256793,0.00675392,0.00128289,0.00202547,0.0734969,0.0634404,0.0157697,0.00506757,0.0065124,0.00845242,
15,0.097788,0.0270256,0.0212921,0.0049558,0.0105776,0.00468934,0.000124696,0.00305142,0.0377984,0.0608256,0.00625034,0.0383435,0.0167035,0.0981699,0.0914792,0.0914795,0.0328337,0.0998723,0.00262013,0.00688201,0.00131661,0.00206843,0.0739935,0.0641229,0.0162035,0.00519941,0.00667971,0.00866715,
16,0.0977986,0.0274527,0.0217839,0.0050985,0.0108412,0.00481878,0.000128449,0.00312996,0.0382377,0.0614703,0.00638535,0.0387109,0.0170862,0.09822,0.0915726,0.0915728,0.0330966,0.0998765,0.00267311,0.00701155,0.00135122,0.00211209,0.074484,0.0648039,0.0166474,0.0053344,0.00685088,0.0088867,
17,0.0978092,0.0278813,0.0222844,0.00524526,0.0111105,0.00495169,0.000132321,0.00321019,0.0386802,0.0621132,0.00652281,0.0390808,0.0174747,0.0982687,0.091664,0.0916643,0.0333607,0.0998805,0.00272688,0.00714253,0.00138675,0.00215646,0.0749683,0.0654831,0.0171015,0.00547256,0.00702597,0.00911116,
18,0.0978195,0.0283114,0.0227936,0.00539616,0.0113855,0.00508815,0.000136315,0.00329211,0.0391257,0.0627541,0.00666273,0.039453,0.0178691,0.0983161,0.0917535,0.0917537,0.0336259,0.0998844,0.00278143,0.00727494,0.00142323,0.00220153,0.0754464,0.0661602,0.0175661,0.00561397,0.00720505,0.00934059,
19,0.0978298,0.0287427,0.0233116,0.00555131,0.0116664,0.00522826,0.000140435,0.00337575,0.0395744,0.0633929,0.00680512,0.0398275,0.0182692,0.098362,0.0918411,0.0918413,0.0338924,0.0998883,0.00283679,0.00740877,0.00146068,0.00224731,0.0759182,0.0668348,0.0180411,0.00575867,0.00738818,0.00957505,
20,0.0978399,0.0291752,0.0238384,0.00571082,0.0119531,0.0053721,0.000144685,0.00346111,0.0400261,0.0640291,0.00695001,0.0402044,0.018675,0.0984067,0.0919269,0.0919271,0.03416,0.099892,0.00289294,0.007544,0.00149914,0.00229381,0.0763835,0.0675067,0.0185267,0.00590672,0.0075754,0.00981461,
21,0.0978499,0.0296086,0.0243739,0.00587479,0.0122457,0.00551975,0.00014907,0.00354821,0.0404807,0.0646626,0.0070974,0.0405836,0.0190864,0.09845,0.0920108,0.092011,0.0344288,0.0998955,0.00294991,0.00768062,0.00153863,0.00234104,0.0768424,0.0681756,0.0190229,0.00605817,0.0077668,0.0100593,
22,0.0978598,0.0300429,0.0249182,0.00604333,0.0125443,0.0056713,0.000153594,0.00363707,0.0409384,0.0652931,0.00724732,0.0409651,0.0195033,0.0984921,0.092093,0.0920932,0.0346988,0.099899,0.0030077,0.00781864,0.00157918,0.002389,0.0772946,0.068841,0.0195298,0.00621307,0.00796241,0.0103093,
23,0.0978696,0.030478,0.0254713,0.00621655,0.0128489,0.00582685,0.000158262,0.00372771,0.0413989,0.0659203,0.00739978,0.0413489,0.0199256,0.0985329,0.0921735,0.0921737,0.0349701,0.0999024,0.00306632,0.00795802,0.00162083,0.0024377,0.0777403,0.0695028,0.0200475,0.00637148,0.0081623,0.0105645,
24,0.0978792,0.0309135,0.0260331,0.00639456,0.0131596,0.00598649,0.000163078,0.00382012,0.0418622,0.066544,0.00755478,0.0417349,0.0203532,0.0985726,0.0922523,0.0922525,0.0352425,0.0999057,0.00312577,0.00809877,0.0016636,0.00248714,0.0781794,0.0701606,0.0205759,0.00653346,0.00836653,0.0108251,
25,0.0978888,0.0313495,0.0266036,0.00657748,0.0134765,0.00615031,0.000168047,0.00391432,0.0423283,0.067164,0.00771235,0.0421231,0.020786,0.098611,0.0923295,0.0923297,0.0355162,0.0999088,0.00318606,0.00824088,0.00170754,0.00253734,0.0786117,0.0708142,0.0211152,0.00669905,0.00857516,0.0110911,
26,0.0978982,0.0317858,0.0271828,0.00676542,0.0137996,0.00631841,0.000173175,0.00401033,0.0427972,0.0677799,0.0078725,0.0425135,0.0212238,0.0986483,0.0924051,0.0924052,0.035791,0.0999119,0.00324721,0.00838432,0.00175267,0.00258829,0.0790373,0.0714631,0.0216653,0.00686831,0.00878823,0.0113626,
27,0.0979075,0.0322223,0.0277706,0.00695849,0.0141289,0.00649088,0.000178467,0.00410815,0.0432687,0.0683916,0.00803523,0.042906,0.0216666,0.0986846,0.0924791,0.0924792,0.0360671,0.0999149,0.00330923,0.00852911,0.00179904,0.00264001,0.0794561,0.0721071,0.0222263,0.00704129,0.00900581,0.0116396,
28,0.0979166,0.0326587,0.028367,0.00715681,0.0144646,0.00666784,0.000183928,0.0042078,0.0437427,0.0689988,0.00820056,0.0433007,0.0221143,0.0987197,0.0925516,0.0925517,0.0363445,0.0999178,0.00337212,0.00867521,0.00184668,0.00269251,0.0798681,0.0727459,0.0227982,0.00721805,0.00922796,0.0119222,
29,0.0979257,0.0330951,0.028972,0.0073605,0.0148065,0.00684938,0.000189564,0.00430927,0.0442194,0.0696012,0.0083685,0.0436975,0.0225666,0.0987538,0.0926226,0.0926227,0.0366231,0.0999206,0.00343589,0.00882263,0.00189563,0.00274578,0.0802734,0.0733793,0.023381,0.00739864,0.00945472,0.0122105,
30,0.0979346,0.0335312,0.0295854,0.00756966,0.0151549,0.0070356,0.000195381,0.00441259,0.0446985,0.0701987,0.00853906,0.0440963,0.0230234,0.0987868,0.0926922,0.0926923,0.0369029,0.0999233,0.00350057,0.00897136,0.00194593,0.00279985,0.0806718,0.0740069,0.0239746,0.00758311,0.00968616,0.0125044,
